match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,stat_wonContest,stat_dispossessed,captain,stat_challengeLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_lastManTackle
10382214,home,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,32.0,25.0,,,7.0,7.0,18.0,25.0,6.0,,,,90.0,44.0,8.2,11.0,4,,,,,2.0,7.0,3.0,1.0,1.0,,,,2.0,1.0,1.0,3.0,3.0,,1.0,3.0,,vangelis_pavlidis,,1.0,,1.0,,,1.0,1.0,2.0,2.0,,
10382214,home,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,20.0,19.0,,,8.0,8.0,11.0,12.0,1.0,,,,22.0,25.0,6.6,2.0,0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10382214,home,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,True,9.0,8.0,,,1.0,1.0,7.0,8.0,1.0,,,,11.0,11.0,6.6,2.0,0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,
10382214,home,AZ Alkmaar,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,14.0,12.0,,,7.0,8.0,5.0,6.0,2.0,,,,11.0,15.0,6.6,2.0,0,Zico Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,home,AZ Alkmaar,Fedde de Jong,fedde-de-jong,F. d. Jong,M,22,185,110,M,1012924,EUR,1055462400,M,32,32,True,14.0,12.0,,,4.0,4.0,8.0,10.0,2.0,,,,12.0,16.0,6.6,3.0,0,Fedde,de Jong,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10382214,home,AZ Alkmaar,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182,286,M,1000187,EUR,1049068800,F,17,17,True,7.0,6.0,,,1.0,1.0,5.0,6.0,2.0,,,,11.0,7.0,6.5,1.0,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10382214,home,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,home,AZ Alkmaar,Daniel Deen,daniel-deen,D. Deen,G,31,188,46,M,1066470,EUR,1045094400,G,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,home,AZ Alkmaar,Mayckel Lahdo,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,,,,,,,,,,,,,,,,,0,Mayckel Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,31.0,18.0,26.0,13.0,11.0,15.0,7.0,16.0,5.0,,3.0,6.0,90.0,41.0,6.7,13.0,0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,
10382214,away,Excelsior,Sven Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,29.0,29.0,1.0,1.0,18.0,18.0,11.0,11.0,2.0,,,,90.0,35.0,6.2,,0,Sven,Nieuwpoort,,,,,2.0,,,,2.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Maxime Awoudja,maxime-awoudja,M. Awoudja,D,6,188,29,M,886639,EUR,886377600,D,17,17,False,33.0,30.0,2.0,1.0,25.0,28.0,5.0,5.0,6.0,,,,45.0,42.0,6.1,3.0,1,,,,,5.0,1.0,6.0,,,,1.0,,,,,,,6.0,,1.0,,,,,,1.0,,,,,,,,
10382214,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,50.0,35.0,15.0,3.0,25.0,27.0,10.0,23.0,6.0,,,,90.0,57.0,5.6,16.0,0,,,,,,4.0,2.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,,,,1.0,,True,1.0,,,,,,,,
10382214,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,M,2,2,False,22.0,13.0,1.0,,3.0,4.0,11.0,21.0,3.0,,,,45.0,37.0,6.4,11.0,0,,,3.0,1.0,4.0,3.0,6.0,2.0,,,,,,,1.0,,1.0,2.0,,,,,2.0,,,1.0,,,,,,,,
10382214,away,Excelsior,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,26.0,22.0,7.0,6.0,14.0,16.0,8.0,10.0,4.0,,,,90.0,38.0,6.4,7.0,0,,,,,2.0,3.0,4.0,,,2.0,1.0,,1.0,1.0,,,1.0,3.0,,,,,,1.0,,1.0,,,,,,,,
10382214,away,Excelsior,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,23,23,False,34.0,27.0,3.0,2.0,15.0,17.0,12.0,18.0,7.0,,,,90.0,48.0,6.4,10.0,0,,,1.0,,1.0,7.0,8.0,3.0,,1.0,4.0,3.0,,1.0,3.0,,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,
10382214,away,Excelsior,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,8,8,False,21.0,17.0,,,4.0,4.0,13.0,17.0,3.0,,,,71.0,32.0,6.5,6.0,0,,,,,,3.0,6.0,2.0,,,2.0,2.0,,2.0,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,
10382214,away,Excelsior,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,M,28,28,False,31.0,28.0,5.0,4.0,19.0,19.0,10.0,14.0,3.0,,,,90.0,52.0,6.6,6.0,0,,,2.0,1.0,1.0,4.0,5.0,,,,4.0,2.0,,,1.0,,,3.0,,,,nathantjoeaon,,1.0,,2.0,1.0,,,,,,,
10382214,away,Excelsior,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,14,14,False,18.0,16.0,1.0,1.0,3.0,4.0,13.0,14.0,2.0,,,,45.0,22.0,6.6,3.0,0,,,,,1.0,3.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,
10382214,away,Excelsior,Marouan Azarkan,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,F,10,10,False,31.0,26.0,,,13.0,14.0,15.0,21.0,4.0,,,,86.0,45.0,6.6,10.0,1,,,4.0,2.0,,7.0,2.0,3.0,1.0,1.0,,,1.0,1.0,3.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,,1.0,,
10382214,away,Excelsior,Serano Seymor,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,24.0,14.0,5.0,,10.0,12.0,4.0,12.0,,,,,45.0,35.0,7.0,11.0,0,Serano Seymor,,,,1.0,,3.0,,,,2.0,2.0,1.0,,,,,7.0,,,,,,,,,,,,,,,,1.0
10382214,away,Excelsior,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,12.0,8.0,2.0,,4.0,6.0,4.0,6.0,5.0,,,,45.0,27.0,6.5,6.0,0,,,,,,1.0,1.0,,,,,,2.0,1.0,,,,5.0,,,,,,,,1.0,,,,,,,,
10382214,away,Excelsior,Reda Kharchouch,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,True,9.0,5.0,1.0,1.0,,1.0,5.0,8.0,4.0,,,,45.0,17.0,6.7,8.0,1,,,,,1.0,3.0,4.0,,,,3.0,2.0,3.0,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,
10382214,away,Excelsior,Vicente Besuijen,vicente-besuijen,V. Besuijen,M,10,169,110,M,928947,EUR,986860800,F,27,27,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,,19.0,6.0,6.6,,0,,,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,
10382214,away,Excelsior,Mike van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,,,,,,,,,,,,,8.0,3.0,6.6,1.0,0,Mike,van Duinen,,,1.0,,2.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Norbert Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,0,Norbert,Alblas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Arthur Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,910053,EUR,1002153600,D,12,12,True,,,,,,,,,,,,,,,,,0,Arthur,Zagre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Adrian Fein,adrian-fein,A. Fein,M,29,187,138,M,855846,EUR,921715200,M,5,5,True,,,,,,,,,,,,,,,,,0,Adrian,Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Joshua Eijgenraam,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Lazaros Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,True,,,,,,,,,,,,,,,,,0,Lazaros,Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Noah Naujoks,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382214,away,Excelsior,Nikolas Agrafiotis,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,7,7,True,,,,,,,,,,,,,,,,,0,Nikolas Agrafiotis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
