match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,player_sofascoreId,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,captain,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
12437543,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,True,38.0,38.0,6.0,6.0,0.0,8.0,8.0,30.0,30.0,3.0,,,45.0,46.0,8.1,,0.121827,2,,,,,2.0,5.0,,,3.0,2.0,2.0,2.0,,ilaixmk,,,,1.0,1.0,,,0.0564,0.0596,,,,,,1.0,,,,1.0,1.0,,,,,,
12437543,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,D,5,5,True,22.0,19.0,,,0.0,7.0,8.0,12.0,14.0,1.0,,,35.0,30.0,6.9,3.0,0.0138383,2,,,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,0.1537,,,,,,,,,,,,,,,,,,
12437543,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,True,18.0,14.0,1.0,1.0,0.0,1.0,2.0,13.0,17.0,1.0,,,24.0,21.0,7.6,5.0,0.0969191,2,,,,,,,,,,,,,,i.aspas10,1.0,,,,2.0,,,0.8197,0.7821,,,,,,2.0,,,1.0,,,,,,,,
12437543,home,Celta Vigo,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,14,14,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,,16.0,9.0,6.7,3.0,0.0117318,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12437543,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,True,16.0,15.0,,,0.0,7.0,7.0,8.0,9.0,1.0,,,15.0,17.0,6.6,1.0,0.00462658,0,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,home,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,4,4,True,,,,,,,,,,,,,,,,,,0,,Hugo Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,True,,,,,,,,,,,,,,,,,,0,,Pablo Durán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,away,Villarreal,Luiz Júnior,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,False,31.0,21.0,17.0,7.0,0.0,16.0,16.0,5.0,15.0,14.0,2.0,6.0,90.0,50.0,7.7,10.0,0.00067084,0,-0.3605,Luiz Lúcio Reis Júnior,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
12437543,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,53.0,48.0,1.0,,0.0,27.0,30.0,21.0,24.0,3.0,,,74.0,62.0,6.8,6.0,0.00641408,0,,,,,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,
12437543,away,Villarreal,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,False,19.0,18.0,1.0,1.0,0.0,16.0,17.0,2.0,2.0,2.0,,,37.0,23.0,5.7,1.0,0.00083309,0,,,,,1.0,1.0,,2.0,1.0,1.0,,1.0,,ericbailly,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,away,Villarreal,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192,2163,M,1136721,EUR,1093392000,D,5,5,False,54.0,46.0,10.0,5.0,0.0,34.0,36.0,12.0,18.0,2.0,,,90.0,64.0,6.3,11.0,0.0030562,0,,Willy Kambwala,,,2.0,1.0,,5.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12437543,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,False,33.0,25.0,6.0,2.0,0.0,16.0,20.0,9.0,17.0,3.0,,,90.0,57.0,6.2,14.0,0.00271636,0,,,,3.0,2.0,4.0,1.0,5.0,1.0,,,,,,4.0,1.0,,,,,1.0,,,,,,1.0,,,True,,,,,,,,,,
12437543,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,17.0,14.0,1.0,,0.0,6.0,6.0,8.0,12.0,3.0,,,39.0,22.0,6.5,5.0,0.0141493,0,,,,,4.0,2.0,1.0,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,
12437543,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,23.0,17.0,4.0,2.0,0.0,10.0,13.0,7.0,11.0,6.0,,,64.0,37.0,6.5,9.0,0.00561068,2,,,,,4.0,8.0,2.0,,5.0,2.0,3.0,,,,1.0,1.0,,2.0,,,,0.3146,,,1.0,,,,,,1.0,,,,,,,,,
12437543,away,Villarreal,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,39.0,31.0,9.0,5.0,0.0,17.0,20.0,14.0,19.0,3.0,,,90.0,56.0,7.1,8.0,0.0191835,0,,,,1.0,1.0,7.0,,2.0,1.0,1.0,4.0,1.0,,p.gueye24,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,3.0,1.0
12437543,away,Villarreal,Denis Suárez,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,False,23.0,21.0,,,0.0,12.0,13.0,11.0,12.0,5.0,,,65.0,36.0,7.0,6.0,0.19891,0,,,,,3.0,3.0,,1.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,2.0,3.0,1.0,1.0,,2.0,,,,,,,,,,,
12437543,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,False,21.0,18.0,,,0.0,7.0,9.0,12.0,17.0,2.0,,,90.0,45.0,6.9,14.0,0.0505554,1,,,,3.0,7.0,8.0,,1.0,,,3.0,4.0,,nicolas_pepe19,5.0,3.0,2.0,,1.0,,,0.0525,0.3123,1.0,2.0,,3.0,,,,,,,,,,,,,
12437543,away,Villarreal,Thierno Barry,thierno-barry,T. Barry,F,11,195,5887,M,1395746,EUR,1035158400,F,15,15,False,8.0,7.0,,,0.0,4.0,5.0,3.0,4.0,1.0,,,64.0,14.0,6.4,4.0,0.00228586,0,,,,1.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,t.barry29,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12437543,away,Villarreal,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,True,35.0,29.0,5.0,2.0,0.0,23.0,26.0,6.0,9.0,1.0,,,51.0,41.0,6.2,6.0,0.00243069,0,,,,2.0,,2.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437543,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,True,13.0,11.0,1.0,,0.0,3.0,3.0,8.0,10.0,,,,26.0,21.0,6.9,3.0,0.00724357,0,,,,,1.0,3.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,
12437543,away,Villarreal,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,1.0,,,26.0,12.0,6.6,4.0,0.00261323,0,,,,2.0,2.0,3.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12437543,away,Villarreal,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,F,9,9,True,4.0,4.0,,,0.0,3.0,3.0,1.0,2.0,2.0,,,25.0,12.0,6.9,2.0,0.00882115,1,,,,,1.0,5.0,,,,,3.0,1.0,,,1.0,2.0,2.0,1.0,,,,0.0264,,,,,,1.0,,,,,,,,,,,,
12437543,away,Villarreal,Pau Navarro,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,True,8.0,6.0,1.0,,0.0,2.0,4.0,4.0,4.0,1.0,,,16.0,11.0,6.4,2.0,0.00301971,0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,away,Villarreal,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,juanfoyth,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,away,Villarreal,Arnau Solà,arnau-sola,A. Solà,D,16,179,86,M,997025,EUR,1049414400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437543,away,Villarreal,Etta Eyong,etta-eyong,E. Eyong,F,21,181,18339,M,1393673,EUR,1066089600,F,36,36,True,,,,,,,,,,,,,,,,,,0,,Etta Eyong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
