match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,player_sofascoreId,stat_bigChanceMissed
11370010,home,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,True,22.0,18.0,11.0,7.0,15.0,15.0,3.0,7.0,8.0,1.0,1.0,3.0,4.0,90.0,34.0,6.9,4.0,0.00093701,0,0.0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370010,home,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,False,,45.0,31.0,14.0,4.0,20.0,26.0,12.0,22.0,5.0,,,,,90.0,58.0,7.0,17.0,0.0101381,0,,Lucas Noubi,,3.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11370010,home,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,,53.0,43.0,12.0,4.0,33.0,35.0,11.0,19.0,8.0,,,,,90.0,66.0,6.6,11.0,0.0110481,2,,,,1.0,1.0,1.0,,3.0,1.0,,4.0,,,2.0,,1.0,1.0,1.0,2.0,1.0,0.064,,,,,,,,,,,,,,,,,,
11370010,home,Standard Liège,Jonathan Panzo,jonathan-panzo,J. Panzo,D,37,186,229,M,867438,EUR,971568000,D,5,5,False,,51.0,43.0,6.0,2.0,20.0,21.0,23.0,30.0,,,,,,90.0,66.0,6.5,15.0,0.0164654,0,,,,,,2.0,,4.0,1.0,1.0,3.0,,,,,,,,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,
11370010,home,Standard Liège,Isaac Price,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,False,,38.0,24.0,10.0,3.0,14.0,18.0,12.0,26.0,9.0,,,,,90.0,69.0,6.9,26.0,0.185767,0,,,,6.0,2.0,,,4.0,8.0,2.0,2.0,,,,,5.0,5.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
11370010,home,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,17,17,False,,53.0,42.0,6.0,4.0,14.0,19.0,28.0,35.0,7.0,,,,,90.0,71.0,7.1,15.0,0.363139,2,,,,1.0,,2.0,,5.0,4.0,,,,,1.0,,3.0,,2.0,,1.0,0.0669,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
11370010,home,Standard Liège,Aiden O'Neill,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,,30.0,22.0,4.0,2.0,6.0,8.0,16.0,24.0,3.0,,,,,52.0,38.0,6.6,11.0,0.00789021,1,,,,2.0,,1.0,,2.0,1.0,,1.0,,,,,,,1.0,,,0.0186,,,,1.0,,,,1.0,,,,,,,,,,
11370010,home,Standard Liège,Hayao Kawabe,hayao-kawabe,H. Kawabe,M,6,178,250,M,321001,EUR,810518400,M,6,6,False,,35.0,24.0,4.0,2.0,7.0,10.0,22.0,33.0,9.0,,,,,88.0,57.0,9.1,18.0,0.62159,4,,,,8.0,5.0,1.0,3.0,3.0,6.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,0.7317,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.8151,,,,,,,
11370010,home,Standard Liège,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2122,M,869910,EUR,897868800,M,19,19,False,,17.0,16.0,1.0,1.0,2.0,3.0,15.0,18.0,1.0,,,,,72.0,30.0,6.0,8.0,0.133534,1,,,,4.0,1.0,1.0,,7.0,1.0,,1.0,,,,,,,1.0,,3.0,0.0228,2.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,
11370010,home,Standard Liège,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,14,14,False,,19.0,17.0,,,4.0,4.0,13.0,15.0,2.0,,,,,88.0,31.0,7.4,6.0,0.0348895,4,,,,,,2.0,2.0,6.0,4.0,,1.0,,,,,,,1.0,2.0,5.0,0.9408,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,0.9925,3.0,,,,,,
