match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,player_firstName,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_goals,stat_bigChanceMissed,stat_penaltyWon,player_lastName,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside
14083225,home,Celta Vigo,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,13,13,False,15.0,13.0,5.0,3.0,0.0,12.0,12.0,1.0,3.0,14.0,6.0,7.0,90.0,32.0,7.6,2.0,0.0018628,0.5651,0,0.2431,0.02,0.0,0.16,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,False,63.0,57.0,1.0,,0.0,29.0,32.0,28.0,31.0,5.0,,,70.0,73.0,6.8,6.0,0.0279185,,0,,0.02,0.17,-0.16,,2.0,2.0,5.0,7.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,24,24,False,70.0,66.0,4.0,3.0,0.0,44.0,46.0,22.0,24.0,4.0,,,90.0,84.0,6.9,7.0,0.0157858,,0,,0.17,0.18,0.18,,2.0,2.0,3.0,2.0,,2.0,2.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Manu Fernández,manu-fernandez,M. Fernández,D,12,185,116,M,1630975,EUR,987984000,D,12,12,False,70.0,66.0,2.0,,0.0,41.0,41.0,25.0,29.0,7.0,,,80.0,81.0,6.8,4.0,0.013395,,0,,0.04,0.27,-0.09,,,1.0,,3.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,M,5,5,False,52.0,45.0,5.0,3.0,0.0,13.0,13.0,32.0,39.0,3.0,,,90.0,73.0,7.2,14.0,0.141536,,0,,0.32,0.37,-0.03,,,,1.0,2.0,,,,,,1.0,,1.0,,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,22,22,False,85.0,76.0,5.0,3.0,0.0,21.0,22.0,55.0,63.0,4.0,,,90.0,100.0,7.3,14.0,0.461754,,1,,0.52,0.25,0.18,,,,3.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,2.0,4.0,7.0,,,Hugo Sotelo,5.0,1.0,1.0,0.0516,0.1887,-0.04,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,False,64.0,56.0,2.0,1.0,0.0,20.0,22.0,36.0,42.0,6.0,,,90.0,82.0,6.8,12.0,0.120758,,3,,0.23,0.1,0.17,,1.0,1.0,3.0,5.0,,2.0,2.0,3.0,2.0,1.0,1.0,,,3.0,1.0,,1.0,,,,,,0.1456,,-0.3,ilaixmk,1.0,2.0,,,,,,,,,,,
14083225,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,56.0,49.0,5.0,4.0,0.0,13.0,13.0,36.0,43.0,1.0,,,90.0,77.0,6.5,14.0,0.112898,,4,,0.35,0.18,-0.21,,1.0,,6.0,1.0,3.0,,,1.0,,,,1.0,,2.0,2.0,3.0,1.0,,,,,1.0,0.438,0.1964,-0.54,,2.0,1.0,,,,,,,,,,,
14083225,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,65.0,55.0,5.0,4.0,0.0,10.0,12.0,45.0,53.0,2.0,,,70.0,82.0,7.3,17.0,0.377467,,2,,0.39,0.16,-0.1,,,1.0,6.0,6.0,2.0,,,3.0,2.0,1.0,,3.0,,1.0,5.0,5.0,2.0,1.0,,3.0,,,0.1623,,0.01,i.aspas10,1.0,1.0,True,,,,,,,,,,
14083225,home,Celta Vigo,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3716,M,949962,EUR,917827200,F,9,9,False,14.0,10.0,,,0.0,6.0,7.0,4.0,7.0,1.0,,,59.0,29.0,6.2,9.0,0.0388536,,6,,-0.18,0.3,-0.07,,2.0,1.0,8.0,1.0,1.0,,,,,,2.0,3.0,,2.0,1.0,2.0,,,,2.0,,3.0,0.6805,0.9803,0.1,,3.0,,,,,,,,,,,,
14083225,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,False,21.0,17.0,1.0,1.0,0.0,4.0,5.0,13.0,16.0,,,,60.0,27.0,6.3,7.0,0.0289153,,1,,-0.16,0.06,-0.07,,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,,1.0,,,Pablo Durán,,,,0.03,,-0.25,,1.0,,,,,,,,,,,,
14083225,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,True,12.0,8.0,2.0,1.0,0.0,2.0,2.0,6.0,10.0,,,,31.0,19.0,7.1,6.0,0.00380098,,2,,-0.21,0.1,-0.01,,,2.0,1.0,4.0,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,0.8264,0.8972,0.31,,,1.0,,1.0,,,,,,,,,
14083225,home,Celta Vigo,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,15,15,True,10.0,9.0,1.0,1.0,0.0,,,9.0,10.0,1.0,,,30.0,15.0,6.8,3.0,0.0158322,,0,,0.05,0.14,0.14,,,,1.0,2.0,,1.0,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,bryanzaragoza,,,,,,,,,,,,,
14083225,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,True,11.0,11.0,,,0.0,7.0,7.0,4.0,4.0,1.0,,,20.0,18.0,6.8,,0.00102148,,2,,0.02,,0.23,,,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,0.1702,0.4866,-0.48,,1.0,,,,1.0,,,,,,,,
14083225,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,23,23,True,16.0,13.0,1.0,,0.0,1.0,2.0,12.0,14.0,3.0,,,20.0,22.0,6.8,6.0,0.0561832,,0,,0.15,0.11,0.16,,1.0,,2.0,2.0,,,,2.0,2.0,,,,,,1.0,2.0,1.0,,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Javier Rueda,javier-rueda,J. Rueda,D,17,176,386,M,1008259,EUR,1020816000,D,17,17,True,6.0,5.0,2.0,1.0,0.0,,1.0,5.0,5.0,,,,10.0,9.0,7.2,1.0,0.00676805,,0,,0.04,0.02,0.15,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
14083225,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Yoel Lago,yoel-lago,Y. Lago,D,29,185,186,M,1145100,EUR,1080172800,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Yoel,,,,,,,,,,,,,,Lago,,,,,,
14083225,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083225,home,Celta Vigo,Miguel Román,miguel-roman,M. Román,M,16,178,303,M,1398526,EUR,1040860800,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Miguel Román,,,,,,,,,,,,,,,,,,,,
