match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,captain,stat_hitWoodwork,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_totalOffside
12504379,home,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,17.0,8.0,,,0.0,5.0,6.0,3.0,11.0,1.0,,,81.0,32.0,7.1,14.0,0.0922443,3,,,2.0,7.0,5.0,,1.0,1.0,,,2.0,3.0,4.0,1.0,,1.0,1.0,0.3954,0.1037,,2.0,,,,,,2.0,,1.0,,,1.0,,,,,
12504379,home,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,5,5,True,9.0,6.0,1.0,,1.0,1.0,2.0,6.0,8.0,1.0,,,26.0,13.0,7.2,3.0,0.355096,1,,1.0,,,2.0,,,,2.0,2.0,,,,1.0,,,,0.0304,,,,,1.0,,,1.0,1.0,,,,,,,,,,
12504379,home,Udinese,Rui Modesto,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,2.0,,,16.0,19.0,6.6,3.0,0.00616792,0,,,1.0,3.0,2.0,,,1.0,,,,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,
12504379,home,Udinese,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,7,7,True,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,1.0,,,16.0,17.0,6.7,2.0,0.00440987,0,,,,4.0,3.0,,,,1.0,,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,2.0,,,,AlexisS,,,,
12504379,home,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,20,20,True,3.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,9.0,5.0,6.7,2.0,0.00098569,0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,Simone,Pafundi,,,,,,,,,,,,
12504379,home,Udinese,Iker Bravo,iker-bravo,I. Bravo,F,49,184,2552,M,1155571,EUR,1105574400,F,21,21,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,9.0,6.0,6.3,3.0,0.0242538,0,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,
12504379,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,home,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197,81,M,1001017,EUR,1064793600,G,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,home,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Thomas Kristensen,,,,,,,,,,,,,
12504379,home,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,home,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,home,Udinese,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184,387,M,233856,EUR,753148800,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,home,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,away,Empoli,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,27.0,17.0,15.0,5.0,0.0,15.0,19.0,2.0,8.0,6.0,4.0,5.0,90.0,39.0,7.2,10.0,0.00111106,0,-0.2095,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12504379,away,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,22,22,False,28.0,26.0,5.0,4.0,0.0,17.0,17.0,10.0,13.0,1.0,,,90.0,42.0,7.0,5.0,0.118131,0,,2.0,,4.0,1.0,3.0,1.0,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,
12504379,away,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,44.0,39.0,8.0,5.0,0.0,35.0,37.0,4.0,7.0,7.0,,,90.0,60.0,6.9,6.0,0.00335113,0,,,2.0,5.0,6.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,
12504379,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,False,61.0,54.0,7.0,4.0,0.0,34.0,36.0,20.0,26.0,6.0,,,85.0,76.0,6.5,11.0,0.0150768,1,,1.0,2.0,5.0,6.0,1.0,,1.0,2.0,2.0,,1.0,1.0,,1.0,,,0.0111,,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,
12504379,away,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,14.0,7.0,2.0,,0.0,2.0,4.0,5.0,11.0,3.0,,,75.0,32.0,6.7,9.0,0.0216723,3,,1.0,,3.0,1.0,3.0,,,1.0,1.0,,,,,1.0,1.0,2.0,0.551,0.587,1.0,,,,,,,1.0,,1.0,,,,,,,,
12504379,away,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,35.0,26.0,6.0,2.0,0.0,16.0,19.0,10.0,16.0,4.0,,,90.0,49.0,6.7,12.0,0.0289639,0,,,1.0,4.0,6.0,2.0,,1.0,3.0,2.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,True,,,,,,1.0
12504379,away,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,93,93,False,25.0,19.0,4.0,2.0,0.0,7.0,8.0,12.0,17.0,4.0,,,75.0,36.0,6.5,10.0,0.0188789,1,,,,5.0,3.0,2.0,,,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,,0.3037,,,,,,,,,1.0,,,,,,,,,,
12504379,away,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,287573,EUR,830390400,M,6,6,False,33.0,28.0,3.0,2.0,0.0,11.0,13.0,18.0,28.0,4.0,,,85.0,54.0,7.4,15.0,0.384911,1,,8.0,1.0,7.0,7.0,,,,3.0,3.0,3.0,2.0,4.0,3.0,,,,0.0802,,3.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0
12504379,away,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,23.0,20.0,1.0,1.0,0.0,11.0,11.0,9.0,16.0,3.0,,,90.0,52.0,6.8,10.0,0.30227,1,,4.0,1.0,7.0,2.0,7.0,2.0,1.0,,,,,1.0,2.0,1.0,,,0.0201,,3.0,3.0,1.0,2.0,,,,,1.0,,,,,,,,,
12504379,away,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,8.0,5.0,2.0,,0.0,,,5.0,8.0,1.0,,,62.0,20.0,6.8,5.0,0.0113314,4,,,1.0,6.0,3.0,1.0,,,,,1.0,2.0,2.0,,2.0,1.0,1.0,0.4001,0.1326,1.0,,,,,,,,3.0,1.0,,,,,,,,
12504379,away,Empoli,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,F,18,18,False,23.0,11.0,,,0.0,3.0,6.0,9.0,18.0,1.0,,,90.0,37.0,6.7,16.0,0.304905,4,,1.0,4.0,5.0,7.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,4.0,2.0,1.0,0.8222,0.3465,,1.0,1.0,1.0,,,1.0,3.0,,1.0,,,,christianmichael.11,,,,1.0
12504379,away,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,99,99,True,9.0,6.0,1.0,,0.0,2.0,2.0,5.0,9.0,3.0,,,28.0,19.0,6.8,5.0,0.0296053,1,,2.0,,4.0,4.0,,,,2.0,1.0,1.0,1.0,3.0,1.0,,,,0.0446,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,
12504379,away,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,D,7,7,True,4.0,2.0,1.0,,0.0,,1.0,2.0,3.0,1.0,,,15.0,8.0,6.1,4.0,0.00146335,0,,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,
12504379,away,Empoli,Szymon Żurkowski,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,860435,EUR,875145600,M,27,27,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,,,15.0,11.0,6.5,2.0,0.00010497,0,,,,2.0,3.0,1.0,,1.0,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,
12504379,away,Empoli,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,20,20,True,4.0,2.0,,,0.0,2.0,2.0,,2.0,,,,9.0,4.0,6.4,2.0,2.399e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,away,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183,218,M,1397346,EUR,1143590400,F,90,90,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,,,,9.0,8.0,6.7,2.0,4.76e-06,0,,,1.0,1.0,3.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12504379,away,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,away,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,away,Empoli,Dawid Bembnista,dawid-bembnista,D. Bembnista,D,36,189,151,M,1618564,EUR,1168560000,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504379,away,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo Tosto,,,,,,,,,,,,,
