match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_ownGoals,stat_goalAssist,stat_blockedScoringAttempt,stat_accurateCross,stat_clearanceOffLine,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11067639,home,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,M,36,36,True,,8.0,5.0,,,2.0,3.0,3.0,5.0,,2.0,1.0,4.0,,,,45.0,21.0,7.1,8.0,0.0869,0.1798,0.019001,2,,,4.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11067639,home,Corinthians,Giuliano,giuliano,Giuliano,M,,172,929,M,,90862,EUR,644112000,M,20,20,True,,10.0,7.0,,,5.0,7.0,2.0,3.0,1.0,1.0,,1.0,,,,19.0,11.0,6.5,3.0,0.0,0.0,0.0120422,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11067639,home,Corinthians,Matías Rojas,matias-rojas,Matías Rojas,M,,180,2550,M,MRojas,846280,EUR,815356800,M,10,10,True,,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,,,,9.0,6.0,6.7,,0.0,0.0,0.00035078,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067639,home,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,home,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,home,Corinthians,Guilherme Biro,guilherme-biro,Guilherme Biro,M,20,173,1092,M,,1106667,EUR,1074556800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,home,Corinthians,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,,1002617,EUR,1022025600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,home,Corinthians,Roni,roni,Roni,M,70,174,491,M,,1046440,EUR,924134400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Roni,,,,,,,,,,,,,,,,,,,,
11067639,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,home,Corinthians,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1396,M,,1106681,EUR,1077062400,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Felipe Augusto,,,,,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,,147467,EUR,717552000,G,1,1,False,,35.0,26.0,12.0,3.0,25.0,26.0,1.0,9.0,,,1.0,10.0,2.0,5.0,,90.0,51.0,6.9,9.0,0.0,0.0,0.00015587,0,-0.0011999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
11067639,away,Coritiba,Diogo Batista de Souza,diogo-batista-de-souza,D. B. d. Souza,D,25,173,100,M,,1588320,EUR,1062115200,D,29,29,False,,43.0,31.0,8.0,2.0,24.0,26.0,7.0,17.0,,5.0,4.0,4.0,,,,90.0,64.0,6.7,15.0,0.0062,0.0,0.00365778,1,,,1.0,,,,,,1.0,2.0,1.0,,Diogo,Batista de Souza,,,1.0,,,,3.0,1.0,,,,,,,,,,,
11067639,away,Coritiba,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,,590324,EUR,830995200,D,13,13,False,,60.0,55.0,5.0,2.0,44.0,46.0,11.0,14.0,1.0,4.0,3.0,2.0,,,,90.0,70.0,6.3,5.0,0.0,0.0,0.00449153,0,,,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,
11067639,away,Coritiba,Henrique,henrique,Henrique,D,,185,55,,,37288,EUR,529632000,D,3,3,False,True,48.0,42.0,7.0,4.0,31.0,32.0,11.0,16.0,2.0,3.0,4.0,3.0,,,,90.0,61.0,6.8,7.0,0.0154,0.0411,0.0113807,1,,,6.0,,1.0,,,1.0,,,3.0,,,,4.0,,,,1.0,2.0,1.0,,,,,,,,,,,,
11067639,away,Coritiba,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,26,26,False,,39.0,32.0,2.0,1.0,20.0,23.0,12.0,22.0,,2.0,,7.0,,,,90.0,66.0,6.2,16.0,0.0195,0.0,0.0286893,1,,6.0,2.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,3.0,1.0,1.0,,,,,,1.0,,,,,
11067639,away,Coritiba,Fransérgio,fransergio,Fransérgio,M,20,187,104,M,,84847,EUR,656208000,M,15,15,False,,37.0,29.0,2.0,1.0,22.0,24.0,7.0,13.0,,3.0,,2.0,,,,63.0,44.0,6.4,10.0,0.0,0.0,0.00308059,0,,,4.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
11067639,away,Coritiba,Robson,robson,Robson,F,11,179,708,M,,850987,EUR,675561600,M,30,30,False,,28.0,21.0,1.0,,9.0,12.0,12.0,19.0,,1.0,1.0,5.0,,,,89.0,40.0,6.0,13.0,0.2942,0.4325,0.020448,2,,3.0,7.0,4.0,1.0,,,1.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
11067639,away,Coritiba,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,,981746,EUR,886204800,M,17,17,False,,23.0,18.0,2.0,1.0,8.0,12.0,11.0,12.0,2.0,11.0,1.0,6.0,,,,77.0,41.0,7.5,7.0,0.0099,0.0,0.0257491,1,,1.0,7.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,4.0,,,,,,5.0,2.0,,1.0,,,,1.0,1.0,,,,
11067639,away,Coritiba,Sebastian Gomez,sebastian-gomez,S. Gomez,M,19,172,521,M,,925142,EUR,833760000,M,19,19,False,,23.0,21.0,,,9.0,10.0,12.0,13.0,,3.0,,4.0,,,,62.0,30.0,6.5,4.0,0.0,0.0,0.00575747,0,,,3.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,
11067639,away,Coritiba,Marcelino Moreno,marcelino-moreno,M. Moreno,M,10,175,936,M,,848472,EUR,804038400,M,10,10,False,,24.0,20.0,,,3.0,3.0,18.0,26.0,1.0,12.0,,5.0,,,,90.0,55.0,6.3,20.0,0.0,0.0,0.134105,0,,5.0,7.0,1.0,4.0,5.0,4.0,,6.0,4.0,,,,,1.0,,,,,,3.0,,,,,,,,1.0,,,,
11067639,away,Coritiba,Diogo Oliveira,diogo-oliveira,Diogo Oliveira,F,9,194,211,M,,1018176,EUR,849657600,F,18,18,False,,17.0,14.0,,,8.0,11.0,6.0,6.0,1.0,4.0,,2.0,,,,77.0,29.0,6.0,7.0,0.3852,0.5387,0.00390543,2,,,5.0,,1.0,3.0,2.0,2.0,2.0,,2.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,
11067639,away,Coritiba,Andrey,andrey,Andrey,M,5,176,251,M,,822513,EUR,887500800,M,7,7,True,,36.0,33.0,1.0,,11.0,11.0,22.0,25.0,1.0,2.0,,5.0,,,,28.0,40.0,6.7,3.0,0.054,0.0,0.0476926,2,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
11067639,away,Coritiba,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,,1067641,EUR,982800000,F,21,21,True,,7.0,4.0,,,1.0,1.0,3.0,6.0,,1.0,,2.0,,,,27.0,12.0,6.6,4.0,0.0718,0.0,0.001292,1,,,3.0,,1.0,,,,,1.0,1.0,,Lucas Barbosa,,1.0,,1.0,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Liziero,liziero,Liziero,M,28,175,748,M,,822510,EUR,886809600,M,31,31,True,,18.0,15.0,,,6.0,7.0,9.0,11.0,,2.0,,1.0,,,,13.0,21.0,6.8,3.0,0.0,0.0,0.0316858,0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11067639,away,Coritiba,Kaio César,kaio-cesar,Kaio César,M,37,168,5030,M,,1396009,EUR,1076803200,F,37,37,True,,7.0,6.0,,,,,6.0,7.0,,2.0,,,,,,13.0,12.0,6.9,2.0,0.0133,0.0,0.0141885,1,,,2.0,,,,,,1.0,2.0,1.0,2.0,Kaio César,,1.0,,1.0,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Ruan Lucas de Assis,ruan-assis,Ruan Assis,F,11,183,80,M,,1495892,EUR,1082419200,M,97,97,True,,2.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,4.0,,2.0,0.0,0.0,0.00063173,0,,,1.0,,,1.0,,,1.0,,,,Ruan Assis,,,,,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Luan Polli,luan-polli,Luan Polli,G,,189,94,M,,880117,EUR,734054400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Thalisson Gabriel,thalisson-gabriel,Thalisson Gabriel,D,6,190,175,M,,1109577,EUR,1011484800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Thalisson,Gabriel,,,,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,,877470,EUR,852249600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,,1046805,EUR,1010188800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Willian Farias,willian-farias,W. Farias,M,5,176,330,M,,243239,EUR,613094400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Maurício Garcez,mauricio-garcez,Maurício Garcez,M,31,183,350,M,,1050353,EUR,858470400,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067639,away,Coritiba,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,215,M,,801339,EUR,675561600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
