match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalCross,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_errorLeadToAGoal
12499619,home,Holstein Kiel,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,,28.0,23.0,3.0,1.0,1.0,9.0,9.0,14.0,20.0,,2.0,,,90.0,41.0,9.1,10.0,0.596389,3,,,,2.0,,4.0,,,,,1.0,,,2.0,1.0,0.5954,1.0,2.0,,2.0,,3.0,2.0,1.2509,,,,1.0,1.0,,,
12499619,home,Holstein Kiel,Lewis Holtby,lewis-holtby,L. Holtby,M,90,176,208,M,1135884,EUR,653616000,M,10,10,True,,9.0,6.0,2.0,2.0,0.0,2.0,3.0,5.0,8.0,,,,,24.0,17.0,6.9,5.0,0.320085,0,,Lewis,Holtby,,,1.0,3.0,1.0,,,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,
12499619,home,Holstein Kiel,Carl Johansson,carl-johansson,C. Johansson,D,5,185,82,M,347116,EUR,769651200,D,5,5,True,,3.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,,,,17.0,5.0,6.7,2.0,5.35e-06,0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499619,home,Holstein Kiel,Dominik Javorček,dominik-javorcek,D. Javorček,D,37,183,151,M,964152,EUR,1036195200,D,33,33,True,,1.0,,1.0,,0.0,,1.0,,,,,,,3.0,2.0,,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499619,home,Holstein Kiel,Magnus Knudsen,magnus-knudsen,M. Knudsen,M,4,175,118,M,977919,EUR,992563200,M,24,24,True,,2.0,2.0,,,1.0,,,2.0,2.0,,,,,3.0,4.0,,,0.615014,0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
12499619,home,Holstein Kiel,Benedikt Pichler,benedikt-pichler,B. Pichler,F,11,187,206,M,843709,EUR,869356800,F,9,9,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,3.0,3.0,,,0.0350372,1,,,,,,1.0,,,,,,,,,1.0,0.1966,,,1.0,,,,,,,,,,,1.0,,
12499619,home,Holstein Kiel,Thomas Dähne,thomas-dahne,T. Dähne,G,21,193,74,M,126346,EUR,757641600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499619,home,Holstein Kiel,Tymoteusz Puchacz,tymoteusz-puchacz,T. Puchacz,M,27,180,3583,M,867493,EUR,917049600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,puszka.27,
12499619,home,Holstein Kiel,Fiete Arp,jann-fiete-arp,F. Arp,F,7,186,976,M,877837,EUR,947116800,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499619,home,Holstein Kiel,Andu Yobel Kelati,andu-yobel-kelati,A. Y. Kelati,F,16,181,53,M,1021087,EUR,1029196800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499619,away,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,False,,25.0,21.0,9.0,6.0,0.0,20.0,22.0,1.0,3.0,,5.0,1.0,1.0,90.0,29.0,5.1,4.0,0.00085881,0,-2.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12499619,away,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,,56.0,53.0,3.0,1.0,0.0,41.0,42.0,12.0,14.0,2.0,4.0,,,90.0,64.0,6.1,3.0,0.00504909,1,,,,,1.0,,2.0,,,,1.0,,,,,0.2919,,,,,,,,,1.0,1.0,,,1.0,1.0,,
12499619,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,,79.0,68.0,9.0,3.0,0.0,43.0,45.0,25.0,34.0,2.0,4.0,,,90.0,88.0,6.3,12.0,0.0137544,1,,,,,5.0,,7.0,,,,,1.0,,1.0,1.0,0.1784,,,,,1.0,1.0,,0.5627,,,,,,,,
12499619,away,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,1.0,,,11.0,8.0,6.6,2.0,0.00540149,0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12499619,away,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,,44.0,30.0,6.0,,0.0,17.0,19.0,15.0,29.0,,2.0,,,72.0,70.0,6.3,19.0,0.420793,0,,,,,,2.0,1.0,1.0,,,,,,,1.0,,4.0,,,2.0,,,,,1.0,1.0,2.0,,,,,
12499619,away,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,M,20,20,False,,28.0,24.0,1.0,,0.0,13.0,14.0,11.0,17.0,,1.0,,,90.0,49.0,6.9,14.0,0.0362347,3,,,,,,4.0,5.0,1.0,1.0,,,1.0,,5.0,1.0,0.1327,3.0,,,,2.0,2.0,1.0,0.5716,3.0,2.0,,1.0,,,,
12499619,away,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,True,39.0,35.0,3.0,1.0,0.0,19.0,20.0,16.0,21.0,3.0,5.0,,,72.0,53.0,6.5,8.0,0.0713297,1,,,,2.0,1.0,5.0,3.0,1.0,,,,2.0,1.0,1.0,1.0,0.1015,2.0,,,1.0,1.0,,,,1.0,,,,,1.0,,
12499619,away,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,,26.0,22.0,,,0.0,10.0,11.0,13.0,18.0,,1.0,,,45.0,36.0,6.0,9.0,0.106389,0,,,,1.0,1.0,3.0,4.0,,,,1.0,2.0,2.0,1.0,,,3.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,1.0
12499619,away,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,,64.0,55.0,4.0,3.0,0.0,28.0,30.0,27.0,38.0,1.0,4.0,,,90.0,85.0,6.4,15.0,0.0779212,0,,,,1.0,1.0,6.0,3.0,3.0,,1.0,1.0,1.0,,,1.0,,4.0,,,1.0,,,,,2.0,1.0,,,,,,
12499619,away,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,False,,5.0,5.0,,,1.0,1.0,1.0,4.0,4.0,,,,,59.0,16.0,7.1,6.0,0.0432935,2,,,,1.0,1.0,4.0,4.0,,,,,,,4.0,3.0,0.1558,,,,1.0,1.0,1.0,,0.0662,2.0,2.0,,2.0,,1.0,essende.s,
12499619,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,,12.0,7.0,,,0.0,1.0,2.0,6.0,10.0,1.0,4.0,,,90.0,24.0,6.8,9.0,0.0395391,4,,,,2.0,4.0,3.0,5.0,,2.0,,,,,3.0,,0.3344,,,1.0,1.0,2.0,,,,1.0,,,,,2.0,,
12499619,away,FC Augsburg,Henri Koudossou,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,,31.0,23.0,2.0,1.0,0.0,8.0,12.0,15.0,23.0,3.0,2.0,,,79.0,58.0,6.3,14.0,0.240604,2,,,,1.0,3.0,4.0,7.0,1.0,2.0,,1.0,,,1.0,1.0,0.0889,4.0,1.0,,2.0,1.0,,,,4.0,3.0,,,,,,
12499619,away,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,True,,31.0,30.0,2.0,2.0,0.0,10.0,10.0,21.0,23.0,,5.0,,,45.0,40.0,6.8,5.0,0.391544,0,,,,2.0,1.0,5.0,4.0,,,,,,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,3.0,2.0,1.0,1.0,,,,
12499619,away,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,True,,11.0,11.0,,,0.0,7.0,7.0,4.0,4.0,,1.0,,,31.0,15.0,6.4,2.0,0.00377347,2,,,,1.0,,4.0,,,1.0,,,,,,1.0,0.1991,,,,,,,,,,,,2.0,1.0,1.0,,
12499619,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,,18.0,14.0,,,0.0,2.0,2.0,13.0,23.0,1.0,2.0,,,18.0,30.0,7.0,12.0,0.132209,0,,,,,1.0,1.0,2.0,,,,,,,1.0,,,7.0,,,3.0,,,,,1.0,1.0,1.0,1.0,,,,
12499619,away,FC Augsburg,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6022,M,345035,EUR,780796800,F,15,15,True,,2.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,,,,18.0,8.0,6.7,3.0,2.025e-05,1,,,,1.0,1.0,2.0,2.0,,1.0,,,,,1.0,1.0,0.0716,1.0,,,,1.0,,,,,,,,,,,
12499619,away,FC Augsburg,Daniel Klein,daniel-klein,D. Klein,G,25,192,165,M,930282,EUR,984441600,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499619,away,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,Noahkai,Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499619,away,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499619,away,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
