match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_outfielderBlock,stat_errorLeadToAShot,stat_fouls,stat_challengeLost,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed
14773690,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200.0,G,1,1,False,22.0,15.0,11.0,4.0,0.0,15.0,16.0,6.0,3.0,6.0,1.0,2.0,2.0,2.0,90.0,31.0,7.0,7.0,5.282e-05,44.606128296997,7.0,21.315,7.245,0.0834,0,0.2561,-0.02,-0.03,0.28,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773690,home,Al-Ettifaq,Mohau Nkota,mohau-nkota,M. Nkota,M,15,167.0,3929,M,1890491,EUR,1099958400.0,D,15,15,False,24.0,19.0,4.0,2.0,0.0,7.0,9.0,15.0,1.0,4.0,,,,,82.0,36.0,7.0,9.0,0.0130363,73.680039260093,9.0,33.495,14.49,,2,,0.07,0.26,0.18,,Mohau,Nkota,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0894,0.1135,30.297981157234,2.0,-0.3,,,,,,,,,,,,,,,,,
14773690,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,False,53.0,48.0,2.0,1.0,0.0,31.0,33.0,20.0,5.0,7.0,,,,,90.0,71.0,7.4,7.0,0.00416648,158.80497691564,16.0,84.84,33.39,,0,,0.0,0.15,0.4,,,,17.0,,,1.0,,4.0,,,2.0,,,,,34.188103720446,1.0,,True,1.0,1.0,2.0,2.0,,,,,,,,,,,,
14773690,home,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800.0,D,4,4,False,45.0,37.0,5.0,1.0,0.0,29.0,30.0,15.0,4.0,4.0,,,,,90.0,53.0,6.4,9.0,0.00232221,229.26719446618,13.0,177.345,27.93,,0,,-0.15,0.1,-0.19,,,,8.0,,,3.0,4.0,4.0,,,,1.0,1.0,,,101.46503208743,4.0,,,,,,,1.0,1.0,4.0,,,,,,,,,
14773690,home,Al-Ettifaq,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181.0,677,M,156400,EUR,710553600.0,D,5,5,False,51.0,40.0,9.0,5.0,0.0,28.0,28.0,23.0,7.0,6.0,,,,,90.0,78.0,7.0,13.0,0.00286166,82.742786927384,11.0,68.25,13.02,,2,,0.11,0.04,0.0,,,,12.0,,2.0,,5.0,6.0,2.0,,4.0,1.0,1.0,0.0343,,,,-0.32,,2.0,1.0,5.0,3.0,,1.0,1.0,1.0,,,,,,,,
14773690,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000.0,D,18,18,False,16.0,9.0,3.0,,0.0,7.0,12.0,4.0,,2.0,,,,,59.0,25.0,6.8,9.0,0.00347337,70.943198071675,7.0,18.69,17.115,,0,,-0.14,0.05,0.14,,,,2.0,,,1.0,,3.0,,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
14773690,home,Al-Ettifaq,Faris Al Ghamdi,faris-al-ghamdi,F. A. Ghamdi,M,6,,47,M,1547371,EUR,1057363200.0,M,6,6,False,28.0,23.0,6.0,3.0,0.0,13.0,14.0,14.0,2.0,4.0,,,,,90.0,46.0,6.7,10.0,0.0101307,63.944369981337,10.0,3.36,9.555,,2,,0.12,-0.05,0.15,,Faris Al Ghamdi,,10.0,2.0,,1.0,6.0,3.0,2.0,,1.0,1.0,,0.1771,,,,-0.3,,2.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,,,,,,
14773690,home,Al-Ettifaq,Ondrej Duda,ondrej-duda,O. Duda,M,11,181.0,1114,M,246319,EUR,786585600.0,M,11,11,False,65.0,54.0,3.0,2.0,0.0,40.0,44.0,21.0,1.0,10.0,,,,,90.0,73.0,6.8,13.0,0.194195,141.88131725092,19.0,55.65,13.125,,0,,0.25,0.19,0.16,,,,14.0,,,,5.0,1.0,,,,,,,,,,,,2.0,1.0,3.0,,,,2.0,1.0,1.0,2.0,,,,,,
14773690,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600.0,M,10,10,False,42.0,35.0,9.0,6.0,0.0,16.0,17.0,25.0,2.0,2.0,,,,,90.0,67.0,7.2,14.0,0.130218,75.817816161032,12.0,25.515,7.98,,0,,0.37,0.04,0.17,,,,19.0,6.0,1.0,,5.0,4.0,,,,1.0,3.0,,,,,,,3.0,1.0,2.0,,,,1.0,,1.0,3.0,4.0,,,,,
14773690,home,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000.0,F,77,77,False,5.0,4.0,,,0.0,2.0,2.0,3.0,,1.0,,,,,58.0,15.0,6.4,6.0,0.267165,,,,,,0,,0.24,,0.0,,Majed Dawran,,2.0,,4.0,,8.0,2.0,,,1.0,3.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,2.0,2.0,,,,,,
