match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_wonContest,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
10385364,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,15.0,14.0,1.0,14.0,14.0,1.0,1.0,8.0,1.0,2.0,90.0,26.0,7.2,1.0,0.0,0.0,6.961e-05,0,0.1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385364,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,71.0,65.0,6.0,31.0,32.0,39.0,3.0,4.0,,,90.0,83.0,7.2,7.0,0.1073,0.0,0.0451356,1,,2.0,34.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385364,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,59.0,55.0,2.0,32.0,35.0,24.0,1.0,7.0,,,76.0,66.0,7.1,5.0,0.0,0.0,0.0207614,0,,1.0,23.0,1.0,2.0,2.0,4.0,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10385364,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,69.0,62.0,3.0,31.0,33.0,36.0,2.0,8.0,,,90.0,77.0,6.9,7.0,0.0,0.0,0.0157402,0,,,31.0,2.0,3.0,2.0,4.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10385364,home,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,False,35.0,32.0,3.0,16.0,17.0,19.0,,3.0,,,63.0,49.0,7.0,3.0,0.0785,0.0,0.0394773,1,,2.0,17.0,2.0,1.0,4.0,3.0,,,,2.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10385364,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,41.0,35.0,2.0,7.0,7.0,45.0,1.0,2.0,,,90.0,69.0,7.7,21.0,0.1737,0.2756,0.477694,3,,,30.0,,,6.0,1.0,3.0,,,1.0,,,1.0,1.0,,5.0,,11.0,2.0,2.0,True,1.0,2.0,1.0,1.0,1.0,,,,,,
10385364,home,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,113.0,104.0,6.0,39.0,41.0,73.0,1.0,7.0,,,90.0,126.0,8.0,13.0,0.1616,0.2763,0.2335,4,,4.0,65.0,,1.0,,3.0,,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,
10385364,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,40.0,35.0,1.0,14.0,16.0,24.0,,3.0,,,75.0,51.0,6.5,9.0,0.0382,0.0,0.187605,1,,,21.0,,,1.0,3.0,,,,,,3.0,,2.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,
10385364,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,17.0,13.0,1.0,2.0,2.0,18.0,,2.0,,,27.0,23.0,7.3,5.0,0.1564,0.0,0.122238,1,,1.0,13.0,,,2.0,1.0,,1.0,,,,1.0,,,1.0,3.0,,3.0,2.0,,,1.0,,,,,1.0,,,,,
10385364,home,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,45.0,36.0,1.0,9.0,11.0,34.0,,5.0,,,90.0,72.0,7.4,21.0,0.6699,0.4376,0.575694,7,,,27.0,,2.0,10.0,6.0,6.0,2.0,,3.0,3.0,1.0,1.0,3.0,,4.0,,,,2.0,,1.0,3.0,2.0,3.0,,2.0,2.0,,,,
10385364,home,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,24.0,21.0,2.0,3.0,3.0,22.0,,2.0,,,63.0,38.0,7.4,10.0,0.2683,0.309,0.0765646,2,,2.0,18.0,3.0,,7.0,,4.0,,,,,,2.0,2.0,,1.0,,1.0,,,,,,,2.0,1.0,,,1.0,,,
10385364,home,Arsenal,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,38.0,34.0,2.0,3.0,5.0,34.0,,5.0,,,63.0,52.0,8.7,8.0,0.6306,2.3639,0.153784,3,,1.0,32.0,1.0,,7.0,3.0,4.0,,,1.0,,1.0,,,2.0,2.0,,1.0,1.0,,,,1.0,,3.0,2.0,1.0,1.0,,1.0,,
10385364,home,Arsenal,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,13.0,11.0,1.0,4.0,4.0,10.0,,2.0,,,27.0,19.0,6.4,7.0,0.0447,0.0,0.00382851,1,,1.0,7.0,,,2.0,,1.0,,,,,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
10385364,home,Arsenal,Cédric Soares,,,cedric-soares,C. Soares,M,21,172,2806,M,,44760,EUR,683596800,D,17,17,True,19.0,18.0,,9.0,9.0,13.0,1.0,,,,27.0,26.0,6.4,4.0,0.0,0.0,0.00979368,0,,,9.0,1.0,,3.0,,,,,,,,,,1.0,,,3.0,,,,1.0,,,,,,,,,,
10385364,home,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,7.0,5.0,,1.0,2.0,5.0,,,,,15.0,8.0,6.6,2.0,0.0,0.0,0.0258351,0,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385364,home,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,12.0,11.0,1.0,4.0,4.0,9.0,1.0,1.0,,,14.0,16.0,6.7,2.0,0.0,0.0,0.0112185,0,,1.0,7.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10385364,home,Arsenal,Karl Hein,,,karl-hein,K. Hein,G,13,193,4102,M,,991591,EUR,1018656000,G,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385364,home,Arsenal,Rob Holding,,,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385364,home,Arsenal,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4095,M,_marquinhos011,1116954,EUR,1049673600,F,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385364,home,Arsenal,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385364,away,Nottingham Forest,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,29.0,24.0,16.0,19.0,20.0,9.0,,5.0,,4.0,90.0,38.0,5.8,6.0,0.0,0.0,0.00040082,0,-1.3376,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
10385364,away,Nottingham Forest,Serge Aurier,,,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,D,24,24,False,23.0,17.0,1.0,9.0,11.0,15.0,5.0,,,,90.0,54.0,7.0,12.0,0.0,0.0,0.00801837,0,,,8.0,,3.0,1.0,12.0,,,1.0,8.0,5.0,1.0,,1.0,,,,3.0,,,,,1.0,,,,,,,,,
10385364,away,Nottingham Forest,Steve Cook,,,steve-cook,S. Cook,D,5,185,134,M,,42707,EUR,672019200,D,3,3,False,23.0,18.0,4.0,16.0,17.0,6.0,2.0,2.0,,,90.0,35.0,6.5,5.0,0.0893,0.0,0.00231278,1,,2.0,2.0,,,1.0,2.0,,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,
10385364,away,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,False,39.0,33.0,6.0,27.0,28.0,11.0,6.0,1.0,,,90.0,52.0,6.3,6.0,0.0,0.0,0.00132648,0,,1.0,6.0,,1.0,,4.0,,,1.0,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,
