match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,player_sofascoreId,stat_interceptionWon,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot
12421255,home,Club Brugge KV,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197.0,774,M,572286,EUR,864345600,F,19,19,False,10.0,6.0,,,0.0,3.0,3.0,3.0,7.0,1.0,1.0,,,72.0,16.0,6.6,0.0239722,2,,,,,,3.0,1.0,,,,,,,1.0,2.0,6.0,0.2093,1.0,1.0,,,,1.0,,2.0,,0.1972,,,,,1.0,,1.0,,,,
12421255,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185.0,424,M,361722,EUR,873417600,G,29,29,True,24.0,22.0,5.0,3.0,0.0,20.0,21.0,2.0,3.0,,5.0,,,30.0,33.0,6.9,0.00108207,0,-0.0435,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,
12421255,home,Club Brugge KV,Romeo Vermant,romeo-vermant,R. Vermant,F,17,184.0,1524,M,1069336,EUR,1074902400,F,17,17,True,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,,,,18.0,16.0,7.6,0.0463702,2,,Romeo,Vermant,,,2.0,3.0,1.0,,,,1.0,1.0,,,4.0,0.4777,,1.0,,,1.0,,,2.0,1.0,0.5926,1.0,,,,,,,,,,
12421255,home,Club Brugge KV,Zaid Romero,zaid-romero,Z. Romero,D,24,192.0,776,M,1108450,EUR,945216000,D,2,2,True,22.0,21.0,,,0.0,19.0,19.0,2.0,3.0,,,,,17.0,23.0,6.3,0.00046067,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12421255,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174.0,784,M,877236,EUR,951696000,M,10,10,True,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,,1.0,,,11.0,10.0,6.4,0.0355634,0,,,,,,2.0,,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
12421255,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172.0,3088,M,942479,EUR,950572800,F,21,21,True,7.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,,,,11.0,11.0,6.6,0.00333154,0,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
12421255,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180.0,607,M,983041,EUR,1026172800,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421255,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188.0,885,M,1104897,EUR,1106265600,D,58,58,True,,,,,,,,,,,,,,,,,,0,,Jorne,Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421255,home,Club Brugge KV,Shandre Campbell,campbell-shandre,S. Campbell,M,84,178.0,2336,M,1518101,EUR,1121385600,F,84,84,True,,,,,,,,,,,,,,,,,,0,,Shandre Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421255,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182.0,403,M,247471,EUR,767577600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,False,32.0,22.0,16.0,7.0,0.0,19.0,22.0,3.0,10.0,1.0,9.0,1.0,1.0,90.0,49.0,7.9,0.00043675,0,-0.716,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,3.0,8.0,
12421255,away,RC Sporting Charleroi,Jeremy Petris,jeremy-petris,J. Petris,D,29,183.0,120,M,910937,EUR,885945600,D,98,98,False,42.0,33.0,5.0,3.0,0.0,15.0,16.0,18.0,26.0,2.0,2.0,,,84.0,59.0,6.4,0.714323,0,,,,,,8.0,5.0,2.0,,1.0,,1.0,1.0,1.0,3.0,16.0,,2.0,1.0,,,3.0,2.0,,,,,1.0,,1.0,,,,,,,,
12421255,away,RC Sporting Charleroi,Cheick Keita,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,False,39.0,34.0,5.0,2.0,0.0,24.0,26.0,10.0,14.0,,,,,68.0,46.0,6.2,0.00596448,1,,Cheick Keita,,1.0,,2.0,1.0,,,,,,,,1.0,6.0,0.0555,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,
12421255,away,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187.0,339,M,994282,EUR,1027468800,D,21,21,False,41.0,36.0,5.0,2.0,0.0,25.0,26.0,11.0,15.0,3.0,2.0,,,90.0,49.0,6.1,0.0105873,0,,,,,,2.0,1.0,,,,,,,1.0,,7.0,,,1.0,,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,1.0
12421255,away,RC Sporting Charleroi,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,15,15,False,28.0,25.0,2.0,1.0,0.0,16.0,17.0,9.0,11.0,3.0,2.0,,,90.0,39.0,6.0,0.0123954,0,,,,,,2.0,,1.0,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,6,6,False,84.0,76.0,7.0,5.0,0.0,42.0,44.0,35.0,44.0,1.0,7.0,,,90.0,97.0,7.1,0.113912,0,,,,4.0,1.0,6.0,5.0,2.0,1.0,,,3.0,3.0,,2.0,12.0,,2.0,1.0,,1.0,,,3.0,,,,,AdemZorgane,,True,,,,,,,
12421255,away,RC Sporting Charleroi,Yassine Titraoui,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,37.0,34.0,2.0,1.0,1.0,16.0,16.0,18.0,21.0,1.0,2.0,,,73.0,47.0,6.8,0.0207009,1,,Yacine Titraoui,,,,3.0,2.0,1.0,1.0,,,1.0,,2.0,,6.0,0.0222,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,M,17,17,False,17.0,16.0,,,0.0,7.0,7.0,10.0,11.0,,1.0,,,68.0,27.0,6.6,0.163017,0,,,,1.0,1.0,3.0,3.0,1.0,,1.0,,3.0,2.0,1.0,,5.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,18,18,False,31.0,26.0,,,0.0,13.0,14.0,13.0,20.0,1.0,3.0,,,90.0,47.0,6.4,0.312081,0,,,,3.0,,5.0,2.0,1.0,,,,1.0,,3.0,,14.0,,1.0,1.0,,,,2.0,,,,,2.0,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Parfait Guiagon,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,M,10,10,False,36.0,33.0,2.0,,0.0,9.0,9.0,24.0,27.0,,5.0,,,84.0,47.0,6.6,0.0616118,3,,,,,,4.0,3.0,4.0,2.0,,,,,,,6.0,0.6237,,,1.0,,1.0,1.0,,2.0,1.0,1.2662,1.0,,,,2.0,,,,,,
12421255,away,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,17.0,14.0,,,0.0,5.0,6.0,9.0,11.0,1.0,,,,90.0,30.0,6.8,0.0320631,1,,,,,,5.0,7.0,,,,1.0,3.0,3.0,2.0,2.0,6.0,0.1338,,2.0,,,2.0,2.0,,,,,1.0,,1.0,,,,,,,,
12421255,away,RC Sporting Charleroi,Massamba Sow,massamba-sow,M. Sow,D,44,,37,M,1898323,EUR,1086998400,D,39,39,True,15.0,13.0,,,0.0,10.0,10.0,3.0,5.0,2.0,,,,22.0,20.0,6.5,0.00040039,0,,Massamba Sow,,,,3.0,2.0,,,,,2.0,1.0,,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,F,7,7,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,2.0,,,22.0,12.0,7.6,0.00823254,3,,,,,,,2.0,,,,1.0,1.0,1.0,,,2.0,0.4958,,,,,1.0,,,2.0,1.0,0.4355,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,True,12.0,11.0,2.0,1.0,0.0,8.0,8.0,3.0,4.0,,1.0,,,17.0,14.0,6.4,0.00612798,0,,Etienne Camara,,,,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,
12421255,away,RC Sporting Charleroi,Žan Rogelj,zan-rogelj,Ž. Rogelj,D,21,175.0,87,M,888605,EUR,943488000,D,29,29,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,15.0,3.0,6.5,0.00104093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Alexis Flips,flips-alexis,A. Flips,M,70,173.0,227,M,879672,EUR,948153600,M,70,70,True,4.0,3.0,1.0,,0.0,,,3.0,4.0,,,,,15.0,8.0,6.6,0.00408012,0,,,,,,1.0,2.0,,,,,2.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Mohamed Koné,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,Mohamed Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Mardochee Nzita,mardochee-nzita,M. Nzita,D,24,178.0,111,M,990726,EUR,951350400,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Raymond Asante,raymond-asante,R. Asante,F,20,186.0,138,M,1414276,EUR,1085616000,F,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421255,away,RC Sporting Charleroi,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187.0,237,M,581146,EUR,808185600,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
