match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_totalOffside
14109746,home,Alanyaspor,Uchenna Ogundu,Uchenna Ogundu,,uchenna-ogundu,U. Ogundu,F,22,188,410,M,1996846,EUR,1147392000,F,22,22,False,8.0,4.0,1.0,,0.0,2.0,2.0,6.0,2.0,,,79.0,23.0,6.3,10.0,0.00162595,72.291255620319,6.0,46.2,46.935,,2,,-0.09,-0.01,0.23,,,2.0,2.0,7.0,4.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,3.0,0.1406,-0.13,,,,,1.0,2.0,,,1.0,0.0759,1.0,,,,,,
14109746,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,True,10.0,9.0,3.0,3.0,0.0,2.0,2.0,8.0,2.0,,,25.0,16.0,6.6,5.0,0.00485572,33.131371488284,3.0,12.6,15.96,,0,,-0.05,0.12,0.16,,,7.0,1.0,3.0,2.0,,1.0,,,,1.0,2.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
14109746,home,Alanyaspor,Meschack Elia,,,meschack-elia,M. Elia,F,12,173,23605,M,862078,EUR,870825600,F,12,12,True,5.0,4.0,,,0.0,1.0,1.0,4.0,1.0,,,11.0,9.0,6.5,2.0,0.00349702,9.5945117645454,1.0,9.24,9.24,,0,,0.04,0.02,-0.02,,,3.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,meschackelialina,,,,,,,,,
14109746,home,Alanyaspor,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184,385,M,826162,EUR,916617600,F,10,10,True,2.0,,,,0.0,,,2.0,,,,11.0,4.0,6.3,3.0,,,,,,,0,,-0.06,,-0.03,,,,1.0,3.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14109746,home,Alanyaspor,Steve Mounié,,,steve-mounie,S. Mounié,F,9,190,6015,M,345035,EUR,780796800,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,8.0,2.0,6.6,,0.00048947,3.1565988025088,1.0,-3.15,-3.15,,0,,0.03,-0.02,0.13,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,home,Alanyaspor,Ibrahim Kaya,,,ibrahim-kaya,İ. Kaya,M,27,184,83,M,996405,EUR,984096000,F,27,27,True,3.0,2.0,1.0,,0.0,,1.0,2.0,1.0,,,1.0,6.0,,2.0,0.00363373,,,,,,0,,,,,,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14109746,home,Alanyaspor,Paulo Victor,,,paulo-victor,P. Victor,G,48,187,212,M,34142,EUR,537408000,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,home,Alanyaspor,Semih Doganay,Semih Doganay,,semih-doganay,S. Doganay,D,79,188,2,M,2400610,EUR,1170720000,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,home,Alanyaspor,Batuhan Yavuz,Batuhan Yavuz,,yavuz-batuhan,B. Yavuz,D,2,177,42,M,1195735,EUR,1115164800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,home,Alanyaspor,Baran Mogultay,,,baran-mogultay,B. Mogultay,D,18,181,63,M,1388550,EUR,1084838400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,home,Alanyaspor,Yusuf Karademir,Yusuf Karademir,,yusuf-karademir,Y. Karademir,M,38,181,10,M,2085002,EUR,1199404800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Abdullah Yiğiter,,,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,False,40.0,19.0,25.0,6.0,0.0,16.0,23.0,17.0,8.0,2.0,2.0,90.0,55.0,6.7,24.0,0.00170466,83.103379838383,10.0,-19.74,4.41,0.1468,0,0.1169,0.01,-0.14,-0.01,0.17,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,,
14109746,away,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,36.0,23.0,13.0,4.0,0.0,15.0,18.0,18.0,2.0,,,90.0,50.0,7.0,14.0,0.00399006,51.891062467142,7.0,-33.075,-1.26,,0,,0.12,0.02,0.25,,True,8.0,2.0,5.0,5.0,1.0,8.0,,3.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Bahadır Öztürk,,,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,5,5,False,35.0,31.0,4.0,3.0,0.0,28.0,29.0,6.0,3.0,,,83.0,44.0,7.1,5.0,0.00085606,81.100864638221,10.0,-54.915,3.885,,0,,0.05,0.03,0.3,,,3.0,,2.0,4.0,,4.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
14109746,away,Antalyaspor,Hüseyin Türkmen,,,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,51.0,45.0,9.0,7.0,0.0,37.0,40.0,11.0,2.0,,,90.0,67.0,7.1,7.0,0.00250395,93.844389743618,13.0,-44.625,4.41,,1,,0.11,0.03,0.28,,,8.0,2.0,6.0,4.0,,5.0,4.0,2.0,2.0,,4.0,2.0,,1.0,,,0.0556,-0.08,,,,,,,,,,,,,,,,1.0,
14109746,away,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,M,7,7,False,36.0,27.0,6.0,1.0,0.0,13.0,19.0,17.0,3.0,,,90.0,66.0,6.9,13.0,0.193915,61.021970425085,10.0,1.05,13.44,,0,,0.23,0.05,-0.02,,,14.0,,4.0,4.0,1.0,7.0,,2.0,,,2.0,1.0,,,,,,,2.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,
14109746,away,Antalyaspor,Jesper Ceesay,,,jesper-ceesay,J. Ceesay,M,23,192,178,M,1021269,EUR,1003536000,M,23,23,False,26.0,23.0,,,0.0,16.0,16.0,10.0,7.0,,,90.0,35.0,7.0,3.0,0.0191651,35.91928296867,3.0,-30.765,0.0,,0,,0.08,0.08,0.24,,,7.0,,2.0,5.0,1.0,,1.0,4.0,3.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
14109746,away,Antalyaspor,Ramzi Safuri,,,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,8,8,False,33.0,28.0,5.0,3.0,0.0,14.0,14.0,19.0,4.0,,,83.0,50.0,7.2,12.0,0.0622429,119.95144393317,13.0,-81.165,5.04,,0,,0.09,0.19,0.17,,,14.0,,1.0,6.0,,1.0,,,,3.0,,1.0,,,,1.0,,,6.0,1.0,,2.0,1.0,2.0,2.0,,,,,,,,,,
14109746,away,Antalyaspor,Kenneth Paal,,,kenneth-paal,K. Paal,D,3,175,247,M,285997,EUR,867110400,M,3,3,False,30.0,26.0,4.0,2.0,0.0,18.0,20.0,10.0,5.0,,,90.0,43.0,7.1,4.0,0.00280605,36.692913756082,3.0,-29.19,3.36,,0,,0.04,0.01,0.33,,,8.0,1.0,2.0,4.0,,5.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Samuel Ballet,,,samuel-ballet,S. Ballet,F,11,184,199,M,966663,EUR,984355200,F,11,11,False,16.0,15.0,1.0,1.0,0.0,7.0,7.0,9.0,3.0,,,90.0,43.0,6.2,13.0,0.0125182,135.39933409428,16.0,-21.735,13.23,,1,,0.0,-0.06,-0.01,,,8.0,,10.0,7.0,,,1.0,2.0,1.0,2.0,3.0,,,,,2.0,0.0345,-0.2,2.0,,,1.0,1.0,9.0,3.0,,1.0,0.1257,,,,,,,
14109746,away,Antalyaspor,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,26,26,False,8.0,7.0,2.0,1.0,0.0,3.0,3.0,5.0,1.0,,,72.0,14.0,6.6,3.0,0.00306467,82.214306072165,8.0,6.405,10.395,,1,,0.01,0.15,0.13,,,4.0,,2.0,2.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,0.0208,-0.28,,,,,,1.0,,,,,,,,,,,
14109746,away,Antalyaspor,Yohan Boli,,,yohan-boli,Y. Boli,F,77,181,218,M,797732,EUR,753494400,F,77,77,False,9.0,8.0,,,0.0,2.0,2.0,7.0,1.0,,,89.0,21.0,6.7,3.0,0.00391746,33.035787281316,5.0,14.91,10.08,,2,,-0.04,-0.22,0.14,,,6.0,4.0,9.0,6.0,,,,,,3.0,4.0,3.0,,1.0,,1.0,0.1322,0.05,,,,1.0,1.0,,,,1.0,0.755,,,,,,,5.0
14109746,away,Antalyaspor,Abdülkadir Ömür,,,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,10,10,True,7.0,6.0,,,0.0,3.0,3.0,4.0,3.0,,,18.0,12.0,6.5,3.0,0.0018766,6.5708641745207,1.0,-5.04,-5.04,,1,,-0.04,0.02,-0.04,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,0.0641,-0.02,1.0,,,,,1.0,1.0,,1.0,0.073,,,,,,,
14109746,away,Antalyaspor,Lautaro Giannetti,,,lautaro-giannetti,L. Giannetti,D,30,184,385,M,233856,EUR,753148800,D,30,30,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,,,,13.0,4.0,6.8,,0.00259884,,,,,,0,,0.05,,0.15,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Dario Šarić,,,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,88,88,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,,,,13.0,11.0,7.0,3.0,0.00032663,26.799615138126,4.0,-7.665,3.36,,0,,-0.04,0.02,0.17,,,1.0,,1.0,5.0,,,,2.0,1.0,3.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
14109746,away,Antalyaspor,Poyraz Efe Yıldırım,Poyraz Efe Yildirim,,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188,359,M,1195797,EUR,1105747200,F,99,99,True,1.0,1.0,,,0.0,,,1.0,,,,1.0,1.0,,,0.00326828,,,,,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Kağan Arıcan,Kagan Arican,,kagan-arican,K. Arıcan,G,96,187,23,M,1418111,EUR,1141948800,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Samet Karakoc,Samet Karakoc,,samet-karakoc,S. Karakoç,D,2,185,56,M,1148625,EUR,1035244800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Ensar Bugra Tivsiz,Ensar,Buğra Tivsiz,ensar-bugra-tivsiz,E. B. Tivsiz,D,27,186,10,M,2203587,EUR,1181520000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Soner Dikmen,,,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109746,away,Antalyaspor,Tomáš Čvančara,,,tomas-cvancara,T. Čvančara,F,11,190,840,M,929163,EUR,966124800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
