match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_wasFouled,stat_interceptionWon,stat_accurateCross,stat_wonTackle,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_blockedScoringAttempt,stat_wonContest,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_bigChanceCreated
11067337,home,Cuiabá,Ricardo Cerqueira,ricardo-cerqueira,Ricardo Cerqueira,D,14,184,21,M,1412633,EUR,1041120000,F,54,54,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,home,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Emerson Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,home,Cuiabá,Calebe Costa,calebe-costa,C. Costa,M,5,187,51,M,1645786,EUR,1054944000,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,away,Botafogo,Lucas Perri,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,,34.0,22.0,18.0,6.0,19.0,20.0,14.0,,,10.0,,,5.0,,9.0,90.0,46.0,9.0,12.0,0.0,0.0,0.00078615,0,1.8063,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11067337,away,Botafogo,Rafael,rafael,Rafael,D,,172,477,M,39623,EUR,647481600,D,2,2,False,,41.0,36.0,4.0,3.0,15.0,15.0,30.0,2.0,6.0,4.0,,1.0,,,,90.0,71.0,7.7,12.0,0.0,0.0,0.0249156,0,,,,22.0,4.0,,7.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,5.0,,1.0,,4.0,,,,,,,
11067337,away,Botafogo,Adryelson,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,,55.0,49.0,3.0,1.0,34.0,36.0,19.0,,3.0,4.0,,,,,,69.0,61.0,6.7,7.0,0.0,0.0,0.00543426,0,,,,15.0,,,2.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
11067337,away,Botafogo,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,True,65.0,57.0,9.0,2.0,40.0,42.0,24.0,2.0,6.0,3.0,,,,,,90.0,76.0,7.2,10.0,0.0,0.0,0.0118503,0,,,,17.0,1.0,2.0,4.0,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
11067337,away,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,False,,40.0,28.0,2.0,1.0,11.0,15.0,26.0,4.0,4.0,1.0,,1.0,,,,90.0,70.0,6.7,20.0,0.0,0.0,0.00843553,0,,,,17.0,1.0,2.0,2.0,,,1.0,5.0,,,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,,
11067337,away,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,False,,36.0,32.0,2.0,1.0,10.0,11.0,25.0,7.0,,5.0,,1.0,,,,90.0,45.0,6.2,8.0,0.0,0.0,0.0166884,0,,,,22.0,,1.0,3.0,2.0,,,1.0,,2.0,,,,,,,3.0,1.0,,,,1.0,,,,,,,
11067337,away,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,False,,22.0,19.0,2.0,,10.0,12.0,10.0,2.0,2.0,4.0,,,,,,45.0,32.0,6.5,7.0,0.0,0.0,0.00692764,0,,,,9.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,
11067337,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,,55.0,51.0,5.0,2.0,30.0,32.0,23.0,5.0,,4.0,,1.0,,,,90.0,64.0,6.5,5.0,0.0236,0.0751,0.0177569,1,,,,21.0,,1.0,1.0,3.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
11067337,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,False,,11.0,9.0,1.0,1.0,,1.0,10.0,8.0,,,,1.0,,,,45.0,22.0,6.4,7.0,0.0,0.0,0.0124911,0,,,,9.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,3.0,3.0,,,,2.0,,,,,,,
11067337,away,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,,19.0,14.0,5.0,4.0,7.0,7.0,12.0,8.0,1.0,1.0,,2.0,,,,88.0,32.0,7.0,10.0,0.7884,0.9933,0.12315,1,,,,7.0,,4.0,4.0,1.0,,,3.0,3.0,1.0,,,,1.0,,tiquinho_soares_29,1.0,1.0,1.0,1.0,,,,,,1.0,,,
11067337,away,Botafogo,Victor Sá,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,F,7,7,False,,15.0,14.0,1.0,1.0,7.0,7.0,9.0,3.0,1.0,1.0,,1.0,,,,45.0,23.0,6.8,3.0,0.0,0.0,0.0257616,0,,,,8.0,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,2.0,,,,,,,
11067337,away,Botafogo,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,10,10,True,,16.0,15.0,,,6.0,6.0,13.0,4.0,,5.0,,1.0,,,,45.0,25.0,6.6,5.0,0.0187,0.0,0.0087772,1,,,,9.0,3.0,,3.0,2.0,,,,,1.0,1.0,,,,,,1.0,2.0,,,1.0,2.0,,,,,,,
11067337,away,Botafogo,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,,16.0,10.0,1.0,,4.0,5.0,11.0,4.0,1.0,6.0,,2.0,,,,45.0,33.0,7.0,12.0,0.0148,0.0,0.00663947,1,,,,6.0,,,4.0,,1.0,,3.0,,1.0,1.0,,,,,,2.0,4.0,,,,3.0,,,,,1.0,,
11067337,away,Botafogo,Matías Segovia,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,19,19,True,,18.0,15.0,2.0,2.0,3.0,3.0,16.0,5.0,,3.0,,,,,,45.0,32.0,6.4,11.0,0.3906,0.1743,0.239721,1,,,,12.0,1.0,,3.0,1.0,,,3.0,,2.0,,,,,1.0,,2.0,3.0,1.0,1.0,,1.0,,,,,,1.0,
11067337,away,Botafogo,Philipe Sampaio,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,7.0,5.0,1.0,,5.0,6.0,1.0,,3.0,,,,,,,21.0,11.0,6.7,2.0,0.0,0.0,5.3e-05,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11067337,away,Botafogo,Matheus Nascimento,matheus-nascimento,M. Nascimento,F,9,185,1607,M,1047683,EUR,1078272000,F,90,90,True,,2.0,2.0,,,,,2.0,2.0,,1.0,,2.0,,,,10.0,5.0,6.9,1.0,0.0,0.0,0.00095582,0,,Matheus Nascimento,,2.0,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0
11067337,away,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,away,Botafogo,Douglas Borges,douglas-borges,D. Borges,G,1,186,39,M,867883,EUR,638755200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,away,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,away,Botafogo,Leonel Di Plácido,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,away,Botafogo,Breno,breno,Breno,M,5,177,96,M,992610,EUR,967766400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,away,Botafogo,Raí,rai,Raí,M,10,171,419,M,1175321,EUR,1019347200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Raí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067337,away,Botafogo,João Pedro Galvão,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
