match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,captain,stat_keyPass,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside
11369916,home,RSC Anderlecht,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3882,M,1076,EUR,531532800,G,33,33,False,30.0,24.0,14.0,8.0,23.0,26.0,1.0,4.0,1.0,12.0,2.0,90.0,42.0,6.6,6.0,0.00021537,0,-0.5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,40.0,32.0,5.0,1.0,21.0,25.0,11.0,17.0,3.0,3.0,,90.0,68.0,6.6,16.0,0.0066325,0,,,,2.0,1.0,1.0,5.0,9.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,98.0,75.0,23.0,8.0,51.0,58.0,24.0,40.0,3.0,10.0,,90.0,109.0,6.7,24.0,0.0116655,1,,,,,1.0,,2.0,4.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0353,,,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,49.0,35.0,9.0,2.0,27.0,32.0,8.0,17.0,1.0,6.0,,90.0,61.0,7.1,16.0,0.061009,0,,,,,1.0,3.0,1.0,6.0,,,,,3.0,1.0,,2.0,2.0,,2.0,,,True,1.0,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,15,15,False,52.0,43.0,2.0,,22.0,27.0,21.0,26.0,,4.0,,90.0,71.0,6.4,13.0,0.0247115,0,,,,1.0,5.0,3.0,9.0,5.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Thomas Delaney,thomas-delaney,T. Delaney,M,27,182,1294,M,66477,EUR,683856000,M,25,25,False,62.0,42.0,14.0,6.0,23.0,26.0,19.0,36.0,1.0,5.0,,90.0,72.0,7.2,21.0,0.193091,1,,,,,3.0,3.0,6.0,5.0,,1.0,,,3.0,2.0,2.0,,,1.0,,2.0,0.0416,,1.0,1.0,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,58.0,42.0,10.0,3.0,22.0,24.0,20.0,34.0,2.0,1.0,,85.0,68.0,6.5,19.0,0.0485155,0,,,,,2.0,1.0,6.0,5.0,2.0,,2.0,,1.0,3.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,42.0,38.0,3.0,1.0,22.0,24.0,16.0,22.0,,5.0,,63.0,55.0,7.3,11.0,0.335942,1,,,,4.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,3.0,1.0,1.0,,,0.0502,,2.0,1.0,1.0,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,27.0,17.0,2.0,,8.0,8.0,9.0,20.0,,3.0,,82.0,40.0,8.0,13.0,0.0217476,4,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.474,,,,,1.0,1.0,2.0,1.0,2.0,1.803,,,,,,,
11369916,home,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,15.0,10.0,,,4.0,5.0,6.0,10.0,,2.0,,63.0,24.0,6.8,7.0,0.00511108,1,,,,,,1.0,2.0,5.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,0.0409,,,,,,1.0,,,,,KDolberg,,,,,,
11369916,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,F,29,29,False,29.0,25.0,1.0,1.0,10.0,10.0,15.0,20.0,,6.0,,63.0,35.0,7.0,7.0,0.0257939,1,,Mathieu,Stroeykens,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,0.0477,,1.0,,,,1.0,,,,,,,,,,,
11369916,home,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,M,7,7,True,8.0,6.0,1.0,1.0,2.0,3.0,7.0,10.0,,3.0,,27.0,22.0,7.0,6.0,0.213309,1,,,,5.0,,1.0,1.0,3.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,0.0577,,1.0,,,,,,,,,,3.0,,,,,
11369916,home,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,True,19.0,16.0,1.0,,9.0,9.0,7.0,10.0,1.0,2.0,,27.0,29.0,7.0,4.0,0.115975,1,,,,,,,,4.0,,,,,1.0,4.0,1.0,1.0,,,,,0.0818,,,,,,1.0,,,,,,,,,,,
11369916,home,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,9.0,7.0,2.0,1.0,3.0,3.0,4.0,6.0,,3.0,,27.0,17.0,6.5,7.0,0.00307649,2,,,,,2.0,,4.0,,,1.0,1.0,,,,,3.0,,,,,0.502,,1.0,,,1.0,,2.0,,,0.6662,,,,,,,
11369916,home,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,9,9,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,8.0,3.0,6.1,2.0,0.00327754,0,,,,,1.0,,5.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Majeed Ashimeru,majeed-ashimeru,M. Ashimeru,M,18,182,1285,M,901149,EUR,876441600,M,18,18,True,8.0,5.0,2.0,1.0,2.0,3.0,3.0,5.0,,2.0,,15.0,9.0,6.6,3.0,0.00148822,0,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,174,M,96542,EUR,731203200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369916,home,RSC Anderlecht,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369916,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,23.0,10.0,18.0,5.0,6.0,8.0,4.0,15.0,2.0,5.0,2.0,90.0,29.0,6.7,13.0,0.00074384,0,0.4692,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
11369916,away,Standard Liège,Zinho Vanheusden,zinho-vanheusden,Z. Vanheusden,D,,187,690,M,881024,EUR,933206400,D,4,4,False,18.0,11.0,5.0,2.0,6.0,7.0,5.0,11.0,2.0,3.0,,43.0,25.0,6.6,8.0,0.00978197,0,,,,,,,1.0,,1.0,,,,2.0,,,1.0,,,1.0,,,True,,,,,,,,,,,,,,,,
11369916,away,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,45.0,37.0,9.0,2.0,21.0,23.0,16.0,22.0,2.0,7.0,,90.0,52.0,6.4,8.0,0.013537,0,,,,,1.0,,2.0,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
