match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_blockedScoringAttempt,stat_totalOffside,stat_challengeLost,stat_wonTackle,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11067393,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,20.0,19.0,6.0,5.0,19.0,19.0,1.0,1.0,1.0,9.0,3.0,8.0,90.0,37.0,7.6,2.0,0.0,0.0,0.00019431,0,0.8104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067393,home,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,D,12,12,False,56.0,53.0,9.0,7.0,24.0,24.0,35.0,,1.0,3.0,,,90.0,78.0,7.5,12.0,0.0306,0.0,0.747071,1,,31.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,,,
11067393,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,61.0,51.0,8.0,5.0,32.0,34.0,28.0,4.0,,4.0,,,90.0,70.0,6.7,11.0,0.0978,0.0,0.0236115,2,,20.0,1.0,1.0,1.0,2.0,9.0,,,,,1.0,,1.0,,1.0,1.0,,,True,9.0,1.0,4.0,,,,,,,,,,,,,
11067393,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,54.0,52.0,10.0,8.0,29.0,29.0,25.0,4.0,,5.0,,,78.0,64.0,6.6,3.0,0.0383,0.0,0.00640341,1,,23.0,,,2.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11067393,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,D,22,22,False,85.0,77.0,13.0,9.0,25.0,26.0,64.0,1.0,2.0,8.0,,,90.0,112.0,6.8,14.0,0.0,0.0,0.111196,0,,56.0,5.0,4.0,1.0,4.0,3.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,
11067393,home,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,False,34.0,26.0,5.0,4.0,10.0,12.0,27.0,,,2.0,,,59.0,49.0,7.2,14.0,0.1345,0.0,0.189434,3,,18.0,5.0,2.0,1.0,1.0,3.0,,,,,3.0,1.0,2.0,1.0,,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,
11067393,home,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,False,26.0,24.0,4.0,3.0,11.0,11.0,15.0,,,3.0,,,59.0,32.0,6.9,4.0,0.0825,0.2399,0.0075502,1,,13.0,,,3.0,5.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,
11067393,home,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,Endrick,1174937,EUR,1153440000,M,9,9,False,32.0,28.0,7.0,6.0,10.0,11.0,24.0,,,1.0,,,90.0,53.0,7.3,10.0,0.3258,0.8344,0.091081,4,,19.0,3.0,1.0,2.0,4.0,3.0,,4.0,3.0,,1.0,,2.0,,,2.0,,,,,,,1.0,,,3.0,,1.0,1.0,,,,,,
11067393,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,25.0,20.0,3.0,1.0,7.0,8.0,20.0,,,3.0,,,59.0,34.0,6.8,10.0,0.0193,0.0,0.0489203,1,,14.0,3.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
11067393,home,Palmeiras,Kevin,kevin,Kevin,M,22,176,5464,M,,1112879,EUR,1041638400,M,37,37,False,32.0,26.0,5.0,3.0,7.0,9.0,27.0,1.0,1.0,4.0,,,67.0,61.0,7.2,17.0,0.4711,0.1884,0.0229274,3,,19.0,4.0,,,8.0,12.0,1.0,12.0,7.0,1.0,,3.0,1.0,2.0,2.0,1.0,Kevin,,,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,
11067393,home,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,F,10,10,False,13.0,12.0,,,3.0,3.0,12.0,,,,,,90.0,29.0,7.0,6.0,0.8988,0.7284,0.199869,6,,9.0,2.0,,4.0,4.0,4.0,,,,,4.0,,2.0,2.0,,3.0,,,,2.0,1.0,1.0,,,,1.0,,2.0,,,,,,,
11067393,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,True,17.0,14.0,,,5.0,6.0,11.0,2.0,,1.0,,,31.0,26.0,6.3,5.0,0.0418,0.0,0.00571513,2,,9.0,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,
11067393,home,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,35,35,True,21.0,19.0,1.0,1.0,8.0,10.0,12.0,,,4.0,,,31.0,25.0,6.6,2.0,0.0145,0.0,0.00810701,1,,12.0,1.0,1.0,1.0,2.0,3.0,,,,,,2.0,,,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,
