match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_bigChanceCreated,stat_fouls,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_firstName,stat_dispossessed,stat_wonContest,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt
14773697,home,Al-Fayha,Jason,jason,Jason,M,23,179.0,257,M,330677,EUR,773452800.0,F,23,23,False,24.0,22.0,2.0,2.0,1.0,13.0,13.0,9.0,11.0,,3.0,,1.0,,,,90.0,42.0,6.9,7.0,0.0203535,105.39917337237,10.0,60.06,20.895,,6,,0.09,0.3,0.14,,,5.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,,4.0,,3.0,0.373,38.285308604971,2.0,-0.62,,1.0,,,,2.0,,0.0807,,,,
14773697,home,Al-Fayha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000.0,D,21,21,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,1.0,2.0,,,1.638e-05,11.680125835475,2.0,1.05,3.675,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400.0,D,2,2,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,7.76e-06,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,home,Al-Fayha,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600.0,F,11,11,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,home,Al-Fayha,Rayan Enad,rayan-enad,R. Enad,M,77,170.0,21,M,1549104,EUR,977702400.0,F,77,77,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,3.0,,1.0,0.00379107,12.169404915607,1.0,1.26,1.26,,0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,Rayan Enad,,,,,,,,,,,
14773697,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400.0,M,14,14,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,home,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200.0,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khalid Al Rammah,,,,,,,,,,,
14773697,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400.0,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,home,Al-Fayha,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191.0,746,M,787448,EUR,836006400.0,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,away,Al-Fateh,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186.0,225,M,144501,EUR,706147200.0,G,1,1,False,16.0,12.0,7.0,3.0,0.0,12.0,14.0,,2.0,,,,3.0,2.0,4.0,,90.0,23.0,7.0,4.0,1.553e-05,24.249640831232,3.0,-5.985,1.575,0.5923,0,-0.7563,-0.02,-0.04,-0.21,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200.0,D,15,15,False,12.0,9.0,,,0.0,1.0,3.0,8.0,9.0,,2.0,1.0,2.0,,,,36.0,31.0,6.7,8.0,0.128906,71.479994257193,12.0,37.485,8.82,,1,,0.12,0.08,0.13,,,2.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2.0,,,1.0,0.0307,,,-0.16,Saeed Baattia,,,,,1.0,,0.0543,,,,
14773697,away,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400.0,D,4,4,False,27.0,23.0,4.0,2.0,0.0,18.0,18.0,5.0,9.0,1.0,2.0,3.0,3.0,,,,80.0,37.0,6.4,5.0,0.0015361,100.60389131817,13.0,36.225,8.295,,0,,0.08,0.04,-0.15,,,1.0,3.0,,,1.0,1.0,,,,,,3.0,,,,,,,,,,Ziyad Aljari,,,,,,,,,,,
14773697,away,Al-Fateh,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200.0,D,44,44,False,50.0,45.0,11.0,7.0,0.0,33.0,36.0,12.0,14.0,1.0,3.0,6.0,3.0,,,,90.0,62.0,6.8,5.0,0.00668262,251.1775589401,31.0,95.865,14.91,,0,,0.23,0.08,-0.29,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,away,Al-Fateh,Abdulaziz Al-Swealem,abdulaziz-alswealem,A. Alswealem,M,78,177.0,7,M,966751,EUR,1136073600.0,D,78,78,False,28.0,24.0,1.0,1.0,0.0,20.0,22.0,4.0,6.0,,,2.0,1.0,,,,70.0,34.0,6.6,4.0,0.0016425,163.57264638515,16.0,37.59,15.12,,0,,0.04,0.02,-0.01,,,,3.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,
14773697,away,Al-Fateh,Wesley Delgado,wesley-delgado,W. Delgado,F,23,186.0,52,M,2275593,EUR,1078444800.0,D,23,23,False,20.0,13.0,4.0,1.0,0.0,5.0,10.0,8.0,10.0,,5.0,2.0,5.0,,,,90.0,51.0,6.1,18.0,0.0524315,129.09605927535,16.0,54.18,42.21,,0,,0.07,0.1,-0.31,,,4.0,7.0,1.0,1.0,2.0,,3.0,1.0,,1.0,,,1.0,8.0,,,,,50.376595880189,2.0,,Wesley Delgado,,3.0,,,,,,,,,
14773697,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,M,17,17,False,48.0,38.0,8.0,2.0,0.0,24.0,26.0,14.0,22.0,3.0,4.0,4.0,7.0,,,,90.0,60.0,6.6,13.0,0.0554351,168.87802492296,22.0,71.4,17.955,,3,,0.18,0.14,0.17,,,,3.0,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,0.4164,,,-0.62,,,,,,1.0,,0.2566,,,,
14773697,away,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400.0,M,94,94,False,27.0,23.0,3.0,2.0,0.0,7.0,8.0,16.0,19.0,,4.0,1.0,3.0,,,,69.0,44.0,6.4,13.0,0.0104146,92.372306554872,14.0,-10.815,4.41,,1,,-0.13,-0.42,-0.04,,,5.0,5.0,1.0,,3.0,2.0,3.0,1.0,,,,2.0,,2.0,,,,0.1019,,,-0.26,Abdullah Al-Anazi,,1.0,1.0,,,,,,,,1.0
14773697,away,Al-Fateh,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200.0,M,33,33,False,35.0,28.0,5.0,2.0,0.0,14.0,14.0,14.0,21.0,,2.0,2.0,6.0,,,,90.0,44.0,6.6,9.0,0.0199268,205.00792149147,23.0,63.735,25.095,,0,,0.11,0.23,-0.04,,,,3.0,,3.0,2.0,1.0,1.0,,,1.0,,2.0,,1.0,,,,,67.72107055339,3.0,,,,,,,,,,,,,
14773697,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,F,11,11,False,12.0,9.0,,,0.0,2.0,2.0,7.0,10.0,,6.0,,2.0,,,,90.0,43.0,7.4,18.0,0.281467,177.75123507358,15.0,84.0,27.405,,2,,0.42,0.15,0.13,,True,6.0,6.0,,,1.0,1.0,4.0,,,3.0,,,2.0,3.0,,,5.0,0.1358,79.55685705051,4.0,0.19,,3.0,,,1.0,2.0,,0.2988,,,,
14773697,away,Al-Fateh,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000.0,F,27,27,False,11.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,7.0,,2.0,,2.0,,,,80.0,17.0,6.4,4.0,0.00840334,30.428436535842,4.0,11.13,8.82,,0,,0.06,0.01,-0.04,,,,4.0,1.0,,,,3.0,,,,,2.0,,,,,2.0,,,,,Fahad Zubaidi,1.0,,,,,,,,,,
14773697,away,Al-Fateh,Mohammed Al-Sarnoukh,mohammed-al-sarnoukh,M. Al-Sarnoukh,D,37,,5,M,2421993,EUR,1072915200.0,D,37,37,True,14.0,12.0,2.0,1.0,0.0,7.0,9.0,5.0,5.0,1.0,6.0,5.0,1.0,,,,54.0,32.0,6.7,5.0,0.00233667,103.84973494073,10.0,72.03,30.87,,1,,0.07,0.15,-0.22,,,1.0,3.0,2.0,2.0,4.0,4.0,,,,,,,,2.0,,,,0.07,30.894256359395,1.0,-0.05,Mohammed Al-Sarnoukh,,1.0,,,1.0,,0.0425,,,,
14773697,away,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600.0,M,6,6,True,10.0,8.0,1.0,,0.0,6.0,7.0,2.0,3.0,,,,1.0,,,,21.0,12.0,6.3,2.0,0.00094328,67.75555061424,5.0,32.865,19.32,,0,,0.03,0.0,-0.15,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,Naif Masoud,,,,,,,,,,,
14773697,away,Al-Fateh,Abdulaziz Al Fawaz,abdulaziz-al-fawaz,A. A. Fawaz,M,98,183.0,36,M,1915858,EUR,1206662400.0,M,98,98,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,,,20.0,5.0,6.3,1.0,0.00108661,22.044273683561,2.0,5.25,3.885,,0,,0.03,0.01,-0.1,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,Abdulaziz Al Fawaz,,,,,,,,,,,
14773697,away,Al-Fateh,Fawaz Al-Hamad,fawaz-al-hamad,F. Al-Hamad,D,55,,7,M,2398148,EUR,1079654400.0,M,55,55,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,,,10.0,4.0,6.4,,0.00030612,,,,,,0,,0.01,,-0.1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,Fawaz Al-Hamad,,,,,,,,,,,
14773697,away,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000.0,F,29,29,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,10.0,4.0,6.6,,0.0051592,9.3390708317262,1.0,-8.19,-8.19,,0,,-0.05,-0.16,0.13,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,Ali Al Masoud,,,,,,,,,,,
14773697,away,Al-Fateh,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200.0,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,away,Al-Fateh,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773697,away,Al-Fateh,Mohamed Refat,mohamed-refat,M. Refat,F,70,186.0,12,M,2439881,EUR,,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed Refat,,,,,,,,,,,
14773697,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600.0,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saad Al-Shurafa,,,,,,,,,,,
