match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_bigChanceMissed,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goals,captain,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12436967,home,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,27.0,22.0,9.0,6.0,0.0,19.0,21.0,3.0,6.0,7.0,1.0,4.0,4.0,90.0,38.0,7.4,5.0,0.00283344,0,0.4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436967,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,False,35.0,26.0,4.0,,0.0,12.0,13.0,15.0,25.0,3.0,,,,90.0,62.0,7.7,12.0,0.0181861,0,,,,3.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12436967,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,52.0,47.0,10.0,6.0,0.0,28.0,28.0,19.0,24.0,1.0,,,,90.0,69.0,7.2,7.0,0.0578437,1,,,,,,4.0,4.0,6.0,3.0,,,7.0,2.0,,2.0,1.0,2.0,,,1.0,1.0,0.0617,,,,,,,,,,,,,,,
12436967,home,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,48.0,46.0,3.0,2.0,0.0,39.0,41.0,7.0,7.0,3.0,,,,90.0,60.0,6.9,3.0,0.00155954,1,,,,,,1.0,7.0,4.0,,,,3.0,2.0,,2.0,2.0,1.0,1.0,,1.0,2.0,0.0824,5.0,1.0,,,,,,,,,,,,,
12436967,home,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,69.0,62.0,8.0,5.0,0.0,31.0,34.0,34.0,43.0,9.0,,,,90.0,98.0,7.0,16.0,0.107064,0,,,,8.0,3.0,1.0,7.0,4.0,1.0,1.0,,1.0,,1.0,3.0,3.0,1.0,,,,3.0,,2.0,,,,,,,,,,,,,,
12436967,home,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,8,8,False,53.0,47.0,3.0,3.0,0.0,22.0,24.0,29.0,36.0,5.0,,,,90.0,70.0,7.3,13.0,0.182435,1,,,,7.0,4.0,,2.0,3.0,1.0,1.0,,,,,2.0,,3.0,1.0,3.0,1.0,,0.0228,,,,,,,,,,,,,,,
12436967,home,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,52.0,39.0,2.0,1.0,0.0,19.0,26.0,20.0,26.0,3.0,,,,90.0,74.0,7.9,18.0,0.0366365,3,,,,,,6.0,7.0,15.0,,3.0,2.0,,,2.0,6.0,5.0,1.0,1.0,,2.0,1.0,0.0781,3.0,,2.0,1.0,0.021,,,,,,,,,,
12436967,home,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,18,18,False,18.0,14.0,1.0,,0.0,6.0,6.0,8.0,16.0,4.0,,,,90.0,34.0,6.7,12.0,0.00907759,2,,,,4.0,,1.0,3.0,5.0,1.0,,,,,,1.0,,3.0,3.0,,1.0,1.0,0.0866,,,1.0,,,jordanayew9,1.0,1.0,,,,,,,
12436967,home,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,11,11,False,35.0,29.0,1.0,1.0,0.0,9.0,11.0,20.0,24.0,2.0,,,,56.0,43.0,6.8,10.0,0.032541,0,,Bilal,El Khannouss,,,,2.0,2.0,,,,,,,1.0,1.0,3.0,1.0,2.0,,1.0,,,,1.0,,,bilalekns_34,,,,,,,,,
12436967,home,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,M,10,10,False,41.0,35.0,1.0,,0.0,14.0,15.0,21.0,32.0,7.0,,,,89.0,76.0,8.4,21.0,0.309185,3,,,,6.0,,,7.0,10.0,,8.0,5.0,,1.0,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.2874,,,3.0,1.0,0.9478,,1.0,,1.0,1.0,,,,,
12436967,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,8.0,6.0,,,0.0,1.0,2.0,5.0,7.0,,,,,83.0,14.0,6.6,6.0,0.0130804,0,,,,1.0,,2.0,2.0,2.0,,,,,,,,,3.0,,,,,,2.0,,,,,Vardy7,,1.0,,,True,,,,
12436967,home,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,True,17.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,13.0,3.0,,,,34.0,27.0,6.3,10.0,0.0142146,1,,Facundo Buonanotte,,,,,4.0,1.0,,3.0,,,,,1.0,,3.0,,,,1.0,0.0433,,,,,,facubuonanotte_,1.0,,,,,,,,
12436967,home,Leicester City,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,29,29,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,12.0,7.0,6.5,4.0,0.0402433,0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,
12436967,home,Leicester City,Abdul Fatawu Issahaku,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,1103589,EUR,1078704000,F,7,7,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,1.0,2.0,,1.0,0.00285095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,issahaku10,,,,,,,,,
12436967,home,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436967,home,Leicester City,Ricardo Pereira,ricardo-pereira,R. Pereira,D,21,175,985,M,221200,EUR,749865600,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436967,home,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436967,home,Leicester City,Hamza Choudhury,hamza-choudhury,H. Choudhury,M,17,178,84995,M,833057,EUR,875664000,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HChoudhury,,,,,,,,,
12436967,home,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436967,home,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436967,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,138530,EUR,762998400,G,1,1,False,32.0,21.0,22.0,12.0,0.0,11.0,12.0,10.0,20.0,6.0,2.0,1.0,1.0,90.0,39.0,7.1,11.0,0.0112058,0,-0.0311,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,jpickford1,,,,,,1.0,1.0,1.0,1.0
12436967,away,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,927361,EUR,984441600,D,37,37,False,26.0,18.0,3.0,1.0,0.0,9.0,12.0,10.0,15.0,3.0,,,,90.0,55.0,6.6,16.0,0.00314648,1,,,,1.0,1.0,,7.0,3.0,2.0,2.0,,3.0,1.0,1.0,3.0,2.0,,,,,2.0,0.0065,1.0,,,,,,1.0,,,,,,,,
12436967,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,6,6,False,28.0,20.0,5.0,2.0,0.0,15.0,17.0,5.0,11.0,2.0,,,,90.0,41.0,6.8,9.0,0.00131786,0,,,,,,4.0,4.0,5.0,,,,9.0,,,,,1.0,1.0,,,1.0,,3.0,,,,,,,,,,True,,,,
12436967,away,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,110846,EUR,726710400,D,5,5,False,18.0,15.0,5.0,3.0,0.0,13.0,15.0,2.0,3.0,2.0,,,,90.0,30.0,6.7,4.0,0.00044823,0,,,,,,1.0,2.0,2.0,,,,8.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12436967,away,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,False,46.0,37.0,7.0,3.0,1.0,18.0,20.0,20.0,30.0,8.0,,,,90.0,68.0,7.4,13.0,0.15665,0,,,,4.0,1.0,,3.0,4.0,,1.0,1.0,2.0,,1.0,2.0,2.0,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,
12436967,away,Everton,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,8,8,False,48.0,44.0,2.0,2.0,0.0,17.0,18.0,27.0,30.0,6.0,,,,90.0,59.0,6.8,7.0,0.0575691,0,,,,,,,5.0,2.0,1.0,2.0,1.0,,,3.0,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,
12436967,away,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,96535,EUR,725846400,M,16,16,False,35.0,32.0,3.0,2.0,0.0,16.0,18.0,16.0,19.0,9.0,,,,90.0,54.0,7.1,9.0,0.0138157,1,,,,2.0,,,5.0,3.0,,,,2.0,1.0,2.0,3.0,2.0,3.0,,,1.0,3.0,0.0221,1.0,,1.0,,,,,,,,,,,,
