match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_wonTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyMiss,stat_goals,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
11369428,home,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,home,Athletic Club,Peru Nolaskoain,peru-nolaskoain-esnal,P. N. Esnal,M,8,185,85,M,,910975,EUR,909273600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,home,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,29.0,23.0,9.0,4.0,22.0,25.0,1.0,4.0,,10.0,1.0,4.0,5.0,1.0,1.0,90.0,44.0,7.5,7.0,0.00016018,0,1.1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11369428,away,Atlético Madrid,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,soyuncu_caglar,758608,EUR,832809600,D,4,4,False,45.0,39.0,1.0,,31.0,32.0,8.0,13.0,,2.0,,,,,,45.0,48.0,6.3,6.0,0.00418177,0,,,,1.0,2.0,1.0,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0
11369428,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,114.0,105.0,13.0,9.0,91.0,94.0,14.0,20.0,,6.0,,,,,,90.0,123.0,7.1,10.0,0.00608069,0,,,,1.0,2.0,3.0,,,,,2.0,1.0,1.0,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,84.0,68.0,13.0,7.0,49.0,53.0,20.0,34.0,1.0,8.0,,,,,,90.0,110.0,7.2,23.0,0.0274322,0,,,3.0,2.0,2.0,10.0,,,4.0,3.0,,4.0,1.0,,1.0,,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,M,16,16,False,37.0,27.0,6.0,3.0,19.0,23.0,8.0,15.0,1.0,4.0,,,,,,45.0,49.0,6.7,12.0,0.00507124,0,,,1.0,,2.0,3.0,2.0,,,,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,38.0,32.0,1.0,,15.0,18.0,17.0,24.0,,4.0,,,,,,90.0,59.0,6.1,16.0,0.0104458,1,,,4.0,,7.0,3.0,2.0,2.0,3.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,0.2106,0.5003,,,,1.0,,,,1.0,,
11369428,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,77.0,72.0,8.0,5.0,46.0,46.0,26.0,32.0,1.0,4.0,,,,,,90.0,89.0,6.8,8.0,0.0233385,1,,,1.0,1.0,3.0,3.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,0.0215,,True,,,,,,,,,
11369428,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,False,29.0,23.0,2.0,,17.0,20.0,6.0,10.0,1.0,6.0,,,,,,60.0,45.0,6.8,11.0,0.00263672,0,,,1.0,3.0,4.0,5.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,M,12,12,False,40.0,33.0,,,15.0,18.0,18.0,25.0,2.0,4.0,,,,,,90.0,69.0,7.1,17.0,0.0378445,3,,,3.0,,5.0,6.0,2.0,1.0,3.0,2.0,,2.0,5.0,1.0,,,,1.0,,2.0,,1.0,,,1.0,0.1157,,,2.0,,,,,,,,
11369428,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,16.0,11.0,1.0,1.0,7.0,8.0,4.0,13.0,,,,,,,,59.0,25.0,6.7,12.0,0.00301745,2,,,5.0,,4.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,2.0,,0.0436,0.1776,,,,,,,,,,
11369428,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,9.0,8.0,,,4.0,5.0,4.0,4.0,,5.0,,,,,,67.0,20.0,6.8,7.0,0.048095,0,,,,,3.0,5.0,,1.0,4.0,3.0,,1.0,4.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,3.0,,
11369428,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,True,36.0,31.0,3.0,1.0,20.0,23.0,11.0,13.0,3.0,1.0,,,,,,45.0,45.0,6.5,6.0,0.0046396,0,,,,2.0,2.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,True,36.0,33.0,3.0,2.0,16.0,17.0,17.0,21.0,,6.0,,,,,,45.0,43.0,6.7,5.0,0.088622,0,,,2.0,,3.0,4.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,12.0,10.0,1.0,1.0,6.0,7.0,4.0,6.0,,3.0,,,,,,31.0,14.0,6.5,4.0,0.00447396,0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,Memphis,138833,EUR,761097600,F,9,9,True,13.0,8.0,,,3.0,3.0,5.0,10.0,1.0,3.0,,,,,,30.0,22.0,6.8,8.0,0.00667807,0,,,,,5.0,3.0,,,3.0,3.0,,,3.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,3,3,True,16.0,15.0,1.0,,5.0,5.0,10.0,12.0,1.0,,,,,,,23.0,25.0,6.9,6.0,0.129825,0,,,1.0,,2.0,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369428,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
