match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_aerialLost,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_penaltyWon,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_errorLeadToAGoal,stat_goalAssist,stat_hitWoodwork
11067651,home,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,29.0,20.0,18.0,10.0,13.0,14.0,7.0,15.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,90.0,40.0,5.8,9.0,0.0,0.0,0.00494934,0,-0.7425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067651,home,Coritiba,Diogo Batista de Souza,diogo-batista-de-souza,D. B. d. Souza,D,25,173,100,M,1588320,EUR,1062115200,D,29,29,False,22.0,18.0,1.0,1.0,11.0,12.0,7.0,13.0,3.0,1.0,,,,,,45.0,40.0,6.0,9.0,0.0267,0.0,0.0080099,2,,Diogo,Batista de Souza,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067651,home,Coritiba,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,33.0,24.0,8.0,2.0,23.0,28.0,1.0,5.0,3.0,4.0,,,,,,90.0,44.0,6.8,10.0,0.2314,0.0,0.00121477,1,,,,,2.0,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067651,home,Coritiba,Henrique,henrique,Henrique,D,,185,55,,37288,EUR,529632000,D,3,3,False,24.0,21.0,2.0,1.0,19.0,21.0,2.0,3.0,2.0,4.0,,,,,,90.0,30.0,6.2,4.0,0.0,0.0,0.00050483,0,,,,,,,1.0,,,,1.0,,,,1.0,,,,True,1.0,,,,,,,,,,,,,,,,,
11067651,home,Coritiba,Jamerson,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,D,83,83,False,32.0,25.0,3.0,2.0,14.0,16.0,12.0,20.0,1.0,7.0,,,,,,90.0,63.0,6.8,16.0,0.0086,0.0,0.141326,1,,,,4.0,,3.0,7.0,,5.0,,2.0,1.0,1.0,,,3.0,2.0,,,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,
11067651,home,Coritiba,Fransérgio,fransergio,Fransérgio,M,20,187,104,M,84847,EUR,656208000,M,15,15,False,27.0,20.0,4.0,3.0,11.0,12.0,9.0,15.0,,4.0,,,,,,45.0,29.0,6.5,7.0,0.0,0.0,0.0114633,0,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11067651,home,Coritiba,Robson,robson,Robson,F,11,179,708,M,850987,EUR,675561600,M,30,30,False,18.0,12.0,2.0,1.0,5.0,6.0,7.0,13.0,,6.0,,,,,,90.0,32.0,6.8,11.0,0.7884,0.9965,0.574519,1,,,,1.0,3.0,8.0,7.0,2.0,1.0,,2.0,,,,,1.0,1.0,3.0,,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
11067651,home,Coritiba,Sebastian Gomez,sebastian-gomez,S. Gomez,M,19,172,521,M,925142,EUR,833760000,M,19,19,False,29.0,26.0,,,9.0,11.0,17.0,20.0,,5.0,,,,,,75.0,43.0,7.2,6.0,0.0,0.0,0.0267,0,,,,2.0,,3.0,4.0,1.0,,,2.0,,,,1.0,3.0,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,
11067651,home,Coritiba,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,6,6,False,20.0,16.0,3.0,,7.0,9.0,9.0,11.0,,6.0,,,,,,90.0,40.0,6.8,8.0,0.2436,0.0,0.0253878,3,,,,,1.0,7.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,,,5.0,1.0,,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,
11067651,home,Coritiba,Marcelino Moreno,marcelino-moreno,M. Moreno,M,10,175,936,M,848472,EUR,804038400,M,10,10,False,14.0,12.0,,,1.0,1.0,12.0,21.0,,3.0,,,,,,75.0,40.0,6.8,14.0,0.0928,0.0,0.18467,2,,,,8.0,,2.0,6.0,,6.0,1.0,,,1.0,,,1.0,2.0,1.0,,,1.0,,5.0,3.0,,,1.0,,1.0,1.0,,,,,,,
