match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAShot
11409135,home,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,,827668,EUR,888969600,F,33,33,False,11.0,8.0,2.0,1.0,3.0,3.0,5.0,8.0,,3.0,,,,64.0,25.0,6.9,9.0,0.00412483,3,,,,1.0,4.0,,,,1.0,,,,3.0,8.0,,,,1.0,,,1.0,,2.0,0.1414,,4.0,3.0,2.0,,,,,,,
11409135,home,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,True,2.0,,,,,,,2.0,,,,,,26.0,3.0,6.5,2.0,,0,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
11409135,home,Benfica,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,,957937,EUR,959817600,F,19,19,True,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,26.0,5.0,7.1,2.0,0.00066071,1,,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,0.678,0.9715,,1.0,,,1.0,,,,,
11409135,home,Benfica,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,17,17,True,7.0,4.0,,,1.0,1.0,3.0,6.0,,1.0,,,,14.0,12.0,6.8,3.0,0.00748872,0,,,,,3.0,,,,,,,,,2.0,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,
11409135,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,home,Benfica,João Victor,joao-victor,J. Victor,D,38,187,1786,M,,982998,EUR,900633600,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,home,Benfica,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1577,M,,1030711,EUR,965606400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,home,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,,584124,EUR,806112000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,home,Benfica,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,,976410,EUR,992822400,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,away,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,,59623,EUR,547862400,G,1,1,False,35.0,21.0,21.0,7.0,16.0,19.0,5.0,16.0,1.0,7.0,1.0,2.0,1.0,90.0,40.0,6.5,14.0,0.00062576,0,-0.5852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11409135,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,ousdiomande,1394342,EUR,1070496000,D,26,26,False,46.0,41.0,4.0,2.0,35.0,37.0,6.0,9.0,6.0,6.0,,,,90.0,59.0,6.7,5.0,0.00255368,1,,,,4.0,7.0,,2.0,,,,Ousmane,Diomande,1.0,1.0,,,1.0,,,,,1.0,,0.0308,0.2613,,1.0,1.0,,,,,,,1.0
11409135,away,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,,47443,EUR,655257600,D,4,4,False,38.0,29.0,8.0,4.0,24.0,26.0,5.0,12.0,9.0,7.0,,,,90.0,60.0,7.5,9.0,0.00237768,1,,,,3.0,7.0,,4.0,3.0,,,Sebastián,Coates,,2.0,1.0,2.0,2.0,,1.0,True,1.0,,,0.0209,,,,,,,,,,,
11409135,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,goncaloinacio_25,1001196,EUR,998697600,D,25,25,False,40.0,32.0,4.0,1.0,29.0,31.0,3.0,9.0,,3.0,,,,51.0,44.0,5.7,9.0,0.00254705,0,,,,,2.0,,1.0,1.0,,,Gonçalo,Inácio,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,
11409135,away,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,,97000,EUR,737510400,M,47,47,False,44.0,30.0,7.0,4.0,15.0,21.0,15.0,26.0,4.0,7.0,,,,90.0,78.0,6.8,21.0,0.0100603,0,,,3.0,,7.0,,7.0,5.0,,,,,2.0,9.0,2.0,,1.0,,2.0,,,,,,,2.0,1.0,,,,,,,,
11409135,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,,859917,EUR,930268800,M,42,42,False,50.0,39.0,4.0,3.0,19.0,24.0,20.0,28.0,4.0,13.0,,,,90.0,81.0,7.0,21.0,0.0339776,1,,,2.0,2.0,10.0,,5.0,3.0,3.0,1.0,Morten,Hjulmand,1.0,12.0,3.0,2.0,2.0,3.0,3.0,,1.0,,,0.0314,,4.0,1.0,,,,,,,,
11409135,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,,926560,EUR,800064000,M,5,5,False,28.0,24.0,,,9.0,12.0,15.0,16.0,,3.0,,,,85.0,40.0,6.6,10.0,0.0879313,1,,,,,4.0,,4.0,3.0,2.0,,Hidemasa,Morita,1.0,9.0,3.0,,,,1.0,,1.0,,,0.0266,,4.0,,,,,,,,,
11409135,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,,797648,EUR,793065600,M,2,2,False,28.0,24.0,1.0,,10.0,13.0,16.0,19.0,,9.0,,,,73.0,41.0,6.8,9.0,0.131787,1,,,4.0,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,1.0,0.0378,,1.0,,,2.0,,,1.0,,,
11409135,away,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,,795066,EUR,912643200,F,10,10,False,16.0,16.0,,,4.0,4.0,12.0,12.0,,6.0,,,,57.0,32.0,7.1,11.0,0.59533,0,,1.0,,,2.0,1.0,1.0,1.0,5.0,2.0,,,,5.0,,,,,1.0,,,,,,,1.0,5.0,1.0,,,,,,,
11409135,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,pedroogoncalves28,895764,EUR,898992000,F,8,8,False,17.0,12.0,3.0,1.0,3.0,5.0,11.0,16.0,1.0,2.0,,,,73.0,33.0,6.5,13.0,0.0817215,1,,,4.0,,2.0,,,,3.0,2.0,,,1.0,3.0,,,,2.0,,,,1.0,,0.4876,0.5675,1.0,1.0,,2.0,,,1.0,1.0,,
11409135,away,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,VGyökeres,804508,EUR,896918400,F,9,9,False,25.0,20.0,,,4.0,4.0,17.0,23.0,,2.0,,,,90.0,48.0,6.8,20.0,0.0637865,1,,,2.0,,5.0,,1.0,1.0,5.0,,,,5.0,17.0,1.0,,,2.0,2.0,,,1.0,,0.0744,0.4383,3.0,8.0,2.0,1.0,1.0,,,,,
11409135,away,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,,787640,EUR,845683200,D,3,3,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,2.0,4.0,,,,33.0,12.0,6.3,4.0,0.00074502,0,,,,,3.0,,3.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11409135,away,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,,352882,EUR,792547200,M,11,11,True,7.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,,1.0,,,,17.0,17.0,6.4,5.0,0.00778507,0,,,,,2.0,,1.0,1.0,,,Nuno,Santos,,3.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,
11409135,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,trincao,830431,EUR,946425600,F,17,17,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,,17.0,8.0,6.5,2.0,0.00053759,1,,,,,1.0,,,,1.0,,Francisco,Trincão,,3.0,1.0,,,,1.0,,1.0,,,0.0184,,1.0,1.0,1.0,,,,,,,
11409135,away,Sporting CP,Paulinho,paulinho,Paulinho,F,26,187,4934,M,,205790,EUR,721267200,F,20,20,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,,,,16.0,4.0,6.5,2.0,0.00135538,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,away,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,away,Sporting CP,Luís Neto,luis-neto,L. Neto,D,,185,201,M,,59731,EUR,580608000,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,away,Sporting CP,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,,1110006,EUR,1110758400,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409135,away,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,,861979,EUR,927763200,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Daniel,Bragança,,,,,,,,,,,,,,,,,,,,,,,
11409135,away,Sporting CP,Afonso Moreira,afonso-moreira,A. Moreira,F,17,175,2494,M,,1215906,EUR,1111190400,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
