match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_totalTackle,stat_lastManTackle,stat_wonTackle,stat_penaltyConceded,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyWon,stat_hitWoodwork,stat_penaltyMiss
12528256,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,40.0,30.0,18.0,9.0,0.0,25.0,26.0,5.0,14.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,47.0,6.7,11.0,0.00796749,0,-0.4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,,56.0,52.0,1.0,,0.0,26.0,29.0,27.0,28.0,4.0,5.0,,,,,,,90.0,82.0,7.1,7.0,0.0319324,0,,,,1.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,D,6,6,False,,85.0,78.0,5.0,2.0,0.0,59.0,63.0,19.0,23.0,3.0,1.0,1.0,,,,,,90.0,91.0,6.4,9.0,0.00926544,0,,,,1.0,,1.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,,73.0,70.0,3.0,1.0,0.0,49.0,49.0,21.0,24.0,3.0,2.0,1.0,,,,,,90.0,82.0,6.3,4.0,0.00913232,0,,,,,,,4.0,1.0,,3.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,39.0,33.0,3.0,1.0,0.0,16.0,17.0,17.0,23.0,2.0,4.0,,,,,,,90.0,66.0,7.0,10.0,0.025541,1,,,,1.0,,,3.0,1.0,,1.0,1.0,4.0,,,1.0,2.0,,2.0,,1.0,1.0,1.0,0.0281,1.0,,,,,,,,,,,,
12528256,home,Trabzonspor,Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,5,190,809,M,97967,EUR,763171200,M,35,35,False,,55.0,48.0,2.0,2.0,1.0,27.0,28.0,21.0,27.0,4.0,4.0,,,,,,,90.0,68.0,7.2,8.0,0.0104371,0,,,,,,1.0,4.0,,,4.0,,1.0,1.0,2.0,1.0,3.0,,2.0,,,,,,2.0,1.0,,,,,,,,,,,
12528256,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,42.0,29.0,7.0,3.0,0.0,14.0,17.0,15.0,29.0,3.0,4.0,1.0,,,,,,89.0,62.0,7.4,18.0,0.0107237,4,,,,4.0,,,3.0,,,,,,,2.0,,2.0,,1.0,,,,,0.1987,,1.0,3.0,1.0,1.0,0.4647,,,,,,,
12528256,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,,14.0,13.0,,,0.0,3.0,3.0,13.0,16.0,3.0,2.0,2.0,,,,,,45.0,27.0,7.2,6.0,0.358214,1,,,,5.0,3.0,,2.0,1.0,1.0,,,,2.0,,1.0,,,,,1.0,1.0,,0.0444,4.0,,,,,,,,,,,,
12528256,home,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,False,,19.0,19.0,,,0.0,7.0,7.0,13.0,13.0,3.0,2.0,1.0,,,,,,37.0,24.0,6.9,1.0,0.123568,0,,,,1.0,1.0,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,
12528256,home,Trabzonspor,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,M,9,9,False,,41.0,33.0,1.0,,0.0,10.0,11.0,23.0,31.0,8.0,3.0,,,,,,,84.0,60.0,6.8,14.0,0.0548153,4,,,,1.0,,4.0,5.0,3.0,3.0,,,,1.0,1.0,,1.0,,1.0,,4.0,2.0,1.0,0.2636,,,1.0,1.0,,0.4886,1.0,,,,,,
12528256,home,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189,10384,M,825945,EUR,839894400,F,17,17,False,,11.0,6.0,,,0.0,1.0,2.0,5.0,9.0,8.0,1.0,1.0,,,,,,89.0,21.0,8.5,6.0,0.0039708,5,,,,,,6.0,8.0,,,2.0,,,1.0,3.0,6.0,1.0,,1.0,,,1.0,,1.0444,,,1.0,3.0,2.0,0.9127,,simbnz,,,,,
12528256,home,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,10,10,True,,24.0,20.0,1.0,1.0,0.0,9.0,9.0,11.0,17.0,,4.0,,,,,,,53.0,29.0,6.5,7.0,0.0131598,0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,John Lundstram,john-lundstram,J. Lundstram,M,5,181,401,M,149815,EUR,761529600,M,5,5,True,,16.0,13.0,2.0,2.0,0.0,6.0,6.0,7.0,10.0,2.0,3.0,,,,,,,45.0,21.0,6.6,5.0,0.00380664,0,,,,,,2.0,6.0,1.0,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,
12528256,home,Trabzonspor,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,431,M,1084880,EUR,1045180800,D,29,29,True,,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,,,,,14.0,4.0,6.4,,2.181e-05,0,,Serdar Saatci,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Mislav Oršić,mislav-orsic,M. Oršić,M,17,178,6128,M,88645,EUR,725587200,F,99,99,True,,3.0,3.0,1.0,1.0,0.0,,,4.0,4.0,,,,,,,,,8.0,5.0,7.0,1.0,0.199319,0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,orsic99,1.0,,,,
12528256,home,Trabzonspor,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2440,M,841199,EUR,931219200,F,70,70,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,8.0,8.0,6.2,3.0,0.00040875,1,,,,1.0,,,3.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,0.4223,,1.0,1.0,,,,1.0,,,,,,
12528256,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Borna Barišić,borna-barisic,B. Barišić,D,3,186,1083,M,335301,EUR,721353600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528256,home,Trabzonspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188,359,M,1195797,EUR,1105747200,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Poyraz Efe Yildirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528256,away,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,,21.0,14.0,14.0,7.0,0.0,11.0,15.0,3.0,6.0,1.0,6.0,1.0,1.0,1.0,2.0,,,90.0,30.0,6.3,7.0,0.00073501,0,-1.1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
12528256,away,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,False,,27.0,19.0,5.0,3.0,0.0,4.0,9.0,15.0,21.0,5.0,4.0,3.0,,,,,,90.0,50.0,6.7,14.0,0.0262654,2,,,,3.0,,,6.0,1.0,,4.0,,,,,2.0,2.0,,2.0,,1.0,,,0.034,,2.0,1.0,1.0,,0.0097,,,,,,,
12528256,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,,28.0,21.0,7.0,2.0,0.0,13.0,15.0,8.0,13.0,5.0,2.0,1.0,,,,,,90.0,36.0,6.9,7.0,0.0067267,1,,,,,,5.0,6.0,,,4.0,1.0,,,2.0,3.0,,,,,,,,0.5434,,1.0,,1.0,1.0,0.893,,,,,,,
12528256,away,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,D,20,20,False,,12.0,6.0,5.0,,1.0,5.0,7.0,2.0,6.0,2.0,1.0,1.0,,,,,,74.0,20.0,6.5,6.0,0.26732,0,,,,1.0,1.0,1.0,5.0,,,4.0,1.0,,,3.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,
12528256,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,True,27.0,17.0,5.0,1.0,0.0,7.0,8.0,11.0,26.0,2.0,2.0,1.0,,,,,,90.0,45.0,6.1,17.0,0.0509964,0,,,,7.0,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
12528256,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,False,,9.0,6.0,1.0,,0.0,2.0,3.0,4.0,6.0,2.0,,2.0,,,,,,58.0,17.0,6.5,3.0,0.00137545,0,,,,,,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12528256,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,False,,13.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,9.0,3.0,3.0,,,,,,,68.0,21.0,6.6,7.0,0.00110739,0,,,,,,2.0,2.0,,,2.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12528256,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,,9.0,8.0,,,0.0,4.0,4.0,4.0,6.0,,4.0,,,,,,,57.0,15.0,5.9,6.0,0.00788755,0,,,,1.0,,,5.0,2.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,
12528256,away,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,,23.0,19.0,2.0,,1.0,4.0,5.0,16.0,22.0,2.0,6.0,2.0,,,,,,90.0,38.0,7.2,11.0,0.343519,3,,,,4.0,1.0,,6.0,,,,,,3.0,1.0,2.0,,,,,1.0,1.0,,0.2209,3.0,3.0,1.0,1.0,,0.1737,,,1.0,,,,
12528256,away,Konyaspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,10,10,False,,10.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,11.0,4.0,6.0,2.0,,,,,,68.0,24.0,7.0,8.0,0.197249,1,,,,3.0,,,2.0,1.0,,,,,1.0,,1.0,2.0,,,,,1.0,,0.0103,1.0,,,,,,,,1.0,,,,
12528256,away,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,,13.0,10.0,,,0.0,5.0,5.0,5.0,8.0,7.0,2.0,3.0,,,,,,90.0,28.0,6.5,12.0,0.0302892,1,,,,,,3.0,8.0,2.0,,1.0,,,5.0,3.0,2.0,1.0,,1.0,1.0,2.0,,,0.1378,2.0,,1.0,,,,1.0,,,,1.0,,
12528256,away,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,True,,21.0,18.0,1.0,1.0,0.0,5.0,6.0,13.0,15.0,5.0,2.0,1.0,,,,,,33.0,30.0,7.0,4.0,0.0138297,1,,,,,,1.0,,,,,,1.0,1.0,,,3.0,,1.0,,,1.0,,0.0305,,,,,,,,,,,,,
12528256,away,Konyaspor,Hamidou Keyta,hamidou-keyta,H. Keyta,F,7,186,642,M,829610,EUR,787622400,F,28,28,True,,10.0,8.0,,,0.0,,,8.0,10.0,4.0,,,,,,,,32.0,17.0,7.6,2.0,0.0350959,1,,,,,,,1.0,3.0,3.0,,,,,1.0,,1.0,,,,,,,0.2393,1.0,,,1.0,1.0,0.437,,,,,,,
12528256,away,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,True,,17.0,14.0,2.0,2.0,0.0,6.0,8.0,8.0,9.0,3.0,4.0,1.0,,,,,,22.0,23.0,7.3,3.0,0.0286117,1,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,0.0834,1.0,,1.0,,,,,,,,,,
12528256,away,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,True,,,,,,0.0,,,,,,,,,,,,,22.0,4.0,5.9,2.0,,1,,,,,,,2.0,,,,,,1.0,,2.0,,,,,,,,0.7884,,,1.0,,,,1.0,,,,,1.0,1.0
12528256,away,Konyaspor,Filip Damjanović,filip-damjanovic,F. Damjanović,D,33,183,46,M,851666,EUR,899337600,D,33,33,True,,12.0,6.0,2.0,1.0,0.0,5.0,10.0,1.0,2.0,4.0,2.0,,,,,,,16.0,16.0,6.7,7.0,0.00035491,0,,,,,,2.0,1.0,,,1.0,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
12528256,away,Konyaspor,Yavuz Aygün,yavuz-aygun,Y. Aygün,G,,193,18,M,806447,EUR,835833600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Yavuz,Aygün,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528256,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528256,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
