match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,captain,stat_dispossessed,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_blockedScoringAttempt,stat_totalOffside
10390101,home,Angers,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,False,24.0,19.0,,,6.0,6.0,20.0,2.0,,,90.0,41.0,6.7,13.0,0.0,0.0,0.196013,0,,14.0,2.0,5.0,4.0,3.0,,,,2.0,1.0,4.0,,,1.0,5.0,,1.0,,1.0,,,1.0,,,,,,,,,,,
10390101,home,Angers,Himad Abdelli,,,himad-abdelli,H. Abdelli,M,8,185,7344,M,945830,EUR,942796800,M,10,10,True,48.0,42.0,2.0,1.0,17.0,19.0,31.0,8.0,,,67.0,69.0,6.8,15.0,0.1448,0.0,0.168366,1,,26.0,2.0,4.0,3.0,1.0,,2.0,,1.0,1.0,4.0,,,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,
10390101,home,Angers,Azzedine Ounahi,,,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,True,35.0,29.0,4.0,4.0,9.0,9.0,26.0,3.0,,,31.0,44.0,6.8,10.0,0.0,0.0,0.0261969,0,,20.0,,3.0,3.0,2.0,,,,,,2.0,,,,1.0,1.0,1.0,,,azzedine_ounahi,,,,,,,,,,,,,
10390101,home,Angers,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,19,19,True,5.0,5.0,,,3.0,3.0,2.0,1.0,,,30.0,10.0,5.9,3.0,0.368,0.0,0.00144366,1,,2.0,,,2.0,,,,,1.0,,6.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,
10390101,home,Angers,Lilian Raolisoa,Lilian Raolisoa,,lilian-raolisoa,L. Raolisoa,D,27,178,247,M,1462778,EUR,961113600,D,37,37,True,17.0,15.0,2.0,,5.0,7.0,12.0,4.0,,,21.0,24.0,7.0,3.0,0.0,0.0,0.0845036,0,,11.0,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,
10390101,home,Angers,Theo Borne,,,borne-theo,T. Borne,G,16,191,16,M,1146236,EUR,1026691200,G,40,40,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,home,Angers,Ousmane Camara,Ousmane Camara,,ousmane-camara,O. Camara,D,4,197,1730,M,1049538,EUR,1046908800,D,29,29,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,home,Angers,Jean-Mattéo Bahoya,Jean Bahoya,,jean-matteo-bahoya,J. Bahoya,M,19,180,2309,M,1146148,EUR,1115424000,F,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,home,Angers,Waniss Taibi,,,waniss-taibi,W. Taibi,M,26,184,334,M,1002623,EUR,1013040000,M,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,home,Angers,Sada Thioub,,,thioub-sada,S. Thioub,M,,179,120,,787542,EUR,801964800,M,92,92,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Mory Diaw,,,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,24.0,16.0,13.0,5.0,12.0,12.0,12.0,5.0,,,90.0,29.0,6.4,9.0,0.0,0.0,0.00074887,0,-0.7497,4.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10390101,away,Clermont Foot,Alidu Seidu,Alidu Seidu,,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,51.0,43.0,4.0,,30.0,32.0,19.0,6.0,,,90.0,71.0,7.1,11.0,0.0,0.0,0.00257967,0,,13.0,,5.0,,,3.0,3.0,2.0,,,,,,5.0,1.0,,2.0,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Mateusz Wieteska,,,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,42.0,33.0,6.0,1.0,29.0,30.0,12.0,2.0,,,90.0,59.0,7.1,9.0,0.0619,0.0,0.00146749,1,,4.0,,7.0,,,6.0,4.0,2.0,,3.0,3.0,2.0,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,
10390101,away,Clermont Foot,Maximiliano Caufriez,,,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,37.0,34.0,5.0,4.0,20.0,21.0,16.0,5.0,,,90.0,44.0,6.5,4.0,0.0227,0.0324,0.00862578,1,,14.0,,,1.0,,,,,1.0,,4.0,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,
10390101,away,Clermont Foot,Jim Allevinah,,,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,33.0,28.0,1.0,,14.0,15.0,20.0,8.0,,,87.0,56.0,6.8,14.0,0.0,0.0,0.0119254,0,,14.0,2.0,9.0,8.0,6.0,2.0,2.0,,,1.0,7.0,2.0,,1.0,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,,
10390101,away,Clermont Foot,Yohann Magnin,,,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,53.0,47.0,4.0,3.0,33.0,34.0,19.0,9.0,,,90.0,65.0,7.0,7.0,0.0,0.0,0.00729626,0,,14.0,,8.0,1.0,,2.0,5.0,3.0,1.0,1.0,6.0,2.0,,,,2.0,2.0,True,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Johan Gastien,,,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,80.0,72.0,8.0,5.0,48.0,49.0,31.0,11.0,,,90.0,92.0,6.4,13.0,0.0,0.0,0.027543,0,,24.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,8.0,5.0,,1.0,4.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
10390101,away,Clermont Foot,Neto Borges,,,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,34.0,24.0,2.0,,14.0,17.0,20.0,4.0,,,90.0,71.0,7.1,18.0,0.4135,0.5438,0.0548806,1,,11.0,3.0,4.0,3.0,,2.0,3.0,,,1.0,5.0,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
10390101,away,Clermont Foot,Saîf-Eddine Khaoui,,,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,F,10,10,False,25.0,16.0,2.0,,5.0,5.0,21.0,9.0,,,87.0,44.0,7.5,15.0,0.0773,0.1605,0.181454,2,,12.0,1.0,5.0,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,4.0,1.0,3.0,,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,
10390101,away,Clermont Foot,Elbasan Rashani,,,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,F,18,18,False,20.0,19.0,,,8.0,9.0,14.0,3.0,,,73.0,38.0,7.3,6.0,0.9788,0.9599,0.0182269,2,,11.0,3.0,6.0,2.0,1.0,,2.0,1.0,,,4.0,2.0,,,,,3.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,
10390101,away,Clermont Foot,Grejohn Kyei,,,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,False,17.0,13.0,2.0,1.0,4.0,5.0,13.0,3.0,,,73.0,33.0,7.0,8.0,0.2478,0.4965,0.437408,2,,10.0,1.0,5.0,3.0,2.0,,,,3.0,1.0,7.0,,,1.0,2.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0
10390101,away,Clermont Foot,Muhammed-Cham Saračević,,,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,M,70,70,True,8.0,7.0,,,4.0,4.0,4.0,1.0,,,17.0,12.0,6.4,2.0,0.0,0.0,0.00776056,0,,3.0,,2.0,1.0,1.0,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Komnen Andrić,,,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,True,7.0,5.0,,,2.0,2.0,5.0,,,,17.0,13.0,6.6,4.0,0.1337,0.1537,0.00585536,1,,3.0,,2.0,,,,,,3.0,1.0,5.0,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,
10390101,away,Clermont Foot,Yanis Massolin,Yanis Massolin,,yanis-massolin,Y. Massolin,M,17,197,1116,M,1384651,EUR,1032480000,M,97,97,True,4.0,3.0,,,2.0,3.0,1.0,2.0,,,9.0,5.0,6.5,1.0,0.0,0.0,0.00219887,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Mehdi Zeffane,,,mehdi-zeffane,M. Zeffane,M,,176,821,M,217770,EUR,706233600,D,2,2,True,3.0,3.0,,,2.0,2.0,2.0,,,,9.0,4.0,6.3,1.0,0.0,0.0,0.00010941,0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Ouparine Djoco,,,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Florent Ogier,,,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Baïla Diallo,,,diallo-baila,B. Diallo,D,22,176,124,M,1099804,EUR,993340800,D,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Brandon Baiye,,,baiye-brandon,B. Baiye,M,6,177,80,M,861975,EUR,977875200,M,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390101,away,Clermont Foot,Jodel Dossou,Jodel,Dossou,jodel-dossou,J. Dossou,F,,180,1113,M,333165,EUR,700790400,M,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
