match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,captain,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_goalAssist
10411642,home,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185.0,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,36.0,20.0,32.0,16.0,9.0,14.0,11.0,22.0,6.0,2.0,2.0,90.0,40.0,6.3,17.0,0.0,0.0,0.00131499,0,-0.1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411642,home,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,,901885,EUR,988329600,D,5,5,False,29.0,19.0,1.0,,15.0,23.0,4.0,6.0,4.0,,,85.0,39.0,6.4,11.0,0.0,0.0,0.00261236,0,,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411642,home,Salernitana,Norbert Gyömbér,,,norbert-gyomber,N. Gyömbér,D,23,189.0,301,M,,224456,EUR,710121600,D,23,23,False,3.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,,,16.0,3.0,6.5,2.0,0.0,0.0,0.00086541,0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
10411642,home,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,,965014,EUR,1014163200,D,98,98,False,27.0,22.0,4.0,2.0,21.0,24.0,1.0,3.0,7.0,,,90.0,40.0,6.6,5.0,0.1669,0.0,0.0010257,1,,2.0,3.0,7.0,3.0,,1.0,4.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
10411642,home,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,,897594,EUR,944784000,D,3,3,False,26.0,16.0,5.0,1.0,12.0,16.0,4.0,11.0,8.0,,,90.0,48.0,5.8,20.0,0.0,0.0,0.00167279,0,,,1.0,3.0,,,1.0,6.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10411642,home,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180.0,936,M,,27982,EUR,541468800,M,87,87,False,23.0,14.0,1.0,,8.0,11.0,9.0,18.0,5.0,,,90.0,39.0,6.7,18.0,0.0,0.0,0.252266,0,,,,1.0,,,,2.0,,,,,1.0,6.0,,,1.0,,,3.0,1.0,3.0,1.0,2.0,,,,,,
10411642,home,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,,804621,EUR,829094400,M,18,18,False,22.0,18.0,2.0,1.0,11.0,13.0,7.0,9.0,7.0,,,90.0,34.0,6.3,6.0,0.0,0.0,0.00491052,0,,1.0,5.0,2.0,,,1.0,5.0,,,1.0,,1.0,,2.0,1.0,1.0,,3.0,,,,,,,,,,,
10411642,home,Salernitana,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1622,M,,876259,EUR,961286400,M,41,41,False,27.0,17.0,3.0,1.0,12.0,16.0,5.0,11.0,6.0,,,90.0,38.0,6.6,13.0,0.0,0.0,0.00486382,0,,,6.0,,,,1.0,4.0,,,3.0,,3.0,,,,,,3.0,,,2.0,,,,,,,,
10411642,home,Salernitana,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175.0,505,M,,149659,EUR,789091200,M,10,10,False,11.0,9.0,,,4.0,5.0,5.0,7.0,1.0,,,73.0,19.0,6.1,5.0,0.0,0.0,0.00655062,0,,,2.0,1.0,,,1.0,6.0,,,2.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
10411642,home,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180.0,11046,M,boulaye_dia,960080,EUR,848102400,M,29,29,False,13.0,9.0,1.0,,1.0,4.0,8.0,9.0,3.0,,,85.0,18.0,6.3,6.0,0.0,0.0,0.0123118,0,,,2.0,,,,5.0,7.0,,,,,1.0,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,
