match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_shotOffTarget,captain,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle,stat_hitWoodwork
12436593,home,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,34.0,26.0,12.0,4.0,0.0,24.0,24.0,2.0,10.0,1.0,2.0,2.0,8.0,2.0,1.0,1.0,90.0,46.0,7.0,8.0,0.0014778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436593,home,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,D,17,17,False,73.0,68.0,7.0,4.0,0.0,21.0,23.0,47.0,50.0,2.0,3.0,,6.0,,,,90.0,85.0,7.6,5.0,0.111996,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0369,1.0,,,,,,,,,,,,,,,,,,,,
12436593,home,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,65.0,58.0,8.0,4.0,0.0,32.0,34.0,26.0,31.0,3.0,3.0,4.0,6.0,,,,90.0,74.0,7.4,7.0,0.0096928,1,5.0,6.0,,,,2.0,,,0.4745,,1.0,1.0,,,,,,,,,,,,,,,,,,
12436593,home,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,83.0,74.0,16.0,13.0,0.0,33.0,37.0,41.0,46.0,6.0,9.0,8.0,1.0,2.0,,,90.0,102.0,7.9,9.0,0.0264581,0,4.0,7.0,,,,,4.0,2.0,,,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,
12436593,home,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,48.0,43.0,3.0,,0.0,13.0,13.0,31.0,41.0,,5.0,1.0,,1.0,,,90.0,76.0,7.7,12.0,0.15359,1,,,2.0,2.0,,,1.0,,0.0727,2.0,,1.0,,2.0,,6.0,1.0,1.0,,,,,,,,,,,,
12436593,home,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,82.0,73.0,2.0,1.0,0.0,19.0,21.0,54.0,62.0,2.0,6.0,2.0,7.0,1.0,,,90.0,102.0,7.2,15.0,0.0475717,2,1.0,5.0,3.0,1.0,1.0,,2.0,,0.066,,,,,2.0,,1.0,,1.0,2.0,1.0,0.0211,,,,,,,,,
12436593,home,Liverpool,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,44.0,36.0,2.0,,0.0,10.0,11.0,27.0,45.0,,4.0,,6.0,2.0,,,90.0,64.0,7.2,22.0,0.273244,1,4.0,5.0,,,1.0,,,1.0,0.0191,1.0,,,,2.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,
12436593,home,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,42.0,37.0,2.0,2.0,0.0,4.0,4.0,33.0,41.0,1.0,3.0,,1.0,,,,89.0,62.0,6.2,19.0,0.0973159,1,3.0,11.0,5.0,,,,,,0.0659,,1.0,,,2.0,,3.0,,3.0,2.0,1.0,0.0536,1.0,1.0,,,,,,,
12436593,home,Liverpool,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,54.0,47.0,3.0,3.0,0.0,14.0,16.0,33.0,40.0,,2.0,1.0,2.0,2.0,,,90.0,68.0,6.9,13.0,0.0482055,1,2.0,5.0,,,,,,,0.0634,1.0,,1.0,,,,2.0,,1.0,3.0,,,,1.0,,,,,,,
12436593,home,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,M,7,7,False,58.0,53.0,5.0,5.0,1.0,5.0,5.0,50.0,58.0,,8.0,,4.0,1.0,,,86.0,82.0,8.6,14.0,0.270897,3,2.0,4.0,6.0,5.0,3.0,,,1.0,0.2661,6.0,,,,2.0,1.0,5.0,2.0,5.0,,,,,,1.0,,,,,,
