match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,captain,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
11396363,home,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,47.0,35.0,20.0,9.0,28.0,30.0,7.0,17.0,16.0,1.0,1.0,3.0,5.0,90.0,63.0,7.5,12.0,0.00545628,0,0.5403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396363,home,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,False,31.0,21.0,5.0,3.0,13.0,18.0,9.0,15.0,3.0,,,,,82.0,49.0,6.7,12.0,0.0233063,0,,,,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11396363,home,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,60.0,52.0,12.0,7.0,40.0,42.0,12.0,18.0,3.0,,,,,90.0,67.0,6.8,8.0,0.00856938,0,,,,,,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11396363,home,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,False,51.0,36.0,17.0,6.0,21.0,28.0,15.0,24.0,5.0,,,,,90.0,71.0,6.9,18.0,0.0550088,1,,,,1.0,,5.0,7.0,2.0,1.0,10.0,,,,1.0,3.0,6.0,1.0,1.0,0.1562,1.0,,,,,,,,,,,,
11396363,home,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,D,32,32,False,43.0,37.0,5.0,2.0,21.0,21.0,16.0,24.0,5.0,,,,,90.0,69.0,6.8,13.0,0.0472253,1,,,,2.0,,3.0,3.0,,,3.0,,2.0,1.0,2.0,1.0,,,,0.0232,1.0,True,1.0,3.0,,,,,,,,,
11396363,home,Darmstadt 98,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174,150,M,797691,EUR,873936000,M,6,6,False,7.0,7.0,,,2.0,2.0,5.0,5.0,3.0,,,,,23.0,15.0,6.8,3.0,0.0037674,0,,,,,,1.0,3.0,1.0,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,
11396363,home,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,163673,EUR,629596800,M,23,23,False,32.0,28.0,4.0,2.0,18.0,18.0,10.0,14.0,8.0,,,,,90.0,43.0,7.2,6.0,0.011007,0,,,,,,3.0,6.0,,,,3.0,4.0,,,1.0,2.0,,1.0,,1.0,,,1.0,3.0,1.0,1.0,,,,,,
11396363,home,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,940886,EUR,933120000,M,15,15,False,27.0,22.0,1.0,,6.0,6.0,17.0,23.0,1.0,,,,,83.0,39.0,6.4,11.0,0.0544113,1,,,,2.0,1.0,3.0,2.0,2.0,,1.0,,,1.0,,,1.0,1.0,,0.0524,,,,2.0,,,1.0,,,,,,
11396363,home,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,27,27,False,13.0,8.0,1.0,1.0,3.0,4.0,5.0,10.0,2.0,,,,,65.0,24.0,6.8,9.0,0.00558436,3,,,,1.0,,6.0,2.0,,,1.0,,1.0,,1.0,5.0,1.0,,,0.111,,,2.0,2.0,1.0,,,1.0,1.0,0.1195,,,
11396363,home,Darmstadt 98,Aaron Seydel,aaron-seydel,A. Seydel,F,,199,68,M,558680,EUR,823651200,F,22,22,False,9.0,3.0,,,1.0,3.0,2.0,6.0,1.0,,,,,65.0,26.0,6.9,10.0,0.00586469,1,,Aaron,Seydel,,,9.0,9.0,,,2.0,,2.0,2.0,3.0,4.0,5.0,,,0.1444,1.0,,,,1.0,,3.0,1.0,1.0,0.8381,,,
11396363,home,Darmstadt 98,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,F,18,18,False,19.0,13.0,2.0,1.0,3.0,5.0,10.0,14.0,2.0,,,,,90.0,38.0,6.4,14.0,0.0486026,2,,,,,,7.0,3.0,1.0,,2.0,,1.0,2.0,,4.0,,2.0,,0.1305,1.0,,,5.0,,1.0,1.0,,1.0,,,,
11396363,home,Darmstadt 98,Tobias Kempe,tobias-kempe,T. Kempe,M,,184,86,M,37630,EUR,614908800,M,11,11,True,17.0,14.0,1.0,,11.0,13.0,4.0,7.0,4.0,,,,,67.0,27.0,6.7,6.0,0.0480963,1,,,,3.0,1.0,5.0,3.0,3.0,2.0,,,1.0,,1.0,2.0,,,,0.0358,1.0,,1.0,,1.0,1.0,,,,,,,
11396363,home,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,True,1.0,,,,,,,1.0,,,,,,25.0,2.0,6.6,1.0,,0,,,,,,3.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11396363,home,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,25.0,6.0,6.6,1.0,0.00274597,0,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11396363,home,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,D,19,19,True,6.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,,,,,8.0,12.0,6.9,3.0,0.00172899,0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,
11396363,home,Darmstadt 98,Filip Stojilković,filip-stojilkovic,F. Stojilković,F,81,186,412,M,959003,EUR,946944000,F,10,10,True,3.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,8.0,5.0,6.7,2.0,7.956e-05,1,,,,,,,,,,,,,,,,,,,0.0595,,,1.0,,,,,,,,,,
11396363,home,Darmstadt 98,Alexander Brunst,alexander-brunst,A. Brunst-Zoellner,G,30,195,31,M,174285,EUR,805075200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396363,home,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,791928,EUR,885945600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396363,home,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396363,home,Darmstadt 98,Fabian Schnellhardt,fabian-schnellhardt,F. Schnellhardt,M,,180,19,M,138159,EUR,758332800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396363,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,37.0,34.0,10.0,7.0,32.0,32.0,2.0,5.0,5.0,,,1.0,2.0,90.0,43.0,7.2,3.0,0.00144686,0,0.9576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
