match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_totalOffside
12504392,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,37.0,24.0,24.0,11.0,0.0,16.0,20.0,8.0,17.0,1.0,7.0,1.0,2.0,2.0,90.0,41.0,7.3,13.0,0.00226915,0,0.3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504392,home,Lecce,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,12,12,False,32.0,25.0,4.0,2.0,0.0,13.0,14.0,12.0,20.0,3.0,1.0,,,,90.0,64.0,7.4,14.0,0.00474624,1,,2.0,1.0,4.0,2.0,8.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.021,,,,,,,,,,,,,,,,,,
12504392,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,37.0,25.0,11.0,3.0,0.0,21.0,25.0,4.0,12.0,8.0,1.0,,,,90.0,49.0,7.1,13.0,0.00282947,1,,,1.0,4.0,3.0,5.0,,,,,,,1.0,1.0,0.026,True,1.0,1.0,2.0,,,,,,,,,,,,,,
12504392,home,Lecce,Gaby Jean,Gaby Jean,,gaby-jean,G. Jean,D,18,191,121,M,1392819,EUR,950918400,D,19,19,False,56.0,39.0,20.0,10.0,0.0,32.0,41.0,7.0,15.0,4.0,1.0,,,,90.0,65.0,6.9,17.0,0.00779169,0,,,5.0,5.0,6.0,5.0,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,
12504392,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,17.0,9.0,2.0,,0.0,4.0,6.0,5.0,12.0,2.0,2.0,,,,90.0,42.0,6.6,16.0,0.00850688,0,,1.0,1.0,2.0,4.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,
12504392,home,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,False,31.0,21.0,3.0,1.0,0.0,11.0,14.0,10.0,17.0,3.0,4.0,,,,90.0,44.0,6.7,14.0,0.0326277,0,,,1.0,,2.0,5.0,,,,,2.0,1.0,4.0,3.0,,,,,,1.0,,,,,,,,,,,,,
12504392,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,23.0,16.0,2.0,,0.0,14.0,16.0,3.0,8.0,,3.0,,,,70.0,29.0,6.4,8.0,0.0093702,0,,1.0,4.0,,5.0,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12504392,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,M,50,50,False,14.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,11.0,2.0,6.0,,,,89.0,34.0,7.0,9.0,0.0765304,0,,2.0,1.0,3.0,10.0,8.0,4.0,3.0,,1.0,1.0,,2.0,1.0,,,,,2.0,5.0,,1.0,1.0,1.0,,,,,,,,,
12504392,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,False,16.0,12.0,2.0,2.0,0.0,6.0,7.0,8.0,14.0,,4.0,,,,80.0,31.0,6.5,11.0,0.0473289,1,,5.0,4.0,2.0,7.0,4.0,1.0,,,,,,2.0,2.0,0.1241,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,0.2084,,,,,,
12504392,home,Lecce,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,7,7,False,12.0,8.0,2.0,,0.0,4.0,6.0,4.0,7.0,,4.0,,,,70.0,25.0,6.5,6.0,0.00352454,1,,1.0,,1.0,4.0,5.0,1.0,,,1.0,3.0,1.0,,1.0,0.2169,,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,
12504392,home,Lecce,Nikola Krstović,,,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,20.0,12.0,,,0.0,6.0,9.0,6.0,11.0,1.0,1.0,,,,90.0,38.0,6.8,16.0,0.00492026,1,,,6.0,5.0,10.0,11.0,2.0,1.0,1.0,,,,6.0,5.0,0.01,,,,5.0,,,1.0,,,,,,,,,,,
12504392,home,Lecce,Balthazar Pierret,,,balthazar-pierret,B. Pierret,M,4,186,216,M,1014651,EUR,958348800,M,75,75,True,6.0,4.0,,,0.0,2.0,4.0,2.0,3.0,,2.0,,,,20.0,9.0,6.6,3.0,0.00050576,0,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12504392,home,Lecce,Jesper Karlsson,,,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,37,37,True,7.0,5.0,1.0,,0.0,1.0,2.0,4.0,7.0,,2.0,,,,20.0,13.0,6.5,7.0,0.0281657,0,,2.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12504392,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,5,5,True,8.0,5.0,3.0,1.0,0.0,,,5.0,10.0,,,,,,10.0,12.0,6.8,5.0,0.00833076,1,,2.0,,1.0,,1.0,,,1.0,,,,,,0.0307,,,,,,,,,,,,,,,,,,
