match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_lastManTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_goodHighClaim,stat_bigChanceCreated
12763977,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198.0,4784,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,24.0,23.0,5.0,4.0,0.0,23.0,24.0,1.0,1.0,2.0,9.0,3.0,4.0,3.0,2.0,90.0,37.0,6.4,1.0,0.00011348,0,-0.2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763977,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183.0,1812,M,,985934,EUR,909446400,D,55,55,False,13.0,12.0,2.0,1.0,0.0,8.0,8.0,,,1.0,,,,,,19.0,14.0,6.6,1.0,0.00377361,0,,True,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763977,home,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188.0,1205,M,,804472,EUR,852595200,D,8,8,False,49.0,41.0,3.0,2.0,0.0,20.0,23.0,6.0,2.0,3.0,4.0,,,,,90.0,70.0,5.6,11.0,0.0199505,1,,,21.0,26.0,3.0,4.0,5.0,1.0,1.0,6.0,1.0,2.0,1.0,0.0283,0.2038,1.0,,,,,,,,,,,,,,,,,,
12763977,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183.0,28940,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,False,76.0,67.0,4.0,1.0,0.0,50.0,53.0,3.0,2.0,3.0,9.0,,,,,90.0,93.0,6.5,9.0,0.009549,2,,,17.0,23.0,1.0,2.0,7.0,,,6.0,5.0,1.0,,0.0773,,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,
12763977,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176.0,404,M,,1127313,EUR,1052006400,M,20,20,False,49.0,37.0,2.0,1.0,0.0,18.0,22.0,2.0,,2.0,2.0,,,,,90.0,74.0,7.1,18.0,0.172292,5,,,21.0,34.0,,,3.0,1.0,2.0,2.0,2.0,,,0.3148,0.4786,2.0,,,,,1.0,7.0,2.0,3.0,1.0,1.0,,,,,,,,
12763977,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176.0,11387,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,False,36.0,29.0,3.0,2.0,0.0,14.0,16.0,3.0,,,4.0,,,,,69.0,54.0,6.8,12.0,0.0152119,1,,,15.0,23.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,,,0.0261,0.1013,,,,,,,3.0,,,2.0,,3.0,2.0,,,,,,
12763977,home,Nice,Issiaga Camara,issiaga-camara,I. Camara,M,20,178.0,281,M,,1518668,EUR,1107302400,M,36,36,False,41.0,35.0,1.0,1.0,0.0,13.0,14.0,5.0,,1.0,4.0,,,,,69.0,56.0,6.6,11.0,0.210497,0,,,22.0,27.0,2.0,2.0,8.0,2.0,,1.0,2.0,,3.0,,,1.0,,,,,1.0,,,,3.0,1.0,1.0,1.0,,,,,,
12763977,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173.0,510,M,,906075,EUR,973468800,M,26,26,False,17.0,12.0,4.0,2.0,0.0,5.0,6.0,4.0,1.0,,2.0,,,,,45.0,30.0,6.2,9.0,0.134105,0,,,8.0,13.0,2.0,,1.0,1.0,,,,,2.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,
12763977,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177.0,10049,M,bouanani,1153265,EUR,1102464000,F,19,19,False,42.0,36.0,1.0,1.0,0.0,10.0,12.0,3.0,1.0,,3.0,,,,,90.0,57.0,7.6,13.0,0.127421,3,,,26.0,32.0,,,4.0,,1.0,1.0,1.0,,3.0,0.1728,0.6165,1.0,Badredine Bouanani,,1.0,,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,
12763977,home,Nice,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179.0,11943,M,youssoufa_10,997006,EUR,1100908800,F,15,15,False,14.0,13.0,1.0,1.0,0.0,7.0,7.0,3.0,1.0,,4.0,,,,,69.0,24.0,6.5,5.0,0.124746,1,,,6.0,7.0,,,3.0,1.0,,,1.0,,3.0,0.3615,,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,
