match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_challengeLost,stat_hitWoodwork,stat_lastManTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_outfielderBlock,stat_goalAssist,stat_goals,stat_penaltyConceded
11368687,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,35.0,27.0,14.0,6.0,22.0,24.0,5.0,11.0,1.0,11.0,1.0,2.0,1.0,1.0,90.0,46.0,6.6,9.0,0.0010923,0,-0.2554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368687,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,52.0,42.0,,,13.0,15.0,30.0,42.0,2.0,3.0,,,,,90.0,81.0,6.8,21.0,0.0579111,0,,,,5.0,1.0,2.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11368687,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,86.0,69.0,9.0,7.0,36.0,42.0,33.0,44.0,2.0,4.0,,,,,90.0,98.0,7.3,17.0,0.0121851,1,,,,,,2.0,9.0,3.0,13.0,,,,2.0,,,1.0,,True,1.0,1.0,2.0,0.0426,,,,,,,,,,,,,,,,,,
11368687,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,78.0,68.0,12.0,5.0,40.0,44.0,28.0,34.0,1.0,2.0,,,,,90.0,90.0,7.0,11.0,0.00779449,2,,,,,,2.0,2.0,4.0,6.0,,,,4.0,1.0,,1.0,,,2.0,,,0.1864,1.0,1.0,1.0,,,,,,,,,,,,,,,
11368687,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,36.0,32.0,4.0,3.0,13.0,15.0,20.0,24.0,1.0,6.0,,,,,58.0,56.0,6.8,9.0,0.011619,0,,,,3.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11368687,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,47.0,37.0,1.0,1.0,7.0,8.0,34.0,45.0,,3.0,,,,,76.0,69.0,7.6,17.0,0.426632,4,,,,6.0,4.0,3.0,,8.0,3.0,1.0,3.0,2.0,,,3.0,2.0,1.0,,3.0,,1.0,0.1402,1.0,,,1.0,1.0,1.0,0.1179,,,,,,,,,,,
11368687,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,52.0,44.0,6.0,4.0,13.0,14.0,31.0,41.0,,7.0,,,,,76.0,60.0,6.7,14.0,0.123054,0,,,,3.0,,2.0,1.0,6.0,2.0,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11368687,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,64.0,50.0,6.0,1.0,20.0,22.0,30.0,45.0,,7.0,,,,,90.0,76.0,6.8,21.0,0.0333436,0,,,,3.0,,1.0,4.0,3.0,6.0,,,,1.0,,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11368687,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,57.0,49.0,5.0,2.0,12.0,13.0,38.0,46.0,,3.0,,,,,90.0,72.0,7.1,13.0,0.120625,2,,,,2.0,1.0,,,3.0,3.0,2.0,2.0,2.0,,,1.0,1.0,2.0,,,,1.0,0.0851,,1.0,,,,,,2.0,,,,,,,,,,
11368687,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,9.0,8.0,,,2.0,2.0,7.0,9.0,1.0,2.0,,,,,90.0,25.0,6.4,6.0,0.132267,4,,,,2.0,1.0,3.0,3.0,7.0,5.0,3.0,,,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.4761,1.0,,,,1.0,3.0,0.952,1.0,budimir_ante,2.0,1.0,1.0,,,,,,
11368687,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,False,34.0,24.0,,,4.0,4.0,21.0,37.0,1.0,1.0,,,,,75.0,51.0,6.9,20.0,0.0572262,0,,,,7.0,1.0,2.0,4.0,5.0,5.0,,2.0,,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
