match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalLongBalls,stat_accurateLongBalls,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_goals
10433785,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,172.0,381,M,859748,EUR,763344000,F,20,20,False,44.0,34.0,14.0,14.0,20.0,35.0,5.0,,,,,69.0,64.0,7.1,18.0,2,,,20,5.0,3.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,,,,,2.0,,6.0,1.0,1.0,5.0,3.0,,,1.0,,,,,,,,,
10433785,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,186.0,411,M,803869,EUR,760924800,M,6,6,True,48.0,45.0,8.0,8.0,37.0,43.0,6.0,,,,,45.0,56.0,7.1,8.0,0,,,24,1.0,1.0,3.0,,2.0,1.0,,3.0,,,,,2.0,,2.0,,4.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,
10433785,home,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,180.0,416,M,546220,EUR,782352000,M,43,43,True,37.0,32.0,11.0,11.0,21.0,27.0,3.0,,,,,45.0,48.0,7.1,6.0,5,,,43,3.0,1.0,4.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,3.0,1.0,,,,,
10433785,home,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,175.0,340,,49351,EUR,627868800,F,19,19,True,12.0,11.0,1.0,1.0,10.0,11.0,,,,,,21.0,16.0,6.6,2.0,0,,,,,,2.0,,,,1.0,,,,,,,,2.0,,3.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,
10433785,home,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,181.0,25,,5810,EUR,537926400,F,23,23,True,1.0,1.0,,,1.0,1.0,,,,,,12.0,2.0,6.2,,1,,,38,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
10433785,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,182.0,95,M,1215110,EUR,1125014400,M,26,26,True,11.0,10.0,3.0,3.0,7.0,9.0,,,,,,12.0,13.0,6.5,2.0,0,Baran Ali Gezek,,55,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10433785,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,185.0,235,M,825850,EUR,923529600,G,25,25,True,,,,,,,,,,,,,,,,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,184.0,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,0,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,home,Kayserispor,Muhammed Arıkan,muhammed-arikan,M. Arıkan,D,179.0,15,M,1066099,EUR,1106956800,M,40,40,True,,,,,,,,,,,,,,,,0,Muhammed Arikan,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,169.0,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,,,,,0,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,home,Kayserispor,Ethem Balcı,ethem-balci,E. Balcı,F,184.0,6,M,1216030,EUR,1055808000,F,32,32,True,,,,,,,,,,,,,,,,0,Ethem Balci,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,away,Alanyaspor,Rúnar Alex Rúnarsson,runar-alex-runarsson,R. Rúnarsson,G,185.0,415,M,187023,EUR,793065600,G,13,13,False,29.0,8.0,,,8.0,29.0,13.0,,4.0,,,90.0,39.0,7.8,21.0,0,,,31,29.0,8.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,
10433785,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,189.0,69,M,827922,EUR,878774400,D,20,20,False,9.0,6.0,5.0,6.0,1.0,3.0,1.0,,,,,90.0,23.0,6.9,3.0,0,,,20,3.0,1.0,8.0,10.0,1.0,,1.0,,,,,,,,,6.0,5.0,2.0,,,,3.0,,,,,,,,,,,
10433785,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,188.0,77,M,1003161,EUR,950054400,D,4,4,False,11.0,9.0,8.0,9.0,1.0,2.0,1.0,,,,,90.0,18.0,7.1,2.0,0,,,23,2.0,1.0,2.0,4.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,
10433785,away,Alanyaspor,Zouhair Feddal,zouhair-feddal,Z. Feddal,D,191.0,532,,220131,EUR,630374400,D,89,89,False,12.0,8.0,6.0,6.0,2.0,6.0,3.0,,,,,90.0,29.0,7.5,4.0,0,,,,4.0,2.0,2.0,11.0,1.0,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10433785,away,Alanyaspor,Daniel Candeias,daniel-candeias,D. Candeias,M,177.0,77,M,41835,EUR,572745600,M,21,21,False,12.0,6.0,4.0,8.0,2.0,4.0,5.0,,,,,69.0,29.0,6.5,10.0,0,Daniel,Candeias,21,4.0,,3.0,3.0,3.0,2.0,,,,,1.0,,,,,,5.0,2.0,1.0,,,2.0,,,1.0,,,,,,,,
10433785,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,188.0,136,M,31821,EUR,631497600,M,8,8,False,18.0,16.0,8.0,8.0,8.0,10.0,4.0,,,,,90.0,27.0,7.6,2.0,0,,,8,6.0,4.0,3.0,3.0,2.0,1.0,1.0,,,,,2.0,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,1.0,
10433785,away,Alanyaspor,Idrissa Doumbia,idrissa-doumbia,I. Doumbia,M,187.0,465,M,842255,EUR,892512000,M,98,98,False,24.0,19.0,14.0,15.0,5.0,9.0,10.0,,,,,90.0,37.0,6.9,9.0,1,,,,2.0,,3.0,,,,,,,,,2.0,1.0,,,,4.0,2.0,1.0,4.0,3.0,,,,2.0,1.0,1.0,,,,,1.0,
10433785,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,181.0,157,M,1084884,EUR,979084800,M,88,88,False,9.0,6.0,4.0,4.0,2.0,5.0,2.0,,,,,90.0,30.0,7.1,6.0,0,Yusuf Ozdemir,,88,,,6.0,6.0,3.0,2.0,,,,,,,,,,1.0,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,
10433785,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,166.0,109,M,60510,EUR,627177600,F,7,7,False,19.0,18.0,11.0,12.0,7.0,7.0,6.0,,,,,90.0,43.0,6.8,11.0,1,,,7,1.0,1.0,4.0,1.0,2.0,,,,,,,1.0,2.0,True,,,9.0,,3.0,5.0,2.0,3.0,,,4.0,,1.0,,1.0,,,,
10433785,away,Alanyaspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,186.0,691,M,989168,EUR,1012780800,F,9,9,False,8.0,2.0,1.0,2.0,1.0,6.0,1.0,,,,,56.0,13.0,8.1,8.0,2,,,9,,,,1.0,,,,,,,,,,,,,2.0,,,,,2.0,,,2.0,,2.0,,,,,,2.0
10433785,away,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,183.0,3374,M,999396,EUR,972604800,F,70,70,False,18.0,13.0,7.0,10.0,6.0,12.0,5.0,,,,,83.0,35.0,6.5,15.0,1,,,70,2.0,1.0,5.0,,4.0,2.0,,4.0,,,,,1.0,,,1.0,11.0,2.0,4.0,,,5.0,,1.0,2.0,,,,,,,,
10433785,away,Alanyaspor,Efthymis Koulouris,efthymios-koulouris,E. Koulouris,F,184.0,1080,M,386608,EUR,826070400,F,24,24,True,9.0,6.0,3.0,4.0,3.0,5.0,2.0,,,,,34.0,21.0,7.3,6.0,1,,,9,,,5.0,2.0,1.0,,,,,,1.0,,,,,3.0,4.0,,1.0,2.0,1.0,2.0,,,1.0,,1.0,,,,,,1.0
10433785,away,Alanyaspor,Pedro Pereira,pedro-pereira,P. Pereira,M,185.0,286,M,807291,EUR,885427200,D,27,27,True,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,21.0,4.0,6.8,,0,,,13,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
10433785,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,185.0,292,M,171625,EUR,779068800,D,29,29,True,1.0,1.0,,,1.0,1.0,1.0,,,,,12.0,6.0,7.7,,1,,,29,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0
10433785,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,195.0,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,0,Yusuf Karagoz,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,away,Alanyaspor,Ahmet Gülay,ahmet-gulay,A. Gülay,D,174.0,44,M,989069,EUR,1042416000,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,away,Alanyaspor,Ümit Akdağ,umit-akdag,Ü. Akdağ,D,192.0,604,M,1215071,EUR,1065398400,D,5,5,True,,,,,,,,,,,,,,,,0,Umit Akdag,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,away,Alanyaspor,Çağan Kayra Erciyas,erciyas-cagan-kayra,Ç. K. Erciyas,D,,9,M,1171404,EUR,1044316800,D,39,39,True,,,,,,,,,,,,,,,,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,away,Alanyaspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,180.0,284,M,361342,EUR,852336000,M,97,97,True,,,,,,,,,,,,,,,,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,away,Alanyaspor,Wilson Eduardo,wilson-eduardo,W. Eduardo,F,179.0,140,M,105404,EUR,647395200,F,17,17,True,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433785,away,Alanyaspor,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,175.0,373,M,110950,EUR,750902400,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
