match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_wonContest,stat_errorLeadToAGoal,captain,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_ownGoals
13981492,home,Torino,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,False,16.0,11.0,2.0,2.0,0.0,2.0,3.0,9.0,13.0,2.0,,,83.0,33.0,6.3,15.0,0.0163801,,1,,0.0,0.11,0.16,,,2.0,,10.0,4.0,,4.0,,,1.0,1.0,4.0,2.0,2.0,,,,,0.069,,-0.32,1.0,,,,3.0,,1.0,,,simeonegiovanni,1.0,,,,,,
13981492,home,Torino,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,44,44,True,7.0,6.0,1.0,,0.0,2.0,2.0,4.0,5.0,,,,30.0,16.0,7.1,3.0,0.00208112,,0,,0.04,0.0,0.2,,,,2.0,,4.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,11.0,10.0,1.0,,1.0,4.0,4.0,6.0,7.0,1.0,,,30.0,27.0,6.8,8.0,0.0625715,,1,,0.01,0.2,-0.02,,6.0,1.0,,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,0.0613,,-0.27,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
13981492,home,Torino,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,16.0,10.0,,,0.0,1.0,2.0,9.0,14.0,5.0,,,30.0,27.0,7.2,10.0,0.0545999,,2,,0.13,0.06,0.14,,,1.0,1.0,1.0,4.0,,1.0,1.0,,2.0,1.0,4.0,,,1.0,2.0,,,0.3906,0.8418,0.21,,,,,,,1.0,,,,1.0,,,,,,
13981492,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,11.0,6.0,1.0,,0.0,3.0,5.0,3.0,6.0,1.0,,,17.0,18.0,7.2,6.0,0.406148,,0,,0.58,0.0,-0.06,,3.0,,1.0,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,3.0,,,2.0,,,,,,,,,,
13981492,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,14.0,4.0,6.5,,0.00385138,,1,,0.0,0.07,0.17,,,1.0,,1.0,,,,1.0,,,,,,,,,,,0.0229,,-0.12,,1.0,,,,,,,,duvanzapata91,,,,,,,
13981492,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,home,Torino,Lapo Siviero,siviero-lapo,L. Siviero,G,99,195,65,M,1519010,EUR,1164240000,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lapo Siviero,,,,,,,,,
13981492,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,home,Torino,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zakariaaboukhlal,,,,,,,
13981492,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,25.0,16.0,11.0,3.0,0.0,14.0,17.0,2.0,8.0,6.0,4.0,5.0,90.0,36.0,8.2,9.0,0.00946135,1.1453,0,-0.0647,0.17,0.0,-0.14,0.79,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
13981492,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,False,40.0,31.0,9.0,3.0,0.0,12.0,14.0,19.0,26.0,3.0,,,78.0,61.0,5.7,17.0,0.0267631,,0,,0.25,0.15,-0.96,,2.0,2.0,,6.0,5.0,2.0,,2.0,,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0
13981492,away,Genoa,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,5,5,False,41.0,34.0,8.0,3.0,0.0,24.0,25.0,10.0,16.0,2.0,,,90.0,59.0,7.4,7.0,0.207827,,0,,0.42,0.04,-0.02,,,,4.0,1.0,7.0,,,13.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
13981492,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,40.0,31.0,10.0,6.0,0.0,21.0,25.0,10.0,15.0,5.0,,,90.0,52.0,6.5,9.0,0.00393239,,0,,0.15,0.01,-0.22,,,2.0,1.0,2.0,3.0,,,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,
13981492,away,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,M,15,15,False,21.0,19.0,,,0.0,5.0,6.0,14.0,15.0,3.0,,,90.0,51.0,6.4,10.0,0.103407,,0,,-0.07,0.22,-0.03,,7.0,3.0,,8.0,4.0,1.0,4.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,2.0,1.0,,1.0,,,,3.0,,,,,,
13981492,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,29.0,23.0,3.0,,0.0,10.0,14.0,13.0,15.0,2.0,,,78.0,42.0,6.3,7.0,0.00791855,,0,,0.05,-0.11,0.22,,,1.0,1.0,3.0,1.0,,,8.0,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
13981492,away,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182,291,M,970998,EUR,980553600,M,73,73,False,27.0,22.0,3.0,1.0,0.0,10.0,12.0,12.0,15.0,3.0,,,90.0,49.0,7.0,8.0,0.0121385,,0,,0.21,0.06,-0.21,,1.0,2.0,1.0,6.0,9.0,4.0,,7.0,,4.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,19.0,16.0,2.0,,0.0,6.0,7.0,10.0,12.0,,,,90.0,41.0,7.0,6.0,0.0290461,,1,,0.07,0.17,0.13,,,,1.0,,5.0,,1.0,2.0,,2.0,2.0,1.0,1.0,,,,,,0.0105,,-0.02,,1.0,,,,,1.0,,,,1.0,,,,,,
13981492,away,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,F,17,17,False,47.0,41.0,4.0,3.0,0.0,11.0,11.0,30.0,36.0,7.0,,,87.0,61.0,7.0,9.0,0.103234,,2,,0.26,0.35,0.18,,,2.0,1.0,5.0,3.0,,1.0,1.0,,,,,1.0,,,,,,0.0675,,-0.42,2.0,,1.0,,3.0,1.0,2.0,,,malinovskyi18,1.0,,,,,,
13981492,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,F,2,2,False,24.0,17.0,2.0,1.0,0.0,8.0,10.0,9.0,14.0,9.0,,,87.0,35.0,7.5,9.0,0.00974787,,3,,0.01,0.23,0.19,,1.0,4.0,1.0,6.0,2.0,1.0,1.0,4.0,,,,,,,,1.0,1.0,,0.6766,0.2861,0.48,1.0,1.0,,,1.0,,,,,,1.0,,,,,,
13981492,away,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,False,10.0,4.0,,,0.0,1.0,2.0,3.0,8.0,1.0,,,61.0,24.0,5.7,14.0,0.00306064,,2,,-0.39,0.23,-0.01,,,3.0,1.0,9.0,3.0,,2.0,,,,,3.0,1.0,1.0,1.0,,,,0.3927,,-0.59,1.0,1.0,,,4.0,,,,,,1.0,,,,,,
13981492,away,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,1.0,,,29.0,13.0,6.6,2.0,0.00302158,,1,,-0.01,0.06,0.15,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,0.1182,0.1827,-0.06,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,14,14,True,7.0,4.0,1.0,,0.0,,,4.0,7.0,1.0,,,12.0,10.0,6.1,5.0,0.00167266,,0,,0.0,0.0,-0.11,,,,,4.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,
13981492,away,Genoa,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,280439,EUR,843782400,F,70,70,True,6.0,4.0,,,0.0,,1.0,4.0,5.0,1.0,,,12.0,11.0,6.2,4.0,0.0456398,,1,,-0.13,0.03,0.13,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,0.5572,0.3403,-0.57,,,,,,,1.0,,,,,,,,,,
13981492,away,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,10.0,8.0,7.0,2.0,0.162186,,0,,0.31,0.06,0.0,,4.0,1.0,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,
13981492,away,Genoa,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,True,,,,,0.0,,,,,,,,10.0,4.0,6.4,1.0,,,1,,,,0.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,0.081,,-0.46,1.0,,,,,,,,,,,,,,,,
13981492,away,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198,372,M,1404639,EUR,1084406400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,1153083,EUR,1109980800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valencarboni,,,,,,,
13981492,away,Genoa,Hugo Cuenca,hugo-cuenca,H. Cuenca,M,30,183,1116,M,1397355,EUR,1105142400,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seydou,Fini,,,,,,,,
13981492,away,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981492,away,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
