match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_dribbleValueNormalized,stat_aerialLost,stat_goals,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_totalCross,stat_wonContest,stat_blockedScoringAttempt,captain,stat_outfielderBlock,stat_accurateCross,stat_hitWoodwork
14053784,home,PEC Zwolle,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,177,M,1145525,EUR,1102636800,G,16,16,False,26.0,14.0,20.0,8.0,0.0,9.0,12.0,5.0,14.0,2.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,90.0,38.0,6.7,13.0,0.00237137,0.4442,0,-0.2285,0.04,0.66,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053784,home,PEC Zwolle,Tristan Gooijer,Tristan,Gooijer,tristan-gooijer,T. Gooijer,D,6,185.0,452,M,1142572,EUR,1094083200,D,6,6,False,32.0,28.0,3.0,2.0,0.0,16.0,17.0,12.0,15.0,,1.0,4.0,8.0,,1.0,1.0,,,,,,,90.0,49.0,6.3,7.0,0.00598223,,2,,-0.11,-0.12,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.2153,0.0559,58.416856291049,10.0,12.39,12.075,13.694423134985,1.0,-0.39,-0.44,,,,,,,,,,,,,,,
14053784,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,50.0,44.0,6.0,4.0,0.0,27.0,29.0,17.0,21.0,1.0,3.0,2.0,3.0,,2.0,,,,,,,,63.0,58.0,7.2,6.0,0.0133596,,0,,0.21,0.15,,2.0,,,,1.0,,1.0,,,50.92120619194,7.0,12.075,17.64,,,,0.03,1.0,,,,,,,,,,,,,,
14053784,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,4,4,False,45.0,36.0,4.0,1.0,0.0,20.0,22.0,16.0,23.0,5.0,8.0,4.0,3.0,,2.0,2.0,,,,,,,90.0,57.0,8.1,9.0,0.0130231,,1,,0.18,-0.03,,1.0,,,1.0,2.0,,,0.1055,0.7648,91.212453528643,10.0,67.62,22.26,,,0.51,0.06,1.0,1.0,1.0,,,,,,,,,,,,
14053784,home,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,34.0,28.0,3.0,2.0,1.0,16.0,18.0,12.0,16.0,2.0,8.0,5.0,3.0,,6.0,6.0,,,,,,,90.0,55.0,7.4,8.0,0.0196883,,0,,0.12,0.19,,3.0,,,,,1.0,,,,106.28331034266,9.0,65.52,37.59,37.881696952486,1.0,,0.13,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
14053784,home,PEC Zwolle,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,False,39.0,31.0,4.0,2.0,0.0,10.0,12.0,21.0,27.0,2.0,7.0,6.0,8.0,,2.0,2.0,,,,,,,89.0,65.0,7.4,16.0,0.020251,,1,,0.28,0.2,,3.0,2.0,,,1.0,3.0,1.0,0.056,,187.30211016823,18.0,116.025,26.46,49.604564116246,2.0,-0.22,0.33,,,2.0,1.0,,,,,3.0,1.0,1.0,,,,
14053784,home,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174.0,138,M,333571,EUR,787881600,M,30,30,False,34.0,29.0,4.0,3.0,0.0,9.0,11.0,20.0,23.0,1.0,5.0,3.0,8.0,,1.0,,,,,,,,90.0,52.0,7.3,7.0,0.0544917,,0,,0.36,0.13,,6.0,,,,5.0,1.0,1.0,,,97.836335761233,9.0,-2.94,7.98,,,,0.07,2.0,,3.0,2.0,1.0,,,2.0,,,,True,1.0,,
14053784,home,PEC Zwolle,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182.0,150,M,1050828,EUR,1023408000,M,8,8,False,12.0,8.0,2.0,,0.0,4.0,5.0,4.0,7.0,,1.0,1.0,1.0,,,,,,,,,,45.0,18.0,6.4,7.0,0.00595068,,0,,-0.18,0.15,,1.0,,,,,1.0,,,,28.97946896613,3.0,24.57,19.215,,,,0.03,1.0,,1.0,,,,,,1.0,,,,,,
14053784,home,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180.0,239,M,235538,EUR,772070400,F,9,9,False,43.0,34.0,3.0,1.0,2.0,13.0,14.0,21.0,29.0,1.0,10.0,,7.0,,1.0,1.0,,,,,,,70.0,76.0,7.7,20.0,0.249232,,3,,0.35,-0.02,,11.0,13.0,2.0,,,,,0.1464,,304.43706681758,29.0,0.83999999999995,14.175,82.942506974881,5.0,-0.07,0.19,1.0,,1.0,1.0,3.0,1.0,,3.0,3.0,7.0,1.0,,,2.0,
14053784,home,PEC Zwolle,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185.0,334,M,847073,EUR,937612800,F,10,10,False,23.0,18.0,3.0,2.0,0.0,6.0,6.0,12.0,17.0,3.0,4.0,1.0,3.0,,,,,,,,,,90.0,32.0,6.5,8.0,0.114266,,1,,0.07,0.16,,5.0,1.0,1.0,,,2.0,3.0,0.0065,,52.428663527446,7.0,9.24,11.865,15.08529353377,1.0,-0.23,0.02,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,
