match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_fouls,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_bigChanceMissed,stat_goodHighClaim
11453188,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,F,17,17,False,30.0,27.0,,,6.0,7.0,21.0,23.0,,1.0,,,,,,90.0,62.0,7.5,17.0,3,13.0,7.0,,2.0,,3.0,,,,,2.0,,6.0,1.0,1.0,9.0,2.0,3.0,1.0,,fashionjr10,1.0,,,,,2.0,,1.0,,,1.0,
11453188,home,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176.0,231,M,870943,EUR,762307200,M,37,37,True,48.0,40.0,6.0,4.0,20.0,23.0,20.0,25.0,1.0,3.0,,,,,,66.0,56.0,6.9,9.0,0,3.0,4.0,1.0,2.0,2.0,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11453188,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,True,13.0,12.0,1.0,,9.0,9.0,3.0,4.0,2.0,3.0,,,,,,45.0,20.0,6.3,3.0,1,2.0,2.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,
11453188,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,11,11,True,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453188,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,66,66,True,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rakan Kaabi,,,
11453188,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453188,home,Al-Fayha,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,1523635,EUR,897782400,M,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulrahman Al Anzi,,,
11453188,home,Al-Fayha,Yousef Hussain Haqawi,yousef-hussain-haqawi,Y. H. Haqawi,D,4,177.0,23,M,1142305,EUR,1034294400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yousef Hussain Haqawi,,,
11453188,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453188,home,Al-Fayha,Satam Al Lehiyani,satam-al-lehiyani,S. A. Lehiyani,F,17,189.0,9,M,1797948,EUR,1089936000,F,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satam Al Lehiyani,,,
11453188,away,Al-Fateh,Jacob Rinne,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,16.0,15.0,1.0,,15.0,15.0,,1.0,,8.0,1.0,2.0,,,,90.0,21.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11453188,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,False,24.0,23.0,1.0,1.0,11.0,12.0,14.0,16.0,,6.0,,,,,,78.0,51.0,7.5,6.0,1,1.0,8.0,,6.0,4.0,1.0,,,,,,1.0,2.0,2.0,,2.0,1.0,,1.0,,,1.0,4.0,2.0,,1.0,,,,Saeed Baattia,,,
11453188,away,Al-Fateh,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,37.0,34.0,3.0,1.0,28.0,29.0,6.0,8.0,1.0,4.0,,,,,,90.0,44.0,6.7,3.0,0,3.0,6.0,1.0,3.0,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,
11453188,away,Al-Fateh,Fahd Mohammed Al-Harbi,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,False,40.0,37.0,3.0,,33.0,34.0,4.0,6.0,1.0,,,,,,,90.0,47.0,6.5,4.0,0,2.0,4.0,1.0,4.0,3.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11453188,away,Al-Fateh,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,False,29.0,27.0,,,14.0,15.0,14.0,17.0,2.0,2.0,,,,,,78.0,46.0,7.0,7.0,0,4.0,3.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,,2.0,,,,,,1.0,3.0,1.0,2.0,1.0,,,,,,,
11453188,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,False,53.0,49.0,2.0,2.0,16.0,18.0,33.0,35.0,,6.0,,,,,,89.0,64.0,6.7,8.0,0,9.0,5.0,3.0,1.0,,4.0,True,,,,,1.0,2.0,,2.0,,,4.0,,,,,,,,,,,,,,,
11453188,away,Al-Fateh,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,111.0,105.0,6.0,4.0,49.0,50.0,56.0,61.0,,9.0,,,,,,90.0,125.0,7.1,9.0,1,5.0,4.0,1.0,2.0,1.0,1.0,,,,,,2.0,2.0,,,2.0,1.0,3.0,,,,,,,,,1.0,,,,,,
11453188,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,76.0,69.0,1.0,,18.0,18.0,51.0,58.0,,10.0,,,,,,90.0,94.0,8.1,11.0,3,5.0,5.0,2.0,4.0,3.0,,,,,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,,,,
11453188,away,Al-Fateh,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,F,37,37,False,58.0,55.0,2.0,1.0,11.0,11.0,46.0,53.0,,3.0,,,,,,90.0,78.0,6.7,12.0,4,5.0,2.0,,,,,,,,,,,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,,,6.0,2.0,,,2.0,1.0,,,,2.0,
11453188,away,Al-Fateh,Djaniny,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,20.0,17.0,,,4.0,4.0,13.0,16.0,1.0,3.0,,,,,,90.0,42.0,7.7,11.0,5,5.0,4.0,,2.0,1.0,1.0,,,,,,,3.0,1.0,3.0,1.0,,1.0,2.0,,,,,,1.0,,2.0,1.0,1.0,,,,
11453188,away,Al-Fateh,Lucas Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,F,10,10,False,85.0,73.0,8.0,4.0,17.0,17.0,58.0,72.0,,1.0,,,,,,90.0,113.0,7.0,28.0,1,11.0,4.0,1.0,,,1.0,,,,,,,4.0,4.0,5.0,8.0,3.0,,,,,,4.0,2.0,,,,1.0,,Lucas,Zelarayán,,
11453188,away,Al-Fateh,Mohammed Al Saeed,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,8.0,8.0,1.0,1.0,2.0,2.0,6.0,7.0,,,,,,,,12.0,10.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11453188,away,Al-Fateh,Ali Alzubaidi,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,True,8.0,6.0,2.0,1.0,2.0,3.0,4.0,5.0,,1.0,,,,,,12.0,10.0,6.5,3.0,0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11453188,away,Al-Fateh,Nouh Al-Mousa,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,8,8,True,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453188,away,Al-Fateh,Waled Al Enazi,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453188,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Othman Alothma,,,
11453188,away,Al-Fateh,Abbas Sadiq Alhassan,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abbas Sadiq Alhassan,,,
11453188,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saad Al-Shurafa,,,
11453188,away,Al-Fateh,Abdullah Almogren,abdullah-almogren,A. Almogren,F,14,173.0,18,M,948593,EUR,848966400,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453188,away,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdullah Al-Anazi,,,
