match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_challengeLost,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_goals,captain,stat_totalOffside,stat_goodHighClaim,stat_hitWoodwork
12448280,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,50.0,39.0,23.0,12.0,0.0,33.0,37.0,6.0,13.0,1.0,9.0,2.0,2.0,1.0,90.0,58.0,7.5,11.0,0.00359666,0,0.7128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448280,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,39.0,32.0,2.0,1.0,0.0,14.0,17.0,18.0,23.0,,3.0,,,,89.0,52.0,7.0,9.0,0.0111736,2,,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0437,0.0211,,,,,,,,,,,,,,,,,,,
12448280,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,55.0,45.0,7.0,,0.0,32.0,35.0,13.0,20.0,3.0,2.0,,,,90.0,68.0,7.4,10.0,0.0287187,0,,,2.0,1.0,5.0,,,,3.0,2.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,
12448280,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,79.0,67.0,14.0,8.0,0.0,40.0,43.0,27.0,36.0,2.0,9.0,,,,90.0,87.0,7.4,15.0,0.0293615,0,,,,1.0,3.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
12448280,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,37.0,34.0,2.0,2.0,0.0,18.0,20.0,16.0,19.0,1.0,5.0,,,,83.0,63.0,8.0,7.0,0.0308535,0,,2.0,3.0,,14.0,,,,9.0,6.0,1.0,,,,,,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
12448280,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,46.0,43.0,,,0.0,24.0,25.0,19.0,21.0,,7.0,,,,75.0,54.0,6.7,6.0,0.028226,0,,,1.0,4.0,2.0,2.0,,,1.0,1.0,,1.0,,,,3.0,,1.0,,,,,1.0,,,,,,,,,,
12448280,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,30.0,26.0,,,0.0,14.0,16.0,12.0,14.0,,5.0,,,,75.0,47.0,6.7,9.0,0.0800161,5,,,,8.0,5.0,2.0,1.0,,3.0,,1.0,3.0,0.4502,0.1073,,,1.0,1.0,1.0,2.0,1.0,,1.0,ismaelsaibari,1.0,4.0,,,,,,,
12448280,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,M,5,5,False,33.0,24.0,2.0,1.0,2.0,15.0,16.0,10.0,20.0,1.0,7.0,,,,89.0,53.0,8.4,14.0,0.789876,1,,3.0,1.0,5.0,8.0,,,1.0,4.0,3.0,1.0,2.0,0.0434,,,,,3.0,2.0,2.0,2.0,,4.0,ivanperisic444,,,1.0,2.0,,,,,
12448280,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,False,27.0,19.0,2.0,1.0,0.0,10.0,10.0,9.0,18.0,2.0,4.0,,,,90.0,57.0,8.4,14.0,0.157503,4,,1.0,1.0,5.0,8.0,,3.0,1.0,4.0,2.0,2.0,3.0,0.1469,0.776,,1.0,,2.0,2.0,3.0,1.0,,,MalikTillman8,,,,1.0,1.0,,,,
12448280,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,M,10,10,False,34.0,26.0,2.0,2.0,1.0,5.0,7.0,22.0,33.0,1.0,4.0,,,,90.0,62.0,8.4,24.0,0.191455,3,,6.0,,8.0,3.0,3.0,1.0,1.0,,,2.0,1.0,0.2397,0.5795,,,2.0,5.0,3.0,3.0,1.0,,,noano,,1.0,1.0,,1.0,,,,
12448280,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,35.0,24.0,,,0.0,4.0,5.0,20.0,30.0,1.0,2.0,,,,90.0,45.0,7.6,14.0,0.0476082,2,,,5.0,9.0,7.0,2.0,1.0,1.0,,,2.0,1.0,0.6764,0.6322,,,2.0,1.0,3.0,,,,4.0,luukdejong9,,,,,1.0,True,,,
