match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,captain,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_dispossessed,stat_wasFouled,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12624382,home,Al-Fateh,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800,G,26,26,False,24.0,14.0,18.0,8.0,0.0,7.0,8.0,7.0,16.0,1.0,1.0,1.0,9.0,1.0,3.0,5.0,1.0,90.0,35.0,7.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624382,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,False,28.0,21.0,7.0,4.0,0.0,13.0,15.0,8.0,13.0,1.0,2.0,3.0,1.0,,,,,64.0,33.0,6.5,8.0,0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624382,home,Al-Fateh,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200,D,44,44,False,30.0,22.0,9.0,4.0,0.0,12.0,13.0,10.0,17.0,2.0,5.0,7.0,8.0,,,,,90.0,44.0,7.0,8.0,0,5.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12624382,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,32.0,28.0,9.0,7.0,0.0,15.0,17.0,14.0,16.0,,1.0,4.0,6.0,,,,,90.0,41.0,6.7,4.0,1,6.0,1.0,1.0,,,2.0,3.0,,,1.0,,True,1.0,1.0,1.0,,,,,,,,,,,,,,
12624382,home,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,M,15,15,False,21.0,16.0,4.0,2.0,0.0,6.0,9.0,10.0,15.0,,5.0,1.0,4.0,,,,,63.0,50.0,7.2,12.0,0,1.0,,2.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,3.0,,,1.0,2.0,,,,,,,,,,,,
12624382,home,Al-Fateh,Naif Masoud,Naif Masoud,,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,False,19.0,16.0,1.0,1.0,0.0,8.0,10.0,8.0,9.0,,2.0,2.0,3.0,,,,,63.0,29.0,6.6,3.0,1,4.0,,,,,3.0,1.0,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,
12624382,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,25.0,20.0,1.0,,0.0,7.0,7.0,13.0,18.0,,4.0,1.0,3.0,,,,,90.0,36.0,6.4,11.0,0,8.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
12624382,home,Al-Fateh,Hussain Qasim,,,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000,M,13,13,False,10.0,5.0,3.0,,0.0,1.0,1.0,4.0,9.0,1.0,3.0,3.0,1.0,,,,,64.0,27.0,6.3,8.0,0,5.0,1.0,2.0,,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
12624382,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,F,11,11,False,35.0,28.0,4.0,3.0,0.0,6.0,6.0,22.0,39.0,,9.0,,4.0,,,,,90.0,68.0,8.2,25.0,3,6.0,,,,4.0,,2.0,7.0,5.0,,,,10.0,,2.0,2.0,4.0,,1.0,1.0,1.0,,,,,,,,
12624382,home,Al-Fateh,Matías Vargas,,,matias-vargas,M. Vargas,M,10,168.0,1157,M,796723,EUR,863049600,F,9,9,False,32.0,25.0,3.0,3.0,0.0,3.0,4.0,23.0,30.0,,5.0,1.0,5.0,,,,,90.0,49.0,7.8,15.0,2,5.0,1.0,1.0,,4.0,1.0,,1.0,,,,,2.0,1.0,,2.0,4.0,,2.0,2.0,1.0,,,,,,,,
