match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,captain,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAGoal,player_sofascoreId
12117202,home,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193.0,1025,M,840106,EUR,840672000.0,G,1,1,False,29.0,21.0,17.0,9.0,0.0,17.0,18.0,4.0,11.0,12.0,1.0,3.0,6.0,90.0,42.0,8.5,8.0,0.00151216,0,0.4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117202,home,Atlético Goianiense,Maguinho,maguinho,Maguinho,D,26,175.0,81,M,871209,EUR,694656000.0,D,2,2,False,23.0,17.0,5.0,3.0,0.0,9.0,11.0,8.0,14.0,2.0,,,,45.0,36.0,6.6,12.0,0.0109754,0,,,,2.0,1.0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
12117202,home,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193.0,138,M,1008459,EUR,859852800.0,D,3,3,False,28.0,25.0,7.0,5.0,0.0,18.0,20.0,7.0,8.0,2.0,,,,90.0,40.0,7.4,4.0,0.00297033,0,,,,,3.0,1.0,3.0,3.0,,,3.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,
12117202,home,Atlético Goianiense,Pedro Henrique,pedro-henrique,Pedrão,D,14,190.0,46,M,364778,EUR,724636800.0,D,4,4,False,7.0,5.0,3.0,1.0,0.0,4.0,6.0,1.0,1.0,2.0,,,,17.0,11.0,6.7,2.0,0.00313568,0,,,,,,,1.0,3.0,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
12117202,home,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169.0,217,M,1086925,EUR,967766400.0,D,6,6,False,38.0,26.0,5.0,2.0,0.0,10.0,13.0,17.0,29.0,2.0,,,,90.0,70.0,6.9,26.0,0.058959,2,,Alejo Cruz Techera,,4.0,,2.0,8.0,6.0,3.0,3.0,1.0,,2.0,1.0,2.0,,1.0,,1.0,4.0,2.0,1.0,1.0,0.0795,0.0145,2.0,,,,,,,,
12117202,home,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184.0,223,M,992024,EUR,911520000.0,M,8,8,False,29.0,24.0,6.0,5.0,0.0,8.0,10.0,16.0,19.0,4.0,,,,62.0,39.0,7.1,6.0,0.0276993,1,,,,,1.0,,3.0,4.0,2.0,1.0,,1.0,3.0,3.0,1.0,,,,,,1.0,,1.0,0.0148,,,,,,,,,,
12117202,home,Atlético Goianiense,Gonzalo Freitas,gonzalo-freitas,G. Freitas,M,5,186.0,80,M,162579,EUR,686361600.0,M,5,5,False,27.0,18.0,4.0,,0.0,14.0,19.0,5.0,9.0,4.0,,,,90.0,46.0,7.1,11.0,0.0907115,2,,,,1.0,1.0,4.0,7.0,8.0,1.0,1.0,3.0,,2.0,1.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,0.031,0.1606,,1.0,,,,,,,
12117202,home,Atlético Goianiense,Janderson,janderson,Janderson,M,99,161.0,276,M,870898,EUR,919987200.0,M,7,7,False,17.0,12.0,1.0,1.0,0.0,3.0,4.0,12.0,21.0,4.0,,,,90.0,46.0,6.7,19.0,0.257277,2,,,,8.0,2.0,1.0,10.0,3.0,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,1.0,3.0,4.0,,1.0,1.0,0.1092,0.0092,2.0,,,,,,,,
12117202,home,Atlético Goianiense,Joel Campbell,joel-campbell,J. Campbell,F,10,178.0,1405,M,154508,EUR,709516800.0,M,10,10,False,24.0,20.0,3.0,3.0,0.0,9.0,10.0,12.0,16.0,4.0,,,,62.0,41.0,7.0,10.0,0.159616,1,,,,2.0,2.0,1.0,8.0,6.0,2.0,4.0,,,2.0,2.0,1.0,,,1.0,1.0,2.0,2.0,,,0.0807,,2.0,1.0,,,,,,,
12117202,home,Atlético Goianiense,Luiz Fernando,luiz-fernando,Luiz Fernando,M,32,178.0,624,M,874143,EUR,845424000.0,M,11,11,False,25.0,17.0,2.0,1.0,0.0,1.0,3.0,16.0,23.0,8.0,,,,90.0,42.0,7.0,17.0,0.102697,2,,,,1.0,4.0,1.0,10.0,4.0,1.0,3.0,,,2.0,,3.0,1.0,,,,2.0,1.0,,,0.1393,,2.0,2.0,True,1.0,,,,,
