match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_errorLeadToAShot,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_hitWoodwork,stat_errorLeadToAGoal
11540887,home,İstanbulspor,Mücahit Serbest,serbest-mucahit,M. Serbest,G,26,190,18,M,1174228,EUR,1101168000,G,26,26,False,29.0,24.0,9.0,4.0,0.0,23.0,24.0,1.0,5.0,1.0,8.0,2.0,5.0,7.0,1.0,1.0,1.0,90.0,45.0,7.9,5.0,0.000113,0,0.0854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540887,home,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,21,180,24,M,851095,EUR,908236800,D,21,21,False,33.0,30.0,2.0,1.0,0.0,10.0,10.0,22.0,25.0,1.0,3.0,,,,,,,86.0,51.0,6.3,8.0,0.221425,1,,,,2.0,2.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0254,2.0,,,,,,,,,,,,,,,
11540887,home,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185,54,M,881213,EUR,907027200,D,23,23,False,50.0,46.0,3.0,2.0,0.0,26.0,29.0,20.0,21.0,,6.0,,,,,,,87.0,57.0,6.5,4.0,0.017814,0,,,,,,,,3.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
11540887,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188,48,M,840639,EUR,896572800,D,4,4,False,11.0,7.0,3.0,,0.0,5.0,5.0,2.0,6.0,1.0,1.0,,,,,,,45.0,13.0,6.0,5.0,0.00283264,0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11540887,home,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,13,192,262,M,326419,EUR,688521600,D,14,14,False,52.0,44.0,8.0,2.0,0.0,30.0,31.0,14.0,21.0,5.0,5.0,,,,,,,90.0,68.0,6.7,10.0,0.0100488,1,,,,,,1.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,,0.0501,1.0,3.0,,,3.0,1.0,,,,,,,,,,
11540887,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180,31,M,190815,EUR,794620800,D,66,66,False,46.0,42.0,3.0,1.0,0.0,11.0,11.0,31.0,37.0,2.0,3.0,,,,,,,90.0,60.0,6.8,8.0,0.0480135,1,,,,2.0,,,,2.0,,,,,,,1.0,,,0.0922,2.0,,2.0,1.0,1.0,,True,1.0,0.1438,,,,,,,
11540887,home,İstanbulspor,David Sambissa,david-sambissa,D. Sambissa,M,7,177,220,M,280459,EUR,821318400,M,7,7,False,20.0,17.0,,,0.0,3.0,3.0,15.0,19.0,,2.0,,,,,,,90.0,40.0,7.7,9.0,0.259045,1,,,,2.0,1.0,,,7.0,,,4.0,4.0,1.0,,2.0,2.0,,0.0384,1.0,,1.0,,2.0,,,1.0,0.0836,,,,,,,
11540887,home,İstanbulspor,Modestas Vorobjovas,modestas-vorobjovas,M. Vorobjovas,M,6,177,70,M,319751,EUR,820281600,M,6,6,False,63.0,61.0,5.0,4.0,0.0,31.0,33.0,30.0,30.0,,8.0,,,,,,,90.0,70.0,6.7,3.0,0.0414494,0,,,,,,2.0,8.0,2.0,2.0,,1.0,,,,,,3.0,,3.0,,2.0,1.0,,,,,,,,,,,,
11540887,home,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,10,174,152,M,831407,EUR,839894400,M,34,34,False,22.0,19.0,3.0,1.0,0.0,13.0,13.0,7.0,12.0,,1.0,,,,,,,45.0,32.0,6.1,8.0,0.126252,1,,,,3.0,1.0,,5.0,,2.0,2.0,,,,1.0,,,1.0,0.2744,1.0,,,,,,,,,1.0,1.0,,,,,
11540887,home,İstanbulspor,Mendy Mamadou,mendy-mamadou,M. Mamadou,M,66,185,525,M,929718,EUR,907459200,M,12,12,False,11.0,10.0,,,0.0,4.0,5.0,7.0,8.0,1.0,1.0,,,,,,,69.0,24.0,6.5,4.0,0.24324,3,,,,2.0,1.0,,1.0,3.0,,,2.0,1.0,1.0,2.0,1.0,2.0,,0.7809,1.0,,,,1.0,,,,,2.0,,1.0,2.0,,,
11540887,home,İstanbulspor,Jackson,jackson,Jackson,M,,178,61,M,911351,EUR,924912000,F,99,99,False,32.0,28.0,3.0,2.0,0.0,8.0,8.0,22.0,27.0,,4.0,,,,,,,79.0,53.0,7.9,11.0,0.191674,4,,,,3.0,2.0,,1.0,5.0,,1.0,5.0,5.0,,1.0,4.0,,,0.1496,2.0,,,,,,,3.0,0.1038,1.0,,,,,,
11540887,home,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,8,176,41,M,1067329,EUR,1036281600,M,8,8,True,28.0,22.0,3.0,2.0,0.0,10.0,13.0,13.0,19.0,,6.0,,,,,,,45.0,44.0,7.6,13.0,0.0231081,1,,,,4.0,1.0,,2.0,6.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,0.0885,1.0,,4.0,2.0,1.0,,,1.0,0.3834,,,,,1.0,,
11540887,home,İstanbulspor,Djakaridja Junior Traoré,djakaridja-traore,D. J. Traoré,F,,193,31,M,1415021,EUR,902016000,F,88,88,True,8.0,8.0,2.0,2.0,0.0,2.0,2.0,7.0,7.0,,,,,,,,,45.0,17.0,6.9,3.0,0.100469,3,,,,1.0,1.0,,3.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1608,1.0,,,,,,,1.0,0.1052,,,,,,,
11540887,home,İstanbulspor,Özcan Şahan,sahan-ozcan,Ö. Şahan,D,20,176,17,M,1170353,EUR,915753600,F,20,20,True,9.0,8.0,1.0,,0.0,3.0,3.0,5.0,6.0,,2.0,,,,,,,21.0,15.0,6.5,5.0,0.00508718,0,,Özcan Sahan,,,,,2.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
11540887,home,İstanbulspor,Tunahan Samdanli,samdanli-tunahan,T. Samdanli,M,41,185,4,M,1142909,EUR,1111104000,M,41,41,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,2.0,,,,,,,11.0,7.0,6.8,,0.00053619,0,,,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,
11540887,home,İstanbulspor,Baran Vardar,baran-vardar,B. Vardar,D,70,191,7,M,1837194,EUR,1117670400,D,70,70,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,9.0,5.0,6.7,,0.00021915,0,,Baran Vardar,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
11540887,home,İstanbulspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,Murat Ugur Eser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540887,home,İstanbulspor,Racine Coly,racine-coly,R. Coly,D,,185,81,M,553454,EUR,818380800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540887,home,İstanbulspor,Demir Mermerci,demir-mermerci,D. Mermerci,M,32,193,18,M,1855710,EUR,1158192000,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,Demir Mermerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540887,home,İstanbulspor,Eren Arda Şan,eren-arda-san,E. A. Şan,F,,193,15,M,1798925,EUR,1150761600,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0,,Eren Arda San,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540887,home,İstanbulspor,Emrehan Gedikli,emrehan-gedikli,E. Gedikli,F,9,185,198,M,997130,EUR,1051228800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540887,away,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,,195,79,M,797144,EUR,860889600,G,13,13,False,24.0,18.0,11.0,5.0,0.0,16.0,19.0,2.0,5.0,,5.0,,3.0,6.0,,,,90.0,34.0,7.4,6.0,0.0004498,0,-0.1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540887,away,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,22,175,23,M,844640,EUR,809136000,D,23,23,False,32.0,29.0,1.0,,0.0,17.0,18.0,15.0,20.0,3.0,2.0,,,,,,,90.0,52.0,6.4,9.0,0.220568,0,,,,6.0,3.0,,4.0,,2.0,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
11540887,away,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,2,185,334,M,785850,EUR,698544000,D,4,4,False,46.0,39.0,8.0,3.0,0.0,24.0,25.0,15.0,21.0,3.0,5.0,,,,,,,77.0,55.0,7.1,8.0,0.00595772,1,,,,,,,,2.0,,,,,,,1.0,1.0,,0.0197,,1.0,,,1.0,,,1.0,0.1988,,1.0,,,,1.0,
11540887,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190,68,M,837301,EUR,721699200,D,14,14,False,50.0,44.0,6.0,4.0,0.0,36.0,38.0,8.0,12.0,5.0,5.0,,,,,,,90.0,59.0,6.7,8.0,0.0025112,0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
11540887,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180,65,M,142850,EUR,704937600,D,3,3,False,31.0,25.0,2.0,,1.0,11.0,16.0,14.0,18.0,1.0,1.0,,,,,,,69.0,38.0,6.7,9.0,0.0165249,0,,,,3.0,,,4.0,,2.0,,,,,,,,2.0,,1.0,,,,,,True,,,,,,,,,
11540887,away,Sivasspor,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1215,M,997165,EUR,1045612800,M,33,33,False,62.0,56.0,9.0,6.0,1.0,40.0,42.0,16.0,25.0,,7.0,,,,,,,90.0,75.0,6.6,12.0,0.0183488,1,,,,5.0,,,3.0,1.0,2.0,1.0,,,,,,,,0.0209,1.0,,1.0,,2.0,,,1.0,0.1775,,,,,,,1.0
11540887,away,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,55,186,217,M,51407,EUR,656467200,M,55,55,False,13.0,10.0,,,0.0,3.0,3.0,7.0,10.0,1.0,,,,,,,,68.0,20.0,7.4,5.0,0.123718,2,,,,,,1.0,3.0,3.0,,,1.0,1.0,,,1.0,,2.0,0.3467,1.0,1.0,1.0,,,,,2.0,1.1896,,,,,1.0,,
11540887,away,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,10,173,1143,M,971572,EUR,780969600,M,90,90,False,28.0,20.0,3.0,,0.0,13.0,17.0,8.0,15.0,,6.0,,,,,,,90.0,50.0,7.4,16.0,0.017338,2,,,,4.0,1.0,1.0,5.0,3.0,2.0,1.0,,,1.0,1.0,4.0,,1.0,0.0823,1.0,1.0,2.0,2.0,1.0,,,1.0,0.2738,,,,,1.0,,
