match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_aerialWon,stat_keyPass,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_totalOffside
12726861,home,Pisa,Nícolas,nicolas,Nícolas,G,12,190.0,120,M,150611,EUR,576806400,G,1,1,False,48.0,36.0,17.0,6.0,0.0,34.0,38.0,2.0,10.0,1.0,1.0,1.0,8.0,1.0,4.0,1.0,90.0,57.0,7.1,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726861,home,Pisa,Arturo Calabresi,arturo-calabresi,A. Calabresi,D,33,186.0,196,M,284367,EUR,827020800,D,33,33,False,49.0,37.0,6.0,1.0,0.0,27.0,30.0,10.0,20.0,3.0,1.0,3.0,1.0,,,,90.0,69.0,6.3,16.0,0,True,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12726861,home,Pisa,Adrian Rus,adrian-rus,A. Rus,D,28,188.0,445,M,887011,EUR,827107200,D,17,17,False,73.0,66.0,18.0,15.0,0.0,57.0,59.0,10.0,15.0,2.0,,6.0,1.0,,,,76.0,83.0,7.2,7.0,0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12726861,home,Pisa,Pietro Beruatto,beruatto-pietro,P. Beruatto,M,11,184.0,169,M,851221,EUR,914198400,D,20,20,False,30.0,24.0,4.0,2.0,0.0,17.0,23.0,8.0,11.0,1.0,,3.0,5.0,,,,45.0,51.0,6.9,13.0,1,,4.0,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12726861,home,Pisa,Idrissa Touré,idrissa-toure,I. Touré,M,15,187.0,829,M,826326,EUR,893808000,M,15,15,False,16.0,10.0,2.0,2.0,0.0,7.0,9.0,3.0,9.0,5.0,,,,,,,62.0,26.0,6.3,13.0,0,,2.0,3.0,2.0,,,,2.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,
12726861,home,Pisa,Malthe Højholt,malthe-hojholt,M. Højholt,M,8,182.0,152,M,997583,EUR,987379200,M,8,8,False,44.0,39.0,4.0,2.0,0.0,26.0,26.0,13.0,18.0,5.0,3.0,1.0,6.0,,,,90.0,50.0,7.0,7.0,0,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,
12726861,home,Pisa,Žan Jevšenak,zan-jevsenak,Z. Jevsenak,M,6,191.0,127,M,1000161,EUR,1052956800,M,74,74,False,20.0,16.0,2.0,2.0,0.0,11.0,11.0,5.0,9.0,5.0,,1.0,2.0,,,,62.0,28.0,6.4,7.0,0,,,,5.0,,1.0,,,2.0,,2.0,,,2.0,2.0,1.0,,,,,1.0,,,,,,,
12726861,home,Pisa,Samuele Angori,samuele-angori,S. Angori,M,3,184.0,667,M,1174457,EUR,1065484800,M,3,3,False,40.0,27.0,11.0,3.0,0.0,14.0,17.0,14.0,29.0,3.0,,2.0,2.0,,,,90.0,65.0,7.3,19.0,2,,6.0,3.0,7.0,2.0,3.0,2.0,,,1.0,1.0,1.0,,,,,,,,,3.0,1.0,2.0,1.0,,,,
12726861,home,Pisa,Alessandro Arena,alessandro-arena,A. Arena,F,30,171.0,145,M,1013296,EUR,965260800,F,30,30,False,23.0,17.0,2.0,1.0,0.0,7.0,7.0,11.0,19.0,4.0,,,2.0,,,,90.0,42.0,7.3,12.0,4,,3.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,,,,,2.0,,1.0,,1.0,2.0,,
12726861,home,Pisa,Alexander Lind Rasmussen,alexander-lind,A. Lind,F,11,186.0,471,M,963041,EUR,1025049600,F,45,45,False,8.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,6.0,6.0,,,1.0,,,,90.0,22.0,6.6,7.0,0,,,4.0,2.0,,,,4.0,1.0,,,2.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,
