match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_clearanceOffLine,stat_wasFouled,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot
10385698,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,45502,EUR,628646400,G,1,1,False,22.0,12.0,13.0,4.0,8.0,14.0,4.0,8.0,3.0,1.0,90.0,27.0,6.2,11.0,0.0,0.0,0.00137832,0,-0.5632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385698,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,False,37.0,31.0,,,14.0,17.0,18.0,21.0,5.0,,90.0,56.0,7.0,9.0,0.0,0.0,0.121855,0,,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385698,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,35,35,False,39.0,32.0,7.0,3.0,26.0,28.0,6.0,11.0,9.0,,90.0,53.0,6.6,7.0,0.0,0.0,0.00843296,0,,,,3.0,1.0,,,7.0,,,1.0,,janbednarek_,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10385698,home,Southampton,Lyanco,,,lyanco,Lyanco,D,4,187,2875,M,797893,EUR,854755200,D,4,4,False,38.0,31.0,4.0,2.0,14.0,17.0,17.0,21.0,3.0,,90.0,52.0,7.7,7.0,0.0,0.0,0.00669338,0,,,,,5.0,,,6.0,2.0,2.0,,,,,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,
10385698,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,D,3,3,False,20.0,17.0,2.0,1.0,6.0,6.0,11.0,15.0,3.0,,82.0,41.0,6.3,5.0,0.0,0.0,0.00534074,0,,1.0,,3.0,3.0,1.0,1.0,3.0,1.0,,1.0,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
10385698,home,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,51.0,46.0,2.0,1.0,19.0,21.0,28.0,33.0,6.0,,90.0,70.0,7.2,10.0,0.0,0.0,0.147737,0,,3.0,1.0,2.0,6.0,,,3.0,3.0,3.0,1.0,,prowsey16,,,1.0,1.0,2.0,,3.0,2.0,True,,,,,,,,,,,,
10385698,home,Southampton,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181,16643,M,1069488,EUR,1073347200,M,45,45,False,38.0,34.0,2.0,1.0,19.0,20.0,15.0,18.0,3.0,,90.0,50.0,6.4,6.0,0.0208,0.0,0.00981098,1,,,,8.0,4.0,1.0,1.0,1.0,2.0,,4.0,,romeolavia,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,
10385698,home,Southampton,Theo Walcott,,,theo-walcott,T. Walcott,M,,176,709,,10501,EUR,606009600,M,32,32,False,16.0,9.0,2.0,,4.0,8.0,5.0,9.0,4.0,,62.0,23.0,6.6,9.0,0.0,0.0,0.00085344,0,,1.0,,3.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
10385698,home,Southampton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,1017392,EUR,1038614400,M,26,26,False,17.0,12.0,2.0,1.0,8.0,10.0,4.0,7.0,3.0,,73.0,25.0,6.1,7.0,0.0245,0.0,0.00704938,1,,,,7.0,2.0,,,,1.0,1.0,1.0,,_alcaraz22,2.0,,2.0,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,
10385698,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,False,20.0,18.0,1.0,,6.0,6.0,13.0,17.0,4.0,,73.0,30.0,6.5,5.0,0.0,0.0,0.0578542,0,,3.0,1.0,4.0,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
