match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_challengeLost,stat_wasFouled,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_penaltyWon
10913455,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400.0,G,1,1,False,22.0,19.0,9.0,6.0,17.0,18.0,2.0,4.0,1.0,8.0,2.0,1.0,4.0,1.0,1.0,90.0,31.0,5.9,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913455,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600.0,D,27,27,False,54.0,47.0,3.0,1.0,15.0,15.0,32.0,40.0,3.0,5.0,,,,,,90.0,70.0,6.1,10.0,0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10913455,home,Al-Fateh,Fran Vélez,,,fran-velez,F. Vélez,D,,182.0,101,M,113431,EUR,677635200.0,D,4,4,False,55.0,49.0,8.0,5.0,33.0,35.0,16.0,21.0,4.0,4.0,,,,,,89.0,65.0,6.0,9.0,1,1.0,1.0,2.0,2.0,4.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10913455,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,D,17,17,False,82.0,70.0,26.0,17.0,30.0,32.0,40.0,50.0,1.0,6.0,,,,,,90.0,95.0,6.8,13.0,2,,,3.0,3.0,6.0,,2.0,,2.0,1.0,,1.0,,,2.0,1.0,1.0,4.0,,,,,,,,,,,,,
10913455,home,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,D,83,83,False,22.0,19.0,1.0,1.0,4.0,4.0,17.0,23.0,2.0,1.0,,,,,,68.0,39.0,6.7,8.0,0,5.0,1.0,2.0,2.0,5.0,,,,3.0,3.0,,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,
10913455,home,Al-Fateh,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200.0,M,6,6,False,60.0,58.0,7.0,7.0,21.0,22.0,37.0,38.0,1.0,5.0,,,,,,75.0,72.0,6.8,4.0,0,,,2.0,5.0,6.0,,1.0,1.0,2.0,1.0,,,2.0,,1.0,1.0,,,,4.0,1.0,,,,,,,,,,
10913455,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200.0,M,14,14,False,43.0,41.0,3.0,3.0,14.0,14.0,27.0,30.0,,6.0,,,,,,68.0,50.0,6.5,4.0,1,1.0,,,3.0,2.0,,,,2.0,,,1.0,1.0,,,,,,,3.0,,True,,,,,,,,,
10913455,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,M,11,11,False,42.0,36.0,1.0,,2.0,2.0,36.0,49.0,1.0,1.0,,,,,,90.0,76.0,7.1,23.0,2,9.0,,1.0,8.0,6.0,1.0,10.0,,,,,,2.0,,1.0,4.0,,,2.0,,1.0,,2.0,2.0,1.0,5.0,,,,,
10913455,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400.0,M,28,28,False,68.0,60.0,8.0,7.0,15.0,15.0,45.0,54.0,,6.0,,,,,,90.0,89.0,6.6,18.0,1,1.0,,,4.0,8.0,3.0,,,2.0,1.0,,,5.0,,1.0,,1.0,1.0,,,6.0,,,,,,,,,,
10913455,home,Al-Fateh,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600.0,M,19,19,False,26.0,21.0,,,3.0,3.0,18.0,23.0,,3.0,,,,,,68.0,37.0,6.3,13.0,0,,,,5.0,2.0,2.0,4.0,,1.0,,,,3.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,
