match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_ownGoals
11368744,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,False,30.0,23.0,7.0,4.0,4.0,5.0,19.0,25.0,3.0,2.0,,,90.0,42.0,8.1,9.0,0.0590947,4,,,2.0,2.0,3.0,,1.0,1.0,,,,1.0,,2.0,2.0,,,,2.0,,,0.5054,0.1023,,,1.0,,1.0,1.0,1.0,,,
11368744,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,True,48.0,43.0,2.0,1.0,24.0,26.0,19.0,22.0,,3.0,,,45.0,58.0,7.0,7.0,0.011173,2,,,,4.0,4.0,,4.0,3.0,,1.0,1.0,,,2.0,,,,,1.0,,,0.0914,0.1843,1.0,,,,1.0,,,,,
11368744,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,32.0,25.0,2.0,,10.0,12.0,15.0,20.0,,5.0,,,39.0,39.0,6.6,11.0,0.0446879,0,,1.0,,3.0,2.0,,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11368744,home,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,True,16.0,13.0,1.0,,3.0,4.0,10.0,12.0,,2.0,,,18.0,20.0,6.7,4.0,0.00491961,0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,Bellerín,,,,,,,,,,,,,,,,,
11368744,home,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,5.0,5.0,,,,,5.0,5.0,,1.0,,,9.0,7.0,6.5,1.0,0.00294891,0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11368744,home,Real Betis,Claudio Bravo,,,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,home,Real Betis,Xavier Pleguezuelo,,,xavier-pleguezuelo,X. Pleguezuelo,D,17,178,33,M,1171627,EUR,1042502400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,home,Real Betis,Ricardo Visus,Ricardo Visus,,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,home,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,ez_abde,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Unai Simón,,,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,35.0,21.0,28.0,14.0,10.0,11.0,11.0,24.0,,11.0,,,90.0,43.0,6.5,14.0,0.00942429,0,-1.9022,,,,1.0,,,,,,,,1.0,,,unai_simon,,,,,,,,,,,,,,,1.0,3.0,
11368744,away,Athletic Club,Óscar de Marcos,,,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,30.0,26.0,3.0,2.0,14.0,16.0,13.0,18.0,,1.0,,,90.0,58.0,6.0,12.0,0.0120667,0,,1.0,,5.0,2.0,2.0,1.0,,,2.0,2.0,,,,,,,4.0,,,,,,1.0,True,,1.0,,,,,,
11368744,away,Athletic Club,Daniel Vivian,,,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,62.0,49.0,10.0,4.0,38.0,40.0,11.0,23.0,3.0,3.0,,,90.0,76.0,6.3,17.0,0.00284756,0,,1.0,,4.0,1.0,2.0,1.0,,2.0,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
11368744,away,Athletic Club,Aitor Paredes,,,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,False,50.0,39.0,6.0,1.0,33.0,35.0,6.0,15.0,2.0,3.0,,,72.0,53.0,5.9,11.0,0.00119023,0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Yuri Berchiche,,,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,False,35.0,30.0,2.0,,21.0,22.0,9.0,13.0,,4.0,,,45.0,48.0,5.8,7.0,0.00504202,0,,,1.0,4.0,5.0,2.0,1.0,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0
11368744,away,Athletic Club,Iñigo Ruiz de Galarreta,,,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,16,16,False,41.0,33.0,5.0,2.0,20.0,22.0,13.0,19.0,,1.0,,,60.0,47.0,6.5,9.0,0.00966675,0,,2.0,,4.0,2.0,,,,1.0,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,
11368744,away,Athletic Club,Beñat Prados,,,benat-prados,B. Prados,M,24,179,600,M,1012409,EUR,981590400,M,24,24,False,24.0,18.0,1.0,,9.0,10.0,9.0,15.0,,1.0,,,60.0,36.0,6.4,9.0,0.00326088,0,,1.0,1.0,4.0,4.0,,,,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,,2.0,,,,,,,,,
11368744,away,Athletic Club,Álex Berenguer,,,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,M,7,7,False,25.0,16.0,2.0,1.0,7.0,9.0,10.0,22.0,,3.0,,,90.0,43.0,6.4,18.0,0.0701614,1,,4.0,1.0,11.0,3.0,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,6.0,,,,0.0697,,1.0,,1.0,1.0,1.0,,,,,
11368744,away,Athletic Club,Oihan Sancet,,,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,12.0,8.0,,,3.0,4.0,5.0,9.0,,1.0,,,45.0,19.0,6.3,8.0,0.00208427,0,,,,2.0,1.0,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
11368744,away,Athletic Club,Nico Williams,,,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,M,11,11,False,5.0,5.0,,,4.0,4.0,2.0,3.0,,2.0,,,40.0,15.0,5.0,6.0,0.00398832,1,,,,4.0,1.0,,4.0,1.0,,,,2.0,,2.0,,NicoWill,,2.0,,,,0.03,,,,,1.0,,1.0,,,,
11368744,away,Athletic Club,Gorka Guruzeta,,,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,False,21.0,12.0,,,5.0,6.0,8.0,16.0,1.0,4.0,,,90.0,40.0,7.3,16.0,0.0437376,1,,6.0,5.0,10.0,7.0,,3.0,2.0,,,,4.0,,3.0,1.0,,,1.0,1.0,1.0,,0.0804,0.1629,1.0,,,1.0,,,,,,
11368744,away,Athletic Club,Imanol García de Albéniz,,,imanol-garcia-de-albeniz,I. G. d. Albéniz,D,19,177,202,M,1009662,EUR,960422400,D,19,19,True,26.0,22.0,2.0,,11.0,13.0,11.0,16.0,1.0,5.0,,,45.0,44.0,6.4,9.0,0.0338446,0,,,1.0,2.0,3.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Iñaki Williams,,,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,F,9,9,True,9.0,7.0,,,2.0,2.0,5.0,7.0,1.0,2.0,,,45.0,19.0,6.8,5.0,0.0142429,0,,,1.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,IñakiWill,,,,,,,,1.0,,,,,,,,,
11368744,away,Athletic Club,Dani García,,,dani-garcia,D. García,M,14,180,701,M,298920,EUR,643507200,M,14,14,True,16.0,15.0,1.0,,10.0,10.0,5.0,6.0,,,,,30.0,18.0,6.5,1.0,0.00351088,0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Unai Gómez,,,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,30,30,True,8.0,6.0,1.0,1.0,4.0,5.0,2.0,3.0,,2.0,,,30.0,14.0,6.5,3.0,0.00114668,0,,,,3.0,3.0,2.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Mikel Vesga,,,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,True,8.0,7.0,,,3.0,4.0,4.0,4.0,1.0,1.0,,,18.0,11.0,6.6,1.0,0.00906151,0,,,,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Yeray Álvarez,,,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Hugo Rincón,,,rincon-lumbreras-hugo,H. Rincón,D,2,183,270,M,1632454,EUR,1043625600,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Raúl García,,,raul-garcia,R. García,M,22,184,373,M,4581,EUR,521424000,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Iker Muniain,,,iker-muniain,I. Muniain,M,19,169,1079,M,71707,EUR,724723200,F,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Malcom Ares,,,malcom-ares,M. Ares,M,18,183,265,M,1391487,EUR,1002844800,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368744,away,Athletic Club,Asier Villalibre,,,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
