match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_totalContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goals
14053781,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,16,16,False,35.0,30.0,13.0,8.0,0.0,22.0,23.0,8.0,12.0,1.0,6.0,1.0,1.0,4.0,90.0,41.0,8.3,5.0,0.0024214,65.184436206584,10.0,31.29,8.085,1.0284,0,1.3515,0.02,0.01,-0.07,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053781,home,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,2,2,False,49.0,44.0,7.0,5.0,0.0,21.0,23.0,23.0,26.0,8.0,6.0,1.0,,,90.0,74.0,7.2,9.0,0.0382182,194.71519347884,21.0,88.725,15.54,,0,,0.31,0.18,-0.31,,Mimeirhel Benita,,1.0,3.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053781,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,34.0,28.0,5.0,2.0,0.0,18.0,22.0,10.0,12.0,5.0,3.0,2.0,,,70.0,46.0,6.7,7.0,0.00682154,43.075116927687,9.0,18.165,5.565,,1,,0.1,0.01,-0.06,,,,,1.0,3.0,,,2.0,2.0,2.0,1.0,,True,3.0,1.0,1.0,3.0,1.0,1.0,0.0422,-0.12,,,,,,,,,,,,,,,
14053781,home,Heracles Almelo,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,18,18,False,64.0,57.0,7.0,4.0,0.0,37.0,38.0,20.0,26.0,6.0,7.0,1.0,,,90.0,82.0,7.0,10.0,0.112651,199.11941069582,16.0,133.14,31.185,,1,,0.33,0.17,-0.07,,,,1.0,3.0,6.0,1.0,2.0,,2.0,2.0,2.0,1.0,,3.0,1.0,,2.0,,1.0,0.0745,-0.31,1.0,1.0,76.082560863623,3.0,,,,,,,,,,,
14053781,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187,163,M,918484,EUR,991353600,D,24,24,False,19.0,15.0,1.0,,0.0,6.0,8.0,9.0,11.0,1.0,5.0,,,,90.0,39.0,5.8,11.0,0.0116421,74.755064487173,9.0,30.66,14.175,,0,,-0.08,0.04,-0.37,,,,3.0,,6.0,1.0,2.0,1.0,,,,,,,,,,,2.0,,,,2.0,13.576804668257,1.0,2.0,1.0,1.0,,,,,,,,
14053781,home,Heracles Almelo,Erik Ahlstrand,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,14,14,False,21.0,17.0,2.0,1.0,0.0,3.0,4.0,14.0,17.0,6.0,6.0,2.0,,,86.0,48.0,6.2,15.0,0.0542657,115.03572531181,13.0,11.235,14.7,,1,,0.06,0.02,-0.37,,,,4.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,,,,,,,1.0,0.0165,-0.03,2.0,1.0,,,3.0,,,1.0,2.0,0.046,,,,,
14053781,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,342,M,788284,EUR,836524800,M,70,70,False,34.0,29.0,1.0,,0.0,9.0,9.0,20.0,25.0,4.0,2.0,1.0,,,90.0,50.0,7.1,12.0,0.345801,39.562175406299,6.0,15.75,7.14,,2,,0.19,0.02,-0.12,,,,6.0,,3.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,,2.0,0.0661,0.2,2.0,2.0,,,,1.0,,1.0,,0.2497,,,,,
14053781,home,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,False,26.0,22.0,3.0,1.0,0.0,14.0,16.0,8.0,10.0,2.0,2.0,,,,60.0,40.0,6.8,6.0,0.0124813,74.932988363917,9.0,-11.655,8.19,,0,,0.1,0.01,0.35,,,,,1.0,3.0,1.0,3.0,3.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,
14053781,home,Heracles Almelo,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,73,73,False,20.0,10.0,4.0,,0.0,2.0,4.0,8.0,16.0,1.0,2.0,,,,60.0,35.0,6.4,15.0,0.0671785,99.273870479052,8.0,72.24,22.26,,0,,0.18,0.15,-0.11,,,,2.0,,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,47.45420427655,2.0,2.0,,,,,,,,,,
14053781,home,Heracles Almelo,Luka Kulenović,luka-kulenovic,L. Kulenović,F,19,190,730,M,998999,EUR,938476800,F,19,19,False,17.0,12.0,,,0.0,4.0,5.0,8.0,12.0,3.0,1.0,,,,90.0,31.0,6.0,12.0,0.0526179,55.924281619794,4.0,37.695,37.8,,4,,-0.18,0.08,-0.11,,,,,3.0,8.0,2.0,,,,,5.0,1.0,,2.0,3.0,,,,2.0,0.3118,-0.51,,,38.685139058817,1.0,2.0,,1.0,,,,1.0,,,,
14053781,home,Heracles Almelo,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,25,25,False,16.0,10.0,,,0.0,4.0,5.0,6.0,11.0,6.0,2.0,2.0,,,90.0,32.0,6.9,11.0,0.165007,43.566802119179,6.0,7.56,10.395,,0,,0.12,0.13,-0.04,,Lequincio Zeefuik,,,4.0,6.0,,,,,,3.0,2.0,,3.0,,,,,1.0,,,,1.0,10.492626410961,1.0,1.0,,,,,,,,,,
14053781,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,10,10,True,25.0,18.0,7.0,3.0,0.0,7.0,9.0,11.0,16.0,3.0,3.0,1.0,,,30.0,36.0,7.2,10.0,0.196723,204.1728597853,15.0,142.905,22.89,,0,,0.29,0.25,0.2,,,,3.0,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,43.416268620502,2.0,,1.0,,,,,,,,,
14053781,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,True,5.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,,2.0,,,30.0,16.0,6.6,7.0,0.00377435,114.79332840703,8.0,55.44,24.78,,1,,-0.06,0.11,0.14,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,0.1763,-0.32,,1.0,50.785493409294,2.0,,,2.0,,,,1.0,,,,
14053781,home,Heracles Almelo,Tristan van Gilst,tristan-van-gilst,T. v. Gilst,M,17,178,85,M,1213453,EUR,1045526400,F,17,17,True,7.0,6.0,1.0,,0.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,,,20.0,12.0,6.4,2.0,0.0115751,,,,,,1,,0.04,-0.08,0.13,,Tristan van Gilst,,,,2.0,,,,,,,1.0,,,1.0,,,,1.0,0.0372,-0.2,,1.0,,,,,,,,,,,,,
14053781,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,F,7,7,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,,,,,12.0,10.0,6.6,3.0,0.110673,22.225284135315,3.0,17.22,15.33,,0,,0.22,-0.15,0.14,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
