match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_goals,stat_totalOffside,stat_challengeLost,stat_shotOffTarget,stat_bigChanceCreated,stat_wonContest,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_accurateCross
12924409,home,RKC Waalwijk,Oskar Zawada,,,oskar-zawada,O. Zawada,F,19,192.0,703,M,318745,EUR,823132800,F,9,9,False,22.0,14.0,1.0,1.0,0.0,3.0,4.0,11.0,18.0,1.0,,,,90.0,30.0,7.4,10.0,1,,1.0,2.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,2.0,,,1.0,1.0,,,,1.0,,True,,
12924409,home,RKC Waalwijk,Chris Lokesa,,,lokesa-chris,C. Lokesa,M,5,175.0,141,M,1126518,EUR,1099785600,M,14,14,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,30.0,11.0,6.5,2.0,3,,,,,1.0,,,,1.0,1.0,,1.0,2.0,,2.0,2.0,,,1.0,,1.0,,,,,2.0,
12924409,home,RKC Waalwijk,Richard van der Venne,,,richard-van-der-venne,R. v. d. Venne,M,10,178.0,80,M,804489,EUR,705974400,M,23,23,True,7.0,6.0,1.0,1.0,0.0,2.0,3.0,4.0,4.0,,,,,30.0,13.0,6.8,5.0,1,,,,3.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,
12924409,home,RKC Waalwijk,Reuven Niemeijer,,,reuven-niemeijer,R. Niemeijer,M,10,178.0,49,M,846202,EUR,796262400,F,10,10,True,8.0,4.0,1.0,,0.0,2.0,3.0,2.0,6.0,1.0,,,,30.0,10.0,6.6,5.0,0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12924409,home,RKC Waalwijk,Mohamed Ihattaren,,,mohamed-ihattaren,M. Ihattaren,M,52,182.0,2927,M,929633,EUR,1013472000,M,52,52,True,12.0,11.0,,,0.0,6.0,6.0,6.0,8.0,4.0,,,,30.0,18.0,6.8,4.0,0,2.0,,,3.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,1.0
12924409,home,RKC Waalwijk,Yassin Oukili,,,oukili-yassin,Y. Oukili,M,5,195.0,494,M,1010846,EUR,978480000,M,6,6,True,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,,,,,11.0,9.0,6.9,,1,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12924409,home,RKC Waalwijk,Joey Kesting,Joey Kesting,,joey-kesting,J. Kesting,G,1,190.0,14,M,1166678,EUR,983923200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,home,RKC Waalwijk,Jeroen Houwen,,,jeroen-houwen,J. Houwen,G,,188.0,36,M,339367,EUR,824601600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,home,RKC Waalwijk,Luuk Wouters,,,luuk-wouters,L. Wouters,D,15,190.0,33,M,1048222,EUR,928800000,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,home,RKC Waalwijk,Julian Lelieveld,,,julian-lelieveld,J. Lelieveld,D,2,184.0,104,M,798179,EUR,880329600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,home,RKC Waalwijk,Kevin Felida,,,kevin-felida,K. Felida,M,6,172.0,105,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,home,RKC Waalwijk,Denilho Cleonise,,,denilho-cleonise,D. Cleonise,F,7,179.0,62,M,971006,EUR,1007769600,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,away,Vitesse,Mikki van Sas,,,mikki-van-sas,M. v. Sas,G,1,193.0,195,M,1132094,EUR,1078012800,G,23,23,False,32.0,22.0,14.0,4.0,0.0,20.0,24.0,2.0,8.0,8.0,,5.0,6.0,90.0,44.0,7.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,away,Vitesse,Mats Egbring,,,egbring-mats,M. Egbring,D,15,183.0,90,M,1514878,EUR,1158451200,D,22,22,False,14.0,11.0,2.0,,0.0,6.0,7.0,5.0,8.0,,,,,45.0,36.0,6.3,6.0,0,1.0,,,4.0,4.0,1.0,1.0,4.0,4.0,2.0,,1.0,,,1.0,,,,,2.0,,,,,,,
12924409,away,Vitesse,Marcus Steffen,Marcus Steffen,,marcus-steffen,M. Steffen,D,55,189.0,23,M,1191338,EUR,1044057600,D,55,55,False,81.0,63.0,15.0,8.0,0.0,40.0,49.0,23.0,32.0,3.0,,,,90.0,88.0,6.5,18.0,2,,1.0,2.0,2.0,2.0,,2.0,2.0,,,,1.0,,,,,,,,,2.0,,,,,,
12924409,away,Vitesse,Justin Bakker,,,justin-bakker,J. Bakker,D,5,189.0,43,M,864153,EUR,888883200,D,5,5,False,78.0,64.0,19.0,12.0,0.0,39.0,42.0,25.0,36.0,1.0,,,,90.0,83.0,6.5,16.0,1,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,
12924409,away,Vitesse,Mees Kreekels,,,mees-kreekels,M. Kreekels,D,5,183.0,36,M,916949,EUR,999302400,D,2,2,False,59.0,51.0,4.0,2.0,1.0,23.0,25.0,28.0,36.0,1.0,,,,90.0,77.0,6.8,13.0,0,2.0,,,3.0,1.0,,,2.0,1.0,1.0,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,
12924409,away,Vitesse,Irakli Yegoian,Irakli Yegoian,,yegoian-irakli,I. Yegoian,M,23,168.0,317,M,1384483,EUR,1079654400,M,20,20,False,45.0,38.0,1.0,1.0,0.0,11.0,15.0,29.0,32.0,7.0,,,,90.0,58.0,8.0,9.0,3,2.0,,,1.0,3.0,,,,1.0,1.0,2.0,1.0,3.0,,2.0,1.0,,1.0,,,,,,,,,2.0
12924409,away,Vitesse,Enzo Cornelisse,,,enzo-cornelisse,E. Cornelisse,M,6,178.0,40,M,1046725,EUR,1025308800,M,8,8,False,20.0,15.0,4.0,1.0,0.0,6.0,8.0,9.0,12.0,,,,,45.0,24.0,6.2,6.0,0,,,,2.0,,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,True,,
12924409,away,Vitesse,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178.0,5677,M,1211982,EUR,1081123200,M,10,10,False,41.0,37.0,3.0,3.0,0.0,6.0,7.0,35.0,43.0,6.0,,,,82.0,74.0,8.1,16.0,5,9.0,,,7.0,8.0,6.0,,1.0,4.0,4.0,1.0,1.0,1.0,,1.0,6.0,3.0,,1.0,,3.0,,3.0,1.0,,1.0,4.0
12924409,away,Vitesse,Mathijs Tielemans,,,mathijs-tielemans,M. Tielemans,M,8,181.0,118,M,966542,EUR,1019779200,M,21,21,False,52.0,47.0,5.0,4.0,0.0,13.0,13.0,36.0,44.0,5.0,,,,90.0,70.0,7.7,12.0,3,5.0,,,1.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,,2.0,4.0,1.0,,,,1.0,,,,,,2.0
12924409,away,Vitesse,Dillon Hoogerwerf,,,dillion-hoogerwerf,D. Hoogerwerf,M,7,165.0,158,M,1012899,EUR,1046304000,M,11,11,False,25.0,19.0,2.0,2.0,0.0,9.0,9.0,12.0,20.0,3.0,,,,68.0,42.0,6.8,15.0,1,4.0,,2.0,6.0,3.0,3.0,,1.0,,,1.0,1.0,,,3.0,3.0,1.0,,,1.0,,1.0,,1.0,,,2.0
12924409,away,Vitesse,Andy Visser,Andy Visser,,visser-andy,A. Visser,F,30,193.0,79,M,1613312,EUR,1095811200,F,19,19,False,22.0,19.0,,,0.0,6.0,6.0,13.0,16.0,,,,,68.0,26.0,6.9,4.0,3,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,
12924409,away,Vitesse,Roan van der Plaat,,,van-der-plaat-roan,R. v. d. Plaat,D,,179.0,30,M,1388320,EUR,1042156800,D,24,24,True,27.0,24.0,3.0,,0.0,9.0,11.0,16.0,20.0,1.0,,,,45.0,39.0,6.8,9.0,0,4.0,1.0,,3.0,1.0,,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,1.0
12924409,away,Vitesse,Angelos Tsingaras,,,angelos-tsingaras,A. Tsingaras,M,,173.0,43,M,946908,EUR,932774400,M,37,37,True,24.0,20.0,1.0,,0.0,8.0,12.0,12.0,13.0,,,,,45.0,30.0,6.7,5.0,0,1.0,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,
12924409,away,Vitesse,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176.0,361,M,1126966,EUR,1061164800,F,7,7,True,11.0,9.0,,,0.0,,,9.0,14.0,,,,,22.0,19.0,6.7,7.0,1,3.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,
12924409,away,Vitesse,Bas Huisman,Bas,Huisman,bas-huisman,B. Huisman,F,29,191.0,39,M,1955663,EUR,1115596800,M,35,35,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,22.0,2.0,6.5,1.0,0,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12924409,away,Vitesse,Tomislav Gudelj,Tomislav,Gudelj,tomislav-gudelj,T. Gudelj,F,98,192.0,70,M,1003432,EUR,893980800,F,98,98,True,,,,,0.0,,,,,,,,,8.0,2.0,6.8,,2,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
12924409,away,Vitesse,Tom Bramel,Tom Bramel,,bramel-tom,T. Bramel,G,26,196.0,72,M,1533788,EUR,1122163200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,away,Vitesse,Sil Milder,Sil,Milder,milder-sil,S. Milder,G,12,,9,M,1923370,EUR,1102809600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,away,Vitesse,Loek Postma,,,loek-postma,L. Postma,D,35,185.0,41,M,1146005,EUR,1046822400,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,away,Vitesse,Theodosis Macheras,,,theodosis-macheras,T. Macheras,M,7,180.0,135,M,1022247,EUR,957744000,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,away,Vitesse,Jim Koller,Jim Koller,,jim-koller,J. Koller,M,10,172.0,139,M,1586639,EUR,1175299200,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924409,away,Vitesse,Simon van Duivenbooden,,,simon-van-duivenbooden,S. v. Duivenbooden,F,,190.0,71,M,1129130,EUR,1021075200,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
