match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,player_firstName,player_lastName,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside
12499593,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,,19.0,16.0,,,0.0,2.0,3.0,14.0,16.0,1.0,,,80.0,36.0,10.0,8.0,0.155295,7,,p_shicky,2.0,1.0,7.0,4.0,1.0,1.0,,,,,2.0,2.0,1.0822,,1.0,,,1.0,2.0,,6.0,1.0,2.2872,3.0,,,,,,4.0,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,846445,EUR,857433600,F,11,11,True,,7.0,4.0,1.0,,0.0,1.0,1.0,3.0,6.0,2.0,,,21.0,8.0,6.7,3.0,0.00409386,0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6333,M,780014,EUR,878342400,D,23,23,True,,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,2.0,,,10.0,13.0,7.0,1.0,0.0155923,1,,,,,,,,,,,,1.0,,,0.0141,,,,,,,,1.0,,0.0422,,,,,,,,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,D,13,13,True,,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,10.0,10.0,6.4,3.0,0.00129746,0,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,Arthur,,,,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,True,,13.0,12.0,2.0,1.0,0.0,2.0,2.0,11.0,12.0,,,,10.0,15.0,6.6,1.0,0.0157067,0,,AlexGarcia97,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1268,M,1173172,EUR,1108598400,D,44,44,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,9.0,1.0,6.5,,6.09e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Francis Onyeka,onyeka-francis,F. Onyeka,M,21,186,1015,M,1414916,EUR,1177804800,F,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,home,Bayer 04 Leverkusen,Artem Stepanov,artem-stepanov,A. Stepanov,F,18,192,1627,M,1489193,EUR,1186704000,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artem Stepanov,,,,,,,,,,,
12499593,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,,39.0,30.0,16.0,8.0,0.0,24.0,27.0,6.0,12.0,10.0,7.0,7.0,90.0,53.0,7.9,10.0,0.00530438,0,-0.9016,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
12499593,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,,27.0,19.0,4.0,2.0,0.0,10.0,12.0,9.0,15.0,3.0,,,75.0,41.0,5.8,11.0,0.0360252,0,,,1.0,3.0,5.0,5.0,1.0,,,,1.0,3.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,
12499593,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,,36.0,25.0,5.0,,0.0,17.0,20.0,8.0,17.0,3.0,,,90.0,48.0,6.2,12.0,0.00977709,0,,,,3.0,1.0,5.0,,,,,3.0,2.0,1.0,,,2.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,
12499593,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,,53.0,44.0,11.0,5.0,0.0,35.0,38.0,9.0,15.0,3.0,,,90.0,63.0,6.1,10.0,0.0511221,1,,,,,3.0,2.0,,,,1.0,2.0,1.0,,,0.1117,,,,,,,2.0,,,,1.0,,2.0,,,1.0,,,,,,,,,
12499593,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,True,26.0,19.0,3.0,2.0,0.0,18.0,22.0,1.0,6.0,3.0,,,90.0,41.0,5.9,12.0,0.00314429,0,,,2.0,1.0,5.0,3.0,,,,,2.0,1.0,2.0,,,,,2.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,,29.0,24.0,1.0,1.0,0.0,12.0,13.0,12.0,16.0,4.0,,,75.0,39.0,6.2,8.0,0.00913016,0,,,,1.0,4.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,,34.0,27.0,1.0,,0.0,14.0,16.0,13.0,18.0,5.0,,,85.0,48.0,6.3,10.0,0.0489212,1,,,1.0,3.0,5.0,5.0,,,1.0,,2.0,1.0,2.0,1.0,0.2702,,1.0,,,,2.0,2.0,1.0,1.0,0.3726,1.0,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,,7.0,6.0,1.0,1.0,0.0,2.0,3.0,4.0,4.0,1.0,,,58.0,17.0,6.3,5.0,0.00063156,1,,doanritsu,2.0,,4.0,3.0,1.0,1.0,,1.0,,,2.0,1.0,0.0309,,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,
12499593,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,M,9,9,False,,20.0,10.0,,,0.0,3.0,4.0,7.0,16.0,3.0,,,90.0,34.0,6.3,15.0,0.0802473,1,,,3.0,5.0,7.0,9.0,,,1.0,1.0,,,2.0,2.0,0.1038,,2.0,,,,4.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,
12499593,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,,41.0,31.0,5.0,3.0,0.0,24.0,29.0,8.0,16.0,9.0,,,90.0,59.0,6.8,17.0,0.043778,3,,,1.0,,6.0,3.0,3.0,2.0,,1.0,1.0,,,1.0,0.1326,,,4.0,1.0,1.0,1.0,1.0,1.0,,0.6412,2.0,,1.0,,,1.0,1.0,,,,,,,,
12499593,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,,9.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,7.0,1.0,,,75.0,17.0,6.6,7.0,0.0370442,1,,,3.0,3.0,8.0,4.0,2.0,,,,,,,1.0,0.024,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0
12499593,away,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,True,,8.0,5.0,,,0.0,3.0,5.0,2.0,3.0,5.0,,,32.0,15.0,6.5,5.0,0.0100567,0,,,,,2.0,3.0,2.0,2.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,True,,2.0,2.0,,,0.0,2.0,2.0,,,,,,15.0,3.0,6.3,,1.72e-06,0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,15.0,5.0,6.2,1.0,3.16e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,,2.0,2.0,,,0.0,2.0,2.0,,,2.0,,,15.0,8.0,6.5,1.0,8.681e-05,0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,,,,,,0.0,,,,,,,,5.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499593,away,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johan Manzambi,,,,,,,,,,,
