match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_blockedScoringAttempt,player_sofascoreId
10407346,home,RFC Seraing,Timothy Galje,,,timothy-galje,T. Galje,G,180,20,M,923978,EUR,991699200,G,1,1,False,47.0,6.0,46.0,5.0,3.0,11.0,3.0,36.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,90.0,57.0,6.4,42.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407346,home,RFC Seraing,Abdoulaye Sylla,Abdoulaye Sylla,,abdoulaye-sylla,A. Sylla,D,181,339,M,1102501,EUR,955324800,D,2,2,False,51.0,35.0,15.0,7.0,21.0,30.0,14.0,23.0,1.0,8.0,,,,,,90.0,65.0,6.6,20.0,1,2,True,2.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
10407346,home,RFC Seraing,Moustapha Mbow,,,moustapha-mbow,M. Mbow,D,187,1699,M,982319,EUR,952473600,D,99,99,False,37.0,31.0,9.0,6.0,24.0,27.0,7.0,10.0,5.0,9.0,,,,,,90.0,48.0,7.0,7.0,0,5,,,1.0,2.0,1.0,4.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10407346,home,RFC Seraing,Sandro Trémoulet,,,sandro-tremoulet,S. Trémoulet,D,190,152,M,1388249,EUR,942883200,D,17,17,False,57.0,37.0,17.0,9.0,25.0,33.0,12.0,25.0,6.0,2.0,,,,,,90.0,77.0,7.0,25.0,0,18,,1.0,,6.0,6.0,11.0,1.0,,,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,
10407346,home,RFC Seraing,Junior Marsoni Sambu Mansoni​,,,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,185,77,M,874855,EUR,833760000,M,21,21,False,18.0,11.0,3.0,1.0,3.0,5.0,8.0,14.0,,3.0,,,,,,45.0,38.0,6.4,13.0,0,70,,1.0,,,3.0,2.0,,,,,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,
10407346,home,RFC Seraing,Sami Lahssaini,,,sami-lahssaini,S. Lahssaini,M,177,235,M,957895,EUR,906076800,M,15,15,False,68.0,55.0,13.0,6.0,32.0,37.0,23.0,32.0,,9.0,,,,,,90.0,89.0,6.5,23.0,0,15,,1.0,,,7.0,6.0,,,,3.0,2.0,4.0,3.0,3.0,1.0,1.0,,2.0,,,,,,,,,,
10407346,home,RFC Seraing,Mathieu Cachbach,Mathieu Cachbach,,mathieu-cachbach,M. Cachbach,M,180,36,M,1127196,EUR,990576000,M,6,6,False,30.0,26.0,9.0,7.0,12.0,14.0,14.0,16.0,,4.0,,,,,,71.0,44.0,7.2,7.0,1,17,,,1.0,,2.0,5.0,,,,1.0,1.0,3.0,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,
10407346,home,RFC Seraing,Morgan Poaty,,,morgan-poaty,M. Poaty,D,175,123,M,850895,EUR,868924800,M,18,18,False,12.0,9.0,3.0,1.0,2.0,3.0,7.0,12.0,1.0,1.0,,,,,,45.0,26.0,6.5,7.0,0,18,,3.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
10407346,home,RFC Seraing,Sambou Sissoko,,,sambou-sissoko,S. Sissoko,M,186,49,M,893030,EUR,925171200,F,27,27,False,26.0,16.0,3.0,1.0,6.0,9.0,10.0,17.0,,4.0,,,,,,59.0,36.0,6.6,14.0,0,6,,,2.0,1.0,5.0,3.0,,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
10407346,home,RFC Seraing,Marius Mouandilmadji,,,marius-mouandilmadji,M. Mouandilmadji,F,190,1382,M,943593,EUR,885427200,F,10,10,False,5.0,4.0,,,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,59.0,13.0,6.5,3.0,1,9,,,8.0,,9.0,1.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
10407346,home,RFC Seraing,Antoine Bernier,,,antoine-bernier,A. Bernier,M,170,103,M,834261,EUR,873849600,F,12,12,False,11.0,6.0,1.0,1.0,,,7.0,12.0,,1.0,,,,,,90.0,32.0,6.7,17.0,1,17,,1.0,3.0,1.0,9.0,6.0,,,,,7.0,3.0,1.0,3.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,
10407346,home,RFC Seraing,Leroy Abanda,,,leroy-abanda,L. A. Mfomo,D,178,136,M,859030,EUR,960336000,D,11,11,True,17.0,10.0,2.0,1.0,6.0,11.0,5.0,9.0,1.0,7.0,,,,,,45.0,39.0,6.7,12.0,0,97,,3.0,1.0,,4.0,2.0,,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,
10407346,home,RFC Seraing,Sérgio Conceição,,,sergio-conceicao,S. Conceição,M,180,139,M,1010877,EUR,847756800,D,35,35,True,19.0,12.0,3.0,1.0,6.0,10.0,6.0,10.0,,3.0,,,,,,45.0,26.0,6.7,8.0,0,35,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
10407346,home,RFC Seraing,Vagner Dias,,,vagner-dias,V. Dias,F,168,119,M,913191,EUR,821232000,F,7,7,True,13.0,8.0,,,4.0,5.0,4.0,9.0,,,,,,,,40.0,20.0,6.7,8.0,0,20,,1.0,1.0,1.0,4.0,3.0,1.0,,,,2.0,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,
