match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_lastManTackle,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside
12117156,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,36.0,26.0,14.0,5.0,0.0,24.0,26.0,2.0,10.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,90.0,45.0,6.1,10.0,0.00098056,0,-0.2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117156,home,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,41.0,29.0,4.0,,0.0,19.0,23.0,10.0,21.0,10.0,2.0,4.0,12.0,,,,,90.0,81.0,6.4,23.0,0.0280745,0,,3.0,1.0,6.0,2.0,3.0,4.0,5.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12117156,home,Vitória,Caio Vinícius,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,D,15,15,False,50.0,48.0,2.0,1.0,0.0,40.0,41.0,8.0,9.0,4.0,,6.0,3.0,,,,,90.0,63.0,7.4,2.0,0.00542833,0,,,3.0,4.0,,,,2.0,1.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
12117156,home,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,55.0,45.0,7.0,2.0,0.0,35.0,36.0,10.0,19.0,,,7.0,2.0,,,,,90.0,65.0,6.7,10.0,0.00466704,0,,,,4.0,,,1.0,1.0,,,,,3.0,,,True,1.0,,,,,,,,,,,,,,,
12117156,home,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,29.0,24.0,,,0.0,14.0,14.0,11.0,18.0,5.0,1.0,3.0,1.0,,,,,86.0,47.0,6.7,9.0,0.155387,0,,3.0,2.0,2.0,,,1.0,,,1.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12117156,home,Vitória,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,28,28,False,30.0,23.0,3.0,,0.0,19.0,23.0,4.0,8.0,7.0,2.0,2.0,5.0,,,,,60.0,45.0,6.6,11.0,0.00189743,1,,1.0,2.0,5.0,1.0,2.0,,3.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.0167,,,,,,,,,
12117156,home,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,31.0,24.0,4.0,4.0,0.0,11.0,15.0,14.0,19.0,6.0,1.0,,8.0,,,,,90.0,59.0,7.2,15.0,0.306803,2,,3.0,1.0,10.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,,,,,,,1.0,,,2.0,1.0,0.0571,1.0,0.0433,,,,,,,
12117156,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,18.0,15.0,,,0.0,9.0,11.0,6.0,8.0,2.0,1.0,1.0,3.0,,,,,86.0,35.0,6.5,6.0,0.00701504,3,,1.0,,5.0,,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,2.0,1.0597,1.0,0.8931,2.0,,,,,,
12117156,home,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,False,28.0,23.0,5.0,3.0,0.0,11.0,12.0,12.0,16.0,5.0,,,4.0,,,,,90.0,42.0,6.5,10.0,0.00698282,0,,,2.0,4.0,3.0,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,Leo Naldi,,,,,
12117156,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,M,11,11,False,21.0,17.0,3.0,1.0,0.0,8.0,8.0,11.0,18.0,4.0,1.0,,5.0,,,,,68.0,38.0,6.7,14.0,0.0870145,1,,5.0,,3.0,1.0,4.0,,,,4.0,1.0,,,,,,,2.0,,1.0,2.0,,0.0242,,,,,,1.0,,,
12117156,home,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,14.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,10.0,6.0,1.0,,2.0,,,,,68.0,23.0,6.8,6.0,0.00756455,2,,,3.0,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,2.0,0.0413,,,,,,,,,
12117156,home,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,9.0,8.0,,,1.0,2.0,2.0,8.0,12.0,,,,,,,,,30.0,21.0,7.3,5.0,0.0822777,0,,5.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
12117156,home,Vitória,Everaldo,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,F,37,37,True,5.0,3.0,,,0.0,2.0,2.0,2.0,5.0,1.0,,,2.0,,,,,22.0,10.0,7.4,4.0,0.0328369,1,,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,0.2453,1.0,0.8082,,,,,1.0,,
12117156,home,Vitória,Lawan,lawan-kennyd-gabriel,Lawan,F,63,180,84,M,1587979,EUR,1116979200,F,33,33,True,1.0,1.0,,,0.0,1.0,1.0,,,4.0,,,1.0,,,,,22.0,6.0,6.3,4.0,3.767e-05,0,,,2.0,1.0,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,Lawan Kennyd,Gabriel Santos,,,,
12117156,home,Vitória,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,14,14,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,,,1.0,,,,,10.0,7.0,6.1,1.0,0.0005642,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117156,home,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,10.0,4.0,6.4,,0.00520776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117156,home,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117156,home,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117156,home,Vitória,Roque Júnior,roque-junior,R. Júnior,D,,187,19,M,1491111,EUR,1011052800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Roque Júnior,,,,,
12117156,home,Vitória,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117156,home,Vitória,José Breno,jose-breno,J. Breno,M,55,176,90,M,1896090,EUR,1086480000,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,José Breno,,,,,
12117156,home,Vitória,Fábio Soares,fabio,Fábio,F,80,178,143,M,1523441,EUR,1102032000,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Fábio,Soares,,,,
12117156,home,Vitória,Luis Miguel,luis-miguel,L. Miguel,F,64,170,91,M,1892689,EUR,1107475200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Luis Miguel,,,,,
12117156,away,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,1,1,False,23.0,17.0,10.0,4.0,0.0,17.0,21.0,,2.0,,,,10.0,,1.0,1.0,2.0,90.0,38.0,6.8,8.0,0.00013403,0,0.7446,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,AgustinRossi,
