match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,player_firstName,player_lastName,stat_dispossessed,player_sofascoreId,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_clearanceOffLine,stat_outfielderBlock,stat_goalAssist,stat_goals
11452947,home,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,750,EUR,476409600,F,7,7,False,29.0,26.0,1.0,1.0,4.0,4.0,23.0,26.0,4.0,3.0,,1.0,,2.0,,,,90.0,42.0,6.8,7.0,4,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,,,2.0,,1.0,,,,CR7,2.0,1.0,,2.0,True,1.0,,,,,
11452947,home,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,1014447,EUR,859766400,F,29,29,True,32.0,24.0,,,3.0,4.0,22.0,31.0,3.0,2.0,,,1.0,,,,,56.0,45.0,6.7,16.0,0,3.0,,,3.0,,1.0,4.0,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,
11452947,home,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,328829,EUR,694483200,D,4,4,True,22.0,20.0,2.0,2.0,11.0,12.0,9.0,10.0,2.0,2.0,1.0,2.0,5.0,,,,,45.0,30.0,6.8,2.0,1,,,2.0,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11452947,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,538320,EUR,768960000,M,8,8,True,21.0,18.0,1.0,,3.0,3.0,15.0,19.0,2.0,1.0,1.0,,3.0,,,,,14.0,26.0,6.7,6.0,0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11452947,home,Al-Nassr,Nawaf Al-Aqidi,nawaf-al-aqidi,N. Al-Aqidi,G,1,188,1512,M,1014518,EUR,957916800,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452947,home,Al-Nassr,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176,146,M,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452947,home,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178,1391,M,986400,EUR,937440000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452947,home,Al-Nassr,Khalid Al-Ghannam,khalid-al-ghannam,K. Al-Ghannam,M,17,171,713,M,976538,EUR,973641600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452947,home,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452947,home,Al-Nassr,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180,439,M,1474690,EUR,1060041600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452947,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198,587,M,883367,EUR,840499200,G,1,1,False,38.0,19.0,22.0,4.0,15.0,20.0,4.0,18.0,1.0,2.0,,,16.0,,2.0,5.0,,90.0,57.0,8.2,21.0,0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,5.0,,,,
11452947,away,Al-Taawoun,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175,54,M,1210456,EUR,1071014400,D,15,15,False,17.0,13.0,5.0,3.0,6.0,8.0,7.0,9.0,4.0,2.0,2.0,1.0,2.0,1.0,,,,62.0,28.0,6.7,4.0,0,,,4.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11452947,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,274,M,794836,EUR,698284800,D,4,4,False,32.0,24.0,7.0,,16.0,21.0,8.0,11.0,4.0,5.0,2.0,6.0,4.0,1.0,,,,90.0,50.0,7.2,9.0,0,,,2.0,,,,,,3.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,2.0,,
11452947,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189,197,M,978400,EUR,925689600,D,23,23,False,26.0,24.0,5.0,3.0,19.0,19.0,5.0,7.0,4.0,3.0,,11.0,2.0,,,,,90.0,46.0,7.7,2.0,0,,,4.0,,3.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,2.0,,
11452947,away,Al-Taawoun,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179,398,M,847235,EUR,712627200,D,14,14,False,30.0,27.0,1.0,,13.0,15.0,14.0,15.0,1.0,,1.0,4.0,2.0,,,,,90.0,40.0,7.2,4.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,3.0,,
11452947,away,Al-Taawoun,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188,464,M,1457521,EUR,1022716800,D,42,42,False,22.0,16.0,1.0,,4.0,6.0,12.0,17.0,4.0,2.0,3.0,1.0,6.0,,,,,73.0,36.0,6.8,11.0,0,1.0,,1.0,3.0,1.0,1.0,,,2.0,1.0,,,,Muath Muath,,,,,,,1.0,,,,,1.0,,
11452947,away,Al-Taawoun,Flávio,flavio,Flávio,M,8,177,261,M,839521,EUR,823910400,M,24,24,False,35.0,30.0,1.0,,21.0,23.0,9.0,13.0,3.0,1.0,1.0,1.0,6.0,,,,,88.0,42.0,6.5,9.0,0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,
11452947,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183,1641,M,788348,EUR,832896000,M,18,18,False,68.0,62.0,7.0,5.0,35.0,36.0,27.0,32.0,4.0,3.0,1.0,3.0,6.0,,,,,90.0,75.0,7.3,6.0,0,,,1.0,,3.0,3.0,,,,,,3.0,,,,,,,,1.0,,,,,,,,
11452947,away,Al-Taawoun,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176,321,M,537018,EUR,763689600,M,10,10,False,42.0,38.0,8.0,6.0,15.0,15.0,23.0,29.0,2.0,2.0,,,3.0,1.0,,,,73.0,54.0,7.1,11.0,1,2.0,,1.0,2.0,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
11452947,away,Al-Taawoun,Mateus Castro,mateus-castro,Mateus Castro,F,10,167,280,M,815630,EUR,779241600,F,16,16,False,26.0,22.0,1.0,,9.0,9.0,14.0,19.0,3.0,6.0,,,4.0,1.0,,,,90.0,45.0,8.2,9.0,4,2.0,,,3.0,2.0,2.0,4.0,3.0,2.0,2.0,,,1.0,,,,,3.0,1.0,1.0,1.0,,1.0,,,,1.0,
11452947,away,Al-Taawoun,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189,255,M,315224,EUR,630115200,F,3,3,False,17.0,16.0,,,6.0,6.0,10.0,11.0,7.0,4.0,,1.0,4.0,1.0,,,,87.0,33.0,7.5,7.0,1,,,,3.0,2.0,,3.0,2.0,,,3.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0
11452947,away,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180,7,M,1013848,EUR,760320000,D,6,6,True,15.0,12.0,4.0,4.0,5.0,5.0,7.0,10.0,4.0,6.0,3.0,4.0,3.0,2.0,,,,28.0,29.0,7.2,3.0,0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11452947,away,Al-Taawoun,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168,155,M,1066588,EUR,948931200,D,31,31,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,17.0,10.0,6.9,3.0,0,,,,1.0,,,,,2.0,2.0,,,,Saad Yaslam Balobaid,,,,,,,,,,,,,,
11452947,away,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172,581,M,1118494,EUR,978912000,M,8,8,True,7.0,4.0,1.0,,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,,,,,17.0,15.0,6.9,3.0,1,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,
11452947,away,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169,18,M,1521951,EUR,1017273600,M,7,7,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,,,3.0,,,,,14.0,8.0,7.3,2.0,0,,,,2.0,,1.0,1.0,1.0,,,,,,Sattam Al-Roqi,,,,,,1.0,,,,,,,1.0,
11452947,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170,41,M,1113791,EUR,981676800,M,29,29,True,5.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,,1.0,,,2.0,,,,,13.0,9.0,7.4,3.0,1,,,,,,,,,1.0,1.0,,,,Ahmed Bahusayn,,,,1.0,,,,,,,,,,1.0
11452947,away,Al-Taawoun,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452947,away,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170,23,M,1521216,EUR,956534400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,
11452947,away,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177,13,M,846889,EUR,808531200,D,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452947,away,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194,64,M,881830,EUR,904694400,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
