match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside
11067588,home,Grêmio,Caíque,,,caique,Caíque,G,97,198,375,M,839514,EUR,870307200,G,31,31,False,18.0,10.0,11.0,3.0,9.0,9.0,1.0,9.0,2.0,2.0,1.0,8.0,1.0,3.0,5.0,1.0,1.0,1.0,90.0,30.0,7.4,8.0,0.00016049,0,0.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067588,home,Grêmio,Fábio,,,fabio,Fábio,D,2,172,304,M,40677,EUR,647481600,D,2,2,False,18.0,10.0,3.0,,4.0,7.0,7.0,15.0,3.0,8.0,3.0,3.0,,,,,,,45.0,41.0,7.0,12.0,0.020062,0,,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11067588,home,Grêmio,Bruno Alves,,,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,False,29.0,19.0,6.0,2.0,13.0,17.0,6.0,12.0,,3.0,1.0,3.0,,,,,,,90.0,37.0,6.6,10.0,0.00186138,0,,,,2.0,4.0,1.0,1.0,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11067588,home,Grêmio,Walter Kannemann,,,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,43.0,33.0,7.0,4.0,15.0,19.0,18.0,24.0,2.0,3.0,5.0,3.0,,,,,,,90.0,55.0,6.6,12.0,0.011868,0,,,,3.0,6.0,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,
11067588,home,Grêmio,Reinaldo,,,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,42.0,33.0,7.0,2.0,11.0,14.0,22.0,33.0,1.0,5.0,1.0,12.0,,,,,,,90.0,70.0,6.9,17.0,0.0435393,0,,5.0,,1.0,2.0,,2.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11067588,home,Grêmio,Mathias Villasanti,,,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,58.0,49.0,5.0,2.0,17.0,18.0,32.0,41.0,1.0,9.0,1.0,6.0,,,,,,,90.0,74.0,7.1,11.0,0.0443533,1,,1.0,,1.0,8.0,4.0,1.0,5.0,2.0,1.0,1.0,,3.0,,2.0,2.0,,1.0,0.0064,,,,,,,,,,,,
11067588,home,Grêmio,Felipe Carballo,,,felipe-carballo,F. Carballo,M,,177,618,M,805038,EUR,844387200,M,8,8,False,27.0,25.0,,,9.0,9.0,16.0,19.0,1.0,1.0,,1.0,,,,,,,45.0,34.0,6.5,4.0,0.0163633,2,,1.0,,1.0,3.0,,1.0,,,1.0,,,2.0,,,,,,0.0493,1.0,1.0,1.0,0.0794,,,,,,,,
11067588,home,Grêmio,Franco Cristaldo,,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,19,19,False,35.0,27.0,1.0,,8.0,9.0,21.0,29.0,1.0,3.0,,4.0,,,,,,,73.0,49.0,7.5,10.0,0.13718,2,,3.0,2.0,3.0,4.0,,,,,1.0,2.0,,1.0,,,,2.0,,0.1878,1.0,1.0,,0.3915,1.0,,,,,,,
11067588,home,Grêmio,Everton Galdino,,,everton-galdino,Everton Galdino,F,17,177,260,M,871162,EUR,858556800,F,13,13,False,14.0,13.0,,,3.0,3.0,10.0,11.0,,,,3.0,,,,,,,35.0,19.0,6.3,5.0,0.0175048,0,,,,2.0,5.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11067588,home,Grêmio,Luis Suárez,,,luis-suarez,L. Suárez,F,9,182,125903,M,16943,EUR,538444800,F,9,9,False,26.0,20.0,,,4.0,4.0,16.0,23.0,,3.0,,2.0,,,,,,,90.0,47.0,7.0,16.0,0.0917034,5,,1.0,,1.0,7.0,,1.0,1.0,1.0,3.0,,,,2.0,6.0,2.0,2.0,,0.3202,4.0,1.0,,1.2319,,ElPistolero,True,1.0,2.0,1.0,,
