match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_expectedGoals,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_wonContest,stat_goals,stat_hitWoodwork,stat_totalOffside
12450208,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,False,17.0,12.0,,,0.0,2.0,3.0,10.0,15.0,2.0,,,,,,84.0,32.0,7.2,8.0,0.106385,5,,,,1.0,1.0,3.0,3.0,8.0,,1.0,,,,,1.0,1.0,,,,2.0,,,0.2903,,4.0,,,,,3.0,2.0,3.0,,,1.0
12450208,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,,944164,EUR,960508800,M,10,10,True,7.0,7.0,,,0.0,,,7.0,7.0,,,,,,,22.0,10.0,6.5,1.0,0.029985,1,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,0.1526,,,,,1.0,,,,,,,
12450208,home,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,,1063235,EUR,1074470400,F,25,25,True,10.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,7.0,2.0,,,,,,22.0,19.0,7.2,6.0,0.238472,1,,,,1.0,2.0,3.0,4.0,4.0,1.0,,,1.0,,,2.0,,,,,1.0,,,0.2246,,1.0,,,1.0,1.0,,1.0,,,,
12450208,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,20.0,18.0,,,0.0,8.0,8.0,10.0,12.0,,,,,,,21.0,23.0,6.8,2.0,0.00693641,1,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,0.0203,,,,,,,,1.0,,,,
12450208,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,True,1.0,,,,0.0,,,,1.0,,,,,,,12.0,4.0,6.5,3.0,,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12450208,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,home,Nice,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,,344751,EUR,794707200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,home,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,home,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,,894396,EUR,927590400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,away,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,yahia.fofana_,877977,EUR,966816000,G,30,30,False,39.0,24.0,28.0,13.0,0.0,18.0,19.0,6.0,20.0,17.0,1.0,2.0,6.0,1.0,1.0,90.0,56.0,7.7,15.0,0.00518098,0,1.0934,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,away,Angers,Lilian Raolisoa,lilian-raolisoa,L. Raolisoa,D,27,178,247,M,,1462778,EUR,961113600,D,27,27,False,33.0,26.0,5.0,,0.0,9.0,12.0,17.0,24.0,4.0,,,,,,80.0,47.0,6.6,10.0,0.00802325,0,,Lilian Raolisoa,,3.0,,3.0,1.0,5.0,1.0,5.0,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0
12450208,away,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,False,32.0,30.0,2.0,,0.0,24.0,25.0,6.0,8.0,3.0,,,,,,90.0,41.0,6.7,3.0,0.00294061,0,,,,1.0,2.0,,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,
12450208,away,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184,183,M,,363042,EUR,741225600,D,21,21,False,69.0,59.0,7.0,2.0,0.0,48.0,52.0,11.0,17.0,4.0,,,,,,90.0,86.0,6.5,11.0,0.00773278,1,,,,,,2.0,3.0,3.0,,8.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,0.0695,,1.0,1.0,0.0755,,,,,,,,
12450208,away,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177,69,M,,170129,EUR,634089600,D,26,26,False,64.0,61.0,5.0,4.0,0.0,44.0,45.0,18.0,24.0,3.0,,,,,,90.0,79.0,6.6,7.0,0.0684455,0,,,,5.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,
12450208,away,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179,570,M,,1170532,EUR,1061251200,D,3,3,False,19.0,18.0,,,0.0,8.0,8.0,10.0,12.0,4.0,,,,,,79.0,32.0,7.0,4.0,0.0100053,0,,Jacques Ekomie,,1.0,2.0,1.0,3.0,5.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,
12450208,away,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,,1195241,EUR,1013644800,M,14,14,False,36.0,32.0,,,0.0,10.0,13.0,22.0,23.0,7.0,,,,,,90.0,40.0,7.0,6.0,0.0106728,1,,,,,1.0,,4.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,0.1507,,,1.0,0.2298,,,,,,1.0,,
12450208,away,Angers,Zinédine Ould Khaled,zinedine-ould-khaled,Z. O. Khaled,M,22,195,241,M,,989899,EUR,947808000,M,12,12,False,37.0,32.0,1.0,,0.0,20.0,21.0,12.0,16.0,4.0,,,,,,69.0,47.0,6.3,7.0,0.00459392,0,,,,,1.0,,5.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,
12450208,away,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,10,10,False,66.0,56.0,6.0,5.0,0.0,28.0,30.0,28.0,37.0,7.0,,,,,,90.0,80.0,6.6,16.0,0.0181911,0,,,,1.0,,,6.0,3.0,1.0,,,2.0,2.0,1.0,,2.0,True,3.0,,,,,,,1.0,,,,,,,1.0,,,
12450208,away,Angers,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177,1997,M,,966621,EUR,956016000,F,19,19,False,34.0,24.0,1.0,,0.0,9.0,11.0,15.0,24.0,5.0,,,,,,90.0,52.0,6.9,17.0,0.0102767,3,,,,1.0,2.0,3.0,5.0,8.0,1.0,,,,3.0,2.0,3.0,,,2.0,,1.0,,,0.1772,,1.0,,,,,2.0,1.0,1.0,,,
12450208,away,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,,930584,EUR,862790400,F,28,28,False,14.0,11.0,1.0,,0.0,5.0,6.0,7.0,11.0,,,,,,,56.0,22.0,6.5,6.0,0.0209097,0,,,,3.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0
12450208,away,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187,431,M,,880775,EUR,921110400,F,7,7,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,34.0,10.0,6.7,2.0,0.00685059,0,,,,,2.0,1.0,3.0,5.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,3.0,,,,
12450208,away,Angers,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183,1385,M,,842400,EUR,730944000,M,20,20,True,18.0,16.0,3.0,2.0,0.0,7.0,7.0,9.0,14.0,1.0,,,,,,21.0,27.0,7.4,6.0,0.144716,0,,,,3.0,,2.0,,5.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,1.0,1.0,,,2.0,,,
12450208,away,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5908,M,,794373,EUR,835920000,D,2,2,True,9.0,8.0,,,0.0,5.0,5.0,3.0,5.0,,,,,,,11.0,16.0,6.4,4.0,0.0107106,0,,,,1.0,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12450208,away,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,,988632,EUR,793843200,F,18,18,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,,10.0,8.0,6.7,1.0,0.00090652,1,,,,,1.0,,3.0,1.0,,,,,,,,1.0,,,,,,,0.0505,,2.0,1.0,0.1472,,,,,1.0,,,
12450208,away,Angers,Melvin Zinga,melvin-zinga,M. Zinga,G,16,187,122,M,,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,away,Angers,Ousmane Camara,ousmane-camara,O. Camara,D,4,197,1730,M,,1049538,EUR,1046908800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,Ousmane Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,away,Angers,Marius Courcoul,courcoul-marius,M. Courcoul,D,5,182,146,M,,1506932,EUR,1167609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,Marius Courcoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,away,Angers,Justin-Noel Kalumba,kalumba-justin-noel,J. Kalumba,M,30,182,201,M,,1484974,EUR,1103932800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450208,away,Angers,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,,156004,EUR,764121600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
