match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialWon,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget
11689321,home,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193.0,2146,M,1012928,EUR,1042761600,G,22,22,False,27.0,22.0,12.0,7.0,20.0,20.0,2.0,7.0,5.0,1.0,1.0,2.0,90.0,33.0,6.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689321,home,NEC Nijmegen,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174.0,345,M,946506,EUR,990835200,D,28,28,False,50.0,45.0,9.0,9.0,27.0,28.0,19.0,23.0,6.0,,,,90.0,73.0,6.8,10.0,2,,,1.0,1.0,1.0,6.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11689321,home,NEC Nijmegen,Mathias Ross,mathias-ross,M. Ross,D,2,190.0,377,M,918435,EUR,979516800,D,4,4,False,75.0,71.0,6.0,5.0,54.0,57.0,17.0,18.0,4.0,,,,90.0,77.0,6.7,4.0,1,,,,,,2.0,1.0,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,
11689321,home,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174.0,14351,M,361780,EUR,862012800,D,24,24,False,68.0,62.0,7.0,4.0,39.0,43.0,23.0,25.0,7.0,,,,90.0,81.0,7.2,6.0,0,,,,,,1.0,3.0,,,,,,,,2.0,,,2.0,1.0,c.verdonk,5.0,2.0,1.0,1.0,1.0,,,,
11689321,home,NEC Nijmegen,Sai Van Wermeskerken,wermeskerken-sai-van,S. V. Wermeskerken,D,,178.0,82,M,795221,EUR,772761600,D,15,15,False,55.0,42.0,6.0,3.0,24.0,31.0,18.0,27.0,4.0,,,,90.0,70.0,6.5,19.0,1,,,3.0,,,3.0,3.0,,2.0,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,
11689321,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178.0,571,M,10077,EUR,517536000,M,20,20,False,73.0,68.0,2.0,,26.0,27.0,44.0,56.0,10.0,,,,90.0,91.0,7.7,17.0,1,,,10.0,2.0,,2.0,2.0,,,2.0,,,1.0,,,2.0,,,,,,,,2.0,4.0,True,2.0,1.0,
11689321,home,NEC Nijmegen,Magnus Mattsson,magnus-mattsson,M. Mattsson,M,8,174.0,792,M,896117,EUR,919900800,M,8,8,False,38.0,31.0,3.0,3.0,14.0,14.0,17.0,24.0,2.0,,,,90.0,48.0,7.5,14.0,2,,,,,1.0,5.0,2.0,,2.0,2.0,,1.0,,1.0,,3.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0
11689321,home,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167.0,193,M,961685,EUR,1014508800,M,71,71,False,57.0,55.0,7.0,6.0,24.0,25.0,31.0,32.0,3.0,,,,89.0,67.0,7.5,3.0,1,,,,,,1.0,6.0,1.0,,2.0,2.0,1.0,,,,1.0,,1.0,,,,1.0,,3.0,3.0,,,,
11689321,home,NEC Nijmegen,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183.0,303,M,929631,EUR,988588800,F,7,7,False,5.0,4.0,,,,,5.0,7.0,,,,,45.0,17.0,7.0,5.0,2,,,2.0,1.0,,4.0,5.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,,,2.0,,2.0,1.0,,1.0,1.0,1.0
11689321,home,NEC Nijmegen,Rober González,rober-gonzalez,R. González,M,11,169.0,148,M,910022,EUR,978739200,F,11,11,False,24.0,16.0,1.0,1.0,4.0,7.0,12.0,17.0,2.0,,,,90.0,36.0,9.0,10.0,5,,,,,,,6.0,,,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,,,,,,,4.0,1.0,,,,2.0
