match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_expectedGoals,captain,stat_fouls,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalOffside,stat_hitWoodwork
12450184,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,F,26,26,False,23.0,20.0,2.0,1.0,0.0,7.0,7.0,13.0,17.0,4.0,2.0,2.0,3.0,,,,,,90.0,40.0,7.3,5.0,0.0119736,2,,1.0,,1.0,5.0,,,,1.0,1.0,,,4.0,1.0,1.0,1.0,2.0,,,,0.1282,,,,1.0,,0.4417,1.0,1.0,,,,
12450184,home,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,True,7.0,5.0,1.0,,0.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,,,,,,,18.0,12.0,6.8,3.0,0.00069382,0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450184,home,Stade Brestois,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,17,17,True,10.0,6.0,,,0.0,2.0,3.0,4.0,7.0,3.0,,,,,,,,,18.0,12.0,6.5,4.0,0.00469801,1,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,0.1346,,,,1.0,,0.3087,,,1.0,,,
12450184,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,12.0,12.0,,,0.0,6.0,6.0,6.0,6.0,1.0,,1.0,,,,,,,8.0,14.0,6.8,,0.0025717,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450184,home,Stade Brestois,Hamidou Makalou,hamdiou-makalou,H. Makalou,M,33,164,1318,M,1597197,EUR,1152921600,M,33,33,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,8.0,4.0,6.6,2.0,0.00023254,0,,,,,,,,,1.0,,Hamdiou,Makalou,,,,,,,,,,,,,,,,,,,,,
12450184,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450184,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450184,home,Stade Brestois,Raphaël Le Guen,raphael-le-guen,R. L. Guen,D,71,196,33,,1894085,EUR,1157068800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Raphaël,Le Guen,,,,,,,,,,,,,,,,,,,,,
12450184,home,Stade Brestois,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450184,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,32.0,30.0,8.0,6.0,0.0,29.0,30.0,1.0,2.0,1.0,1.0,13.0,,1.0,2.0,2.0,1.0,1.0,90.0,45.0,7.1,2.0,0.0002626,0,-0.1564,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450184,away,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,D,12,12,False,74.0,57.0,9.0,4.0,0.0,26.0,30.0,31.0,51.0,5.0,2.0,10.0,,,,,,,90.0,105.0,6.9,27.0,0.0444998,0,,7.0,,3.0,6.0,,1.0,1.0,2.0,,,,2.0,1.0,2.0,1.0,3.0,,1.0,,,,3.0,,,,,,,,,,
12450184,away,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,2,2,False,66.0,61.0,10.0,7.0,0.0,40.0,42.0,21.0,25.0,1.0,4.0,2.0,,,,,,,90.0,73.0,6.6,7.0,0.0101291,0,,1.0,,1.0,3.0,,,,1.0,,,,3.0,,,,1.0,,,,,,1.0,aissamandi23,,,,,,,,,
12450184,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,100.0,96.0,9.0,7.0,0.0,64.0,65.0,32.0,35.0,3.0,5.0,9.0,1.0,,,,,,90.0,110.0,7.1,4.0,0.0111575,1,,,,2.0,8.0,,,,,1.0,Alexsandro Ribeiro,,7.0,,,,1.0,1.0,,,0.0364,,1.0,,,,,1.0,,,,,
12450184,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,60.0,49.0,4.0,1.0,0.0,18.0,21.0,32.0,40.0,6.0,6.0,6.0,1.0,,,,,,88.0,80.0,7.1,15.0,0.0696229,1,,1.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,0.1268,,1.0,,1.0,,0.3697,1.0,,1.0,,,
12450184,away,Lille,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,M,20,20,False,13.0,7.0,,,0.0,2.0,4.0,5.0,11.0,1.0,,1.0,1.0,,,,,,33.0,17.0,6.5,8.0,0.00209465,0,,2.0,,,2.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
12450184,away,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7441,M,1391541,EUR,1099440000,M,17,17,False,33.0,31.0,,,0.0,11.0,12.0,20.0,23.0,1.0,,1.0,,,,,,,66.0,46.0,6.7,7.0,0.0461348,0,,2.0,,,4.0,,1.0,1.0,2.0,2.0,Ngal'ayel Mukau,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
12450184,away,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,70.0,62.0,10.0,7.0,0.0,27.0,29.0,35.0,42.0,2.0,1.0,7.0,1.0,,,,,,90.0,83.0,6.3,11.0,0.139965,2,,1.0,,1.0,5.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,2.0,,,0.0506,,2.0,nabilbentaleb,,,,,,,1.0,,
12450184,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,False,21.0,15.0,,,0.0,3.0,4.0,12.0,22.0,2.0,,1.0,,,,,,,66.0,37.0,6.4,16.0,0.0233172,1,,5.0,,,6.0,1.0,,,2.0,,,,1.0,,4.0,2.0,1.0,1.0,,,0.0442,,2.0,,,,,,,,,,
12450184,away,Lille,Matías Fernández,fernandez-matias,M. Fernandez,F,7,183,1612,M,1149144,EUR,1107388800,F,19,19,False,15.0,12.0,,,0.0,4.0,4.0,8.0,14.0,2.0,,3.0,1.0,,,,,,66.0,24.0,6.5,9.0,0.00648097,1,,3.0,,,5.0,2.0,1.0,1.0,1.0,,Matias Fernandez,,,1.0,,,,,,,0.0891,,2.0,,,,,,1.0,,,1.0,
12450184,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,37.0,28.0,1.0,,0.0,11.0,13.0,17.0,24.0,5.0,,3.0,1.0,,,,,,90.0,53.0,7.1,13.0,0.064446,5,,,,,4.0,1.0,3.0,2.0,3.0,2.0,,,2.0,1.0,1.0,1.0,2.0,3.0,,,0.6684,True,,jodavid,1.0,,0.221,,1.0,1.0,,,
12450184,away,Lille,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1675,M,190867,EUR,813196800,F,24,24,True,15.0,10.0,,,0.0,3.0,5.0,7.0,10.0,2.0,,1.0,,,,,,,57.0,25.0,6.9,7.0,0.00958779,4,,,,2.0,3.0,2.0,,,,,,,1.0,,,,,3.0,,,0.3479,,1.0,,,,,,1.0,,,,1.0
12450184,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,True,22.0,19.0,,,0.0,4.0,5.0,16.0,19.0,1.0,,2.0,,,,,,,24.0,31.0,7.0,6.0,0.148512,2,,2.0,1.0,,1.0,,1.0,,1.0,4.0,,,,,1.0,,,2.0,,,0.7778,,,,,,,,,1.0,,,
12450184,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,17.0,12.0,1.0,,0.0,1.0,1.0,12.0,17.0,2.0,1.0,1.0,,,,,,,24.0,27.0,6.5,9.0,0.0169133,1,,1.0,1.0,1.0,2.0,,1.0,,2.0,,Ayyoub Bouaddi,,,,2.0,,,,,,0.0357,,,,,,,,1.0,,,,
12450184,away,Lille,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7380,M,965357,EUR,992217600,F,11,11,True,16.0,13.0,,,0.0,2.0,2.0,11.0,14.0,,,1.0,,,,,,,24.0,19.0,6.6,4.0,0.0185764,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,osamesahraoui,,,,,,,,,
12450184,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,9.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,6.0,,,4.0,,,,,,,8.0,10.0,6.8,1.0,0.135407,0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450184,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450184,away,Lille,Samuel Umtiti,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,samumtiti,,,,,,,,,
12450184,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
