match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_bigChanceCreated,stat_goals,captain,stat_errorLeadToAGoal,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
12450974,home,Toulouse,Joshua King,,,joshua-king,J. King,F,7,180,2232,M,100621,EUR,695433600,F,13,13,False,14.0,10.0,,1.0,2.0,4.0,10.0,1.0,1.0,,,69.0,30.0,7.5,7.0,0.0266104,3,,,8.0,,3.0,3.0,6.0,,,,3.0,3.0,2.0,,,,1.0,1.0,0.2014,0.1493,,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,
12450974,home,Toulouse,Shavy Warren Babicka,,,babicka-shavy-warren,S. W. Babicka,F,80,180,1188,M,1136280,EUR,959817600,F,80,80,True,11.0,6.0,1.0,0.0,,,11.0,,1.0,,,21.0,13.0,6.4,7.0,0.00589258,0,,,6.0,3.0,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12450974,home,Toulouse,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1164,M,139256,EUR,773020800,M,21,21,True,13.0,10.0,3.0,0.0,3.0,4.0,10.0,,,,,14.0,15.0,6.4,4.0,0.00788439,0,,1.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12450974,home,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177,837,M,1198264,EUR,1051488000,M,22,22,True,6.0,5.0,,0.0,1.0,1.0,7.0,1.0,,,,9.0,13.0,6.7,3.0,0.0797164,0,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,
12450974,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,9,9,True,1.0,,,0.0,,,1.0,,,,,9.0,1.0,6.5,1.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,home,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,home,Toulouse,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192,604,M,1215071,EUR,1065398400,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,home,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,home,Toulouse,Mathis Saka,Mathis Saka,,mathis-saka,M. Saka,M,28,173,96,M,1884150,EUR,1158710400,M,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,home,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182,400,M,1512354,EUR,1128384000,F,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,away,Montpellier,Benjamin Lecomte,,,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,33.0,12.0,32.0,0.0,6.0,7.0,26.0,2.0,10.0,3.0,4.0,90.0,44.0,7.2,21.0,0.00084244,0,-0.2086,11.0,6.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,1.0,1.0,2.0,2.0,
12450974,away,Montpellier,Enzo Tchato Mbiayi,Enzo Tchato Mbiayi,,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,32.0,24.0,3.0,0.0,13.0,15.0,18.0,2.0,6.0,,,90.0,52.0,6.7,11.0,0.0127749,0,,2.0,12.0,1.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,,,,,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12450974,away,Montpellier,Boubakar Kouyaté,,,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,False,24.0,20.0,3.0,0.0,20.0,20.0,4.0,15.0,1.0,,,90.0,45.0,7.4,4.0,0.00026608,1,,,,3.0,3.0,6.0,4.0,1.0,1.0,1.0,,,,1.0,2.0,,,,0.0286,,,,,,,3.0,,,,,,,,,,,,,1.0
12450974,away,Montpellier,Modibo Sagnan,,,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,21.0,16.0,2.0,0.0,16.0,18.0,3.0,5.0,4.0,,,90.0,38.0,7.7,5.0,0.00027547,1,,,,4.0,2.0,6.0,8.0,3.0,5.0,3.0,1.0,1.0,1.0,,,3.0,,,0.1492,0.9202,,,,,,,,,1.0,,,,,,,,,,
12450974,away,Montpellier,Issiaga Sylla,Issiaga,Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,7.0,7.0,,1.0,2.76e-05,0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,ISylla,,,,,,,
12450974,away,Montpellier,Rabby Nzingoula,,,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,False,12.0,9.0,,0.0,3.0,5.0,7.0,1.0,1.0,,,61.0,21.0,6.0,5.0,0.00268368,1,,,6.0,,,6.0,2.0,1.0,2.0,3.0,,,1.0,,,1.0,1.0,,0.11,0.5982,,,1.0,,,3.0,,,,,,,1.0,,,,,,
12450974,away,Montpellier,Bećir Omeragić,,,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,M,27,27,False,21.0,16.0,1.0,0.0,12.0,14.0,7.0,1.0,5.0,,,89.0,33.0,6.8,7.0,0.00166213,0,,,4.0,,1.0,3.0,3.0,3.0,,2.0,2.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12450974,away,Montpellier,Joris Chotard,,,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,20.0,13.0,5.0,0.0,5.0,5.0,16.0,6.0,7.0,,,90.0,33.0,6.6,8.0,0.00692152,0,,,8.0,,,2.0,1.0,2.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12450974,away,Montpellier,Teji Savanier,,,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,33.0,18.0,9.0,1.0,8.0,10.0,28.0,2.0,6.0,,,90.0,56.0,7.5,22.0,0.362227,0,,3.0,12.0,3.0,1.0,7.0,7.0,2.0,3.0,1.0,2.0,1.0,,,,3.0,2.0,2.0,,,,5.0,1.0,,2.0,2.0,3.0,1.0,,,,,,,,,,,
12450974,away,Montpellier,Mousa Tamari,,,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,9,9,False,11.0,6.0,,0.0,2.0,3.0,8.0,1.0,3.0,,,89.0,24.0,6.6,14.0,0.0327018,0,,,4.0,1.0,,7.0,2.0,,,1.0,3.0,1.0,,,,,4.0,1.0,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,
12450974,away,Montpellier,Wahbi Khazri,,,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,False,19.0,10.0,1.0,0.0,3.0,4.0,15.0,,6.0,,,60.0,34.0,6.5,12.0,0.00321675,1,,,7.0,1.0,1.0,5.0,4.0,,1.0,1.0,2.0,,,,,1.0,,2.0,0.0194,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,
12450974,away,Montpellier,Theo Sainte Luce,,,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,True,25.0,16.0,3.0,0.0,10.0,14.0,12.0,2.0,3.0,,,83.0,46.0,6.5,20.0,0.00290098,0,,,6.0,,5.0,2.0,6.0,1.0,1.0,,,,,,,1.0,3.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12450974,away,Montpellier,Othmane Maamma,,,maamma-othmane,O. Maamma,F,42,180,11668,M,1515917,EUR,1128556800,F,14,14,True,2.0,1.0,,0.0,1.0,2.0,1.0,,1.0,,,30.0,16.0,7.3,8.0,2.356e-05,2,,,,,1.0,2.0,3.0,1.0,1.0,,2.0,1.0,2.0,,,,4.0,,0.2772,0.7404,,1.0,,,,1.0,,,1.0,,,,,,,,,,
12450974,away,Montpellier,Khalil Fayad,Khalil Fayad,,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,9.0,7.0,,0.0,5.0,5.0,4.0,,1.0,,,29.0,16.0,6.7,3.0,0.00120514,0,,,2.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450974,away,Montpellier,Birama Touré,,,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,20,20,True,,,,0.0,,,,,,,,1.0,1.0,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,away,Montpellier,Tanguy Coulibaly,,,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,True,2.0,2.0,,0.0,2.0,2.0,,,,,,1.0,3.0,,,7.25e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,away,Montpellier,Dimitry Bertaud,,,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,
12450974,away,Montpellier,Yael Mouanga,Yael Mouanga,,yael-mouanga,Y. Mouanga,D,23,183,91,M,1170536,EUR,1122076800,D,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,away,Montpellier,Gabriel Bares,,,gabriel-bares,G. Bares,M,15,187,49,M,981541,EUR,967507200,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450974,away,Montpellier,Theo Chennahi,Théo Chennahi,,chennahi-theo,T. Chennahi,M,44,182,70,M,1634349,EUR,1107648000,M,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
