match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_expectedGoals,captain,stat_wonContest,stat_bigChanceCreated,stat_lastManTackle,stat_fouls,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_errorLeadToAShot,stat_penaltyConceded,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_penaltyWon,stat_clearanceOffLine
12764399,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2259,M,845798,EUR,882748800,F,20,20,False,25.0,17.0,,,0.0,8.0,9.0,9.0,17.0,3.0,5.0,,1.0,,,,,89.0,35.0,6.8,10.0,0.129982,1,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,0.0474,,,,,1.0,,1.0,,,,,,,,1.0,,,,
12764399,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,True,17.0,14.0,3.0,2.0,0.0,6.0,7.0,8.0,10.0,,,,,,,,,24.0,20.0,6.6,3.0,0.00562117,0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12764399,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3454,M,1108094,EUR,1032652800,D,39,39,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,1.0,2.0,2.0,,,,,,14.0,15.0,6.8,,0.00227373,1,,4.0,,,,1.0,1.0,,,2.0,,1.0,1.0,,0.0552,,,,,2.0,,,,,,,,,,,,,,
12764399,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8550,M,40878,EUR,651715200,F,9,9,True,7.0,3.0,,,0.0,1.0,1.0,2.0,6.0,5.0,6.0,1.0,,,,,,14.0,12.0,6.8,6.0,0.00198561,0,,2.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,luukdejong9,,,,,,,,,,,
12764399,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4617,M,1047395,EUR,1019001600,F,21,21,True,4.0,3.0,,,0.0,1.0,1.0,3.0,4.0,,,1.0,,,,,,14.0,7.0,6.8,1.0,0.0477834,1,,,,,,,,,1.0,,,,,,0.1155,,,,,,,,,1.0,,,1.0,,,,,,,
12764399,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1023,M,1120701,EUR,1112745600,M,26,26,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,,,1.0,,,,,,1.0,10.0,,1.0,0.0146134,1,,,,,,,,,,,,,,,0.073,,,,,,,1.0,,1.0,,0.0187,,,,,1.0,,,
12764399,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,377,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,home,PSV Eindhoven,Wessel Kuhn,Wessel Kuhn,,kuhn-wessel,W. Kuhn,D,5,185,97,M,1470004,EUR,1158364800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,home,PSV Eindhoven,Tai Abed,,,tay-abed-kassus,T. A. Kassus,M,55,177,580,M,1160250,EUR,1091491200,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,away,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9884,M,827362,EUR,911779200,G,62,62,False,36.0,28.0,10.0,3.0,0.0,27.0,28.0,1.0,8.0,1.0,1.0,6.0,,,1.0,,1.0,90.0,43.0,6.2,8.0,0.00049182,0,-0.7982,,,,,,,,,,,,1.0,,,,,,,,,,caoimhinkelleher98,,,,,,,,,,,
12764399,away,Liverpool,Conor Bradley,,,bradley-conor,C. Bradley,D,12,181,15948,M,1008402,EUR,1057708800,D,84,84,False,34.0,25.0,3.0,,0.0,12.0,14.0,13.0,22.0,2.0,6.0,,1.0,,,,,90.0,64.0,6.1,17.0,0.0133932,0,,7.0,,2.0,,3.0,2.0,1.0,2.0,2.0,3.0,,3.0,,,,,,,,,,conorbradley03,,,,,,,,,,,
12764399,away,Liverpool,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190,10330,M,1003339,EUR,1043798400,D,78,78,False,62.0,60.0,2.0,2.0,0.0,49.0,51.0,11.0,11.0,2.0,2.0,7.0,,,,,,90.0,78.0,6.7,5.0,0.005643,2,,3.0,,,2.0,,,,,2.0,1.0,2.0,6.0,,0.1637,,,,,,,,jarellquansah,,,,,,,,,,,
12764399,away,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24708,M,262911,EUR,763344000,D,26,26,False,59.0,53.0,7.0,3.0,0.0,44.0,45.0,9.0,14.0,,,5.0,,,,,,64.0,65.0,6.1,7.0,0.00953938,0,,3.0,1.0,1.0,1.0,,,,,,,,3.0,,,True,,,,1.0,,,andyrobertson94,,,,,,,,,,,
12764399,away,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16094,M,786259,EUR,831859200,D,21,21,False,37.0,35.0,1.0,1.0,0.0,28.0,29.0,11.0,16.0,,1.0,3.0,,,,,,90.0,67.0,6.7,9.0,0.185509,0,,7.0,,,4.0,1.0,1.0,1.0,8.0,3.0,2.0,,3.0,,,,,,,2.0,,2.0,TK21,,,,4.0,,,,,,,
12764399,away,Liverpool,Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,170,20968,M,955245,EUR,1049414400,M,19,19,False,61.0,47.0,4.0,,0.0,30.0,33.0,17.0,29.0,,1.0,8.0,,,,,,90.0,70.0,7.1,17.0,0.115079,2,,,,1.0,,,,1.0,1.0,,,,2.0,,0.5013,,1.0,,,1.0,,,harvelliott,1.0,1.0,0.6338,,,,1.0,,,,
12764399,away,Liverpool,Wataru Endo,,,wataru-endo,W. Endo,M,3,178,19826,M,143040,EUR,729216000,M,3,3,False,57.0,52.0,5.0,5.0,0.0,41.0,45.0,11.0,12.0,2.0,7.0,3.0,2.0,,,,,90.0,76.0,6.3,11.0,0.0318992,0,,6.0,,1.0,2.0,3.0,1.0,3.0,,3.0,1.0,,1.0,1.0,,,,,,1.0,,,endowataru,,,,,,,,,1.0,,
12764399,away,Liverpool,James McConnell,James McConnell,,mcconnell-james,J. McConnell,M,16,180,2762,M,1138428,EUR,1095033600,M,53,53,False,41.0,35.0,3.0,,0.0,18.0,19.0,17.0,24.0,1.0,7.0,3.0,1.0,,,,,90.0,64.0,6.8,14.0,0.0354135,0,,6.0,,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,
12764399,away,Liverpool,Federico Chiesa,,,federico-chiesa,F. Chiesa,F,14,175,40103,M,845386,EUR,877737600,F,14,14,False,19.0,13.0,,,0.0,2.0,2.0,11.0,18.0,,11.0,5.0,4.0,,,,,90.0,48.0,7.5,15.0,0.0254215,2,,7.0,1.0,5.0,,4.0,1.0,1.0,1.0,,4.0,,,,0.074,,3.0,,,,,,FedeChiesa,2.0,,0.1128,,,,,,,1.0,
12764399,away,Liverpool,Jayden Danns,Jayden Danns,,jayden-danns,J. Danns,F,76,183,3507,M,1403108,EUR,1137369600,F,76,76,False,10.0,8.0,,,0.0,4.0,5.0,4.0,5.0,,2.0,,2.0,,,,,83.0,25.0,6.1,9.0,0.0395424,1,,7.0,,4.0,,,,2.0,,1.0,1.0,,1.0,,0.0706,,,,,1.0,,,,,,,,,,1.0,,,,
12764399,away,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51063,M,862967,EUR,926035200,F,18,18,False,14.0,9.0,,,0.0,4.0,6.0,5.0,8.0,,1.0,2.0,1.0,,,,,52.0,21.0,7.0,7.0,0.0333639,1,,4.0,,,1.0,,,,,2.0,2.0,,,,0.7884,,,,,1.0,,1.0,CodyGakpo,1.0,1.0,0.7845,,,,,,,,
12764399,away,Liverpool,Tyler Morton,,,tyler-morton,T. Morton,M,23,185,6716,M,979118,EUR,1036022400,M,80,80,True,16.0,14.0,2.0,1.0,0.0,7.0,7.0,7.0,9.0,,2.0,3.0,,,,,,38.0,22.0,7.5,3.0,0.0111126,1,,2.0,1.0,1.0,,1.0,,1.0,,,,,,2.0,0.0335,,1.0,,,1.0,,,,1.0,,0.0755,,,,,,,,1.0
12764399,away,Liverpool,Trey Nyoni,,,nyoni-trey,T. Nyoni,M,42,180,9789,M,1445945,EUR,1183161600,M,98,98,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,,1.0,,,,,,26.0,7.0,6.5,1.0,0.00076686,0,,,,,,,,,,,,,,,,,,,,,1.0,,TNyoni,,,,,,,,,,,
12764399,away,Liverpool,Amara Nallo,,,amara-nallo,A. Nallo,D,4,186,3266,M,1550811,EUR,1163808000,D,65,65,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,,,,4.0,2.0,5.3,1.0,9.6e-07,0,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12764399,away,Liverpool,Vítězslav Jaroš,,,vitezslav-jaros,V. Jaroš,G,1,190,4413,M,927359,EUR,995846400,G,56,56,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,away,Liverpool,Harvey Davies,,,davies-harvey,H. Davies,G,1,185,2413,M,1008403,EUR,1062547200,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,away,Liverpool,James Norris,,,norris-james,J. Norris,D,18,172,791,M,999133,EUR,1049414400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,away,Liverpool,Isaac Mabaya,Isaac Mabaya,,isaac-mabaya,I. Mabaya,M,2,186,1497,M,1148511,EUR,1095811200,D,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,away,Liverpool,Kieran Morrison,,,kieran-morrison,K. Morrison,M,68,170,1871,M,1462781,EUR,1163030400,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764399,away,Liverpool,Trent Kone Doherty,,,kone-doherty-trent,T. K. Doherty,F,11,175,1618,M,1149857,EUR,1151625600,F,51,51,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
