match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalTackle,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_wonTackle,stat_totalOffside,stat_totalCross,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_errorLeadToAGoal,stat_bigChanceMissed,player_sofascoreId
12499328,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193.0,635,M,98059,EUR,729907200,G,1,1,False,31.0,18.0,22.0,9.0,0.0,12.0,15.0,6.0,16.0,1.0,1.0,3.0,10.0,1.0,3.0,5.0,1.0,1.0,1.0,90.0,45.0,7.2,13.0,0.00139296,0,-0.2587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190.0,311,M,1068885,EUR,1035504000,D,27,27,False,19.0,11.0,,,0.0,10.0,16.0,1.0,3.0,2.0,3.0,2.0,3.0,,,,,,,45.0,23.0,6.4,8.0,0.00130666,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185.0,4788,M,889785,EUR,909014400,D,22,22,False,33.0,29.0,1.0,,0.0,24.0,25.0,5.0,8.0,1.0,3.0,2.0,1.0,1.0,,,,,,90.0,42.0,6.4,6.0,0.00412515,0,,,,1.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189.0,1328,M,1177401,EUR,1097452800,D,33,33,False,20.0,16.0,3.0,,0.0,10.0,12.0,6.0,8.0,,2.0,2.0,2.0,1.0,,,,,,90.0,29.0,6.4,5.0,0.0056577,0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179.0,199,M,184421,EUR,726883200,M,20,20,False,29.0,13.0,9.0,1.0,0.0,8.0,10.0,5.0,20.0,3.0,10.0,2.0,5.0,2.0,,,,,,90.0,50.0,7.0,24.0,0.024914,0,,,,5.0,1.0,5.0,2.0,1.0,4.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186.0,100,M,795056,EUR,919296000,M,72,72,False,1.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,45.0,7.0,6.5,3.0,6.018e-05,1,,,,,,,,1.0,,,,2.0,,1.0,0.0412,,,,,,,,,,,,,,,
12499328,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178.0,1679,M,918440,EUR,986601600,M,32,32,False,30.0,25.0,1.0,,0.0,15.0,18.0,10.0,12.0,2.0,5.0,2.0,5.0,,,,,,,82.0,41.0,7.0,8.0,0.0175473,0,,,,3.0,2.0,3.0,,3.0,,3.0,,,1.0,,,True,1.0,2.0,,,,,,,,,,,,
12499328,home,Genoa,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179.0,3225,M,1010223,EUR,1059868800,M,23,23,False,20.0,13.0,5.0,2.0,0.0,6.0,10.0,7.0,11.0,,3.0,1.0,8.0,,,,,,,65.0,35.0,6.2,15.0,0.00660503,1,,,,1.0,,5.0,,3.0,,1.0,,1.0,,1.0,0.0197,,1.0,,2.0,4.0,2.0,,,,,,,,,
12499328,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180.0,1144,M,797286,EUR,861667200,M,3,3,False,24.0,16.0,6.0,1.0,1.0,6.0,11.0,12.0,19.0,1.0,3.0,1.0,3.0,,,,,,,90.0,44.0,7.1,14.0,0.146057,2,,,,2.0,,4.0,,,3.0,1.0,,6.0,1.0,,0.1162,,1.0,2.0,,,,2.0,1.0,1.0,0.0755,,,,,
12499328,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189.0,697,M,280991,EUR,831254400,F,2,2,False,19.0,12.0,,,0.0,4.0,6.0,8.0,13.0,2.0,3.0,1.0,2.0,,,,,,,65.0,24.0,6.6,8.0,0.0457852,0,,,,1.0,6.0,14.0,,,5.0,1.0,1.0,,3.0,,,,2.0,,,1.0,,,,,,,,,,
12499328,home,Genoa,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185.0,2688,M,826198,EUR,927072000,F,19,19,False,15.0,12.0,1.0,,0.0,6.0,8.0,7.0,9.0,4.0,5.0,3.0,,2.0,,,,,,90.0,38.0,8.6,9.0,0.0209915,5,,,,1.0,5.0,8.0,,2.0,1.0,1.0,1.0,2.0,,1.0,0.173,,,,2.0,,,1.0,1.0,3.0,0.6957,2.0,,,,
12499328,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181.0,1189,M,1087514,EUR,1073865600,D,15,15,True,11.0,8.0,1.0,,0.0,3.0,5.0,5.0,6.0,,,,2.0,,,,,,,45.0,17.0,6.3,5.0,0.00979415,1,,,,,1.0,3.0,1.0,,,,,,1.0,1.0,0.068,,,,1.0,1.0,,,,,,,,,,
12499328,home,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188.0,605,M,1613917,EUR,1163203200,F,21,21,True,8.0,7.0,,,1.0,,1.0,7.0,7.0,,1.0,,1.0,1.0,,,,,,45.0,11.0,6.7,3.0,0.0712228,0,,,,,1.0,4.0,,1.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
12499328,home,Genoa,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,D,59,59,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,4.0,1.0,2.0,,2.0,,,,,,,25.0,8.0,6.5,5.0,0.00088908,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,
12499328,home,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182.0,291,M,970998,EUR,980553600,M,73,73,True,6.0,3.0,1.0,,0.0,1.0,1.0,2.0,5.0,,,,,,,,,,,25.0,10.0,6.5,3.0,0.00033802,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,David Ankeye,david-ankeye,D. Ankeye,F,22,191.0,214,M,1457821,EUR,1022025600,F,30,30,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,,1.0,,,,,,8.0,3.0,6.6,,0.00036777,0,,,,,1.0,3.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
12499328,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186.0,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Franz Stolz,franz-stolz,F. Stolz,G,12,193.0,96,M,985848,EUR,982108800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184.0,1976,M,1634980,EUR,1203724800,D,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186.0,344,M,807295,EUR,905731200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185.0,230,M,824584,EUR,921196800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186.0,902,M,39482,EUR,604368000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188.0,417,M,311396,EUR,802828800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,home,Genoa,Federico Accornero,accornero-federico,F. Accornero,F,80,,145,M,1121370,EUR,1075939200,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499328,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196.0,580,M,850952,EUR,942278400,G,34,34,False,50.0,38.0,17.0,5.0,0.0,34.0,36.0,4.0,14.0,2.0,2.0,2.0,9.0,,1.0,2.0,1.0,2.0,2.0,90.0,58.0,6.5,12.0,0.00067414,0,-1.2288,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
