match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_outfielderBlock,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_lastManTackle,player_sofascoreId,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceMissed,stat_accurateCross,stat_hitWoodwork
11352560,home,Sheffield United,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,13,13,False,27.0,11.0,24.0,8.0,4.0,5.0,7.0,22.0,9.0,2.0,4.0,90.0,33.0,5.6,16.0,0.0015349,0,-3.7625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,Jayden Bogle,,,bogle-jayden,J. Bogle,D,2,178,805,M,929132,EUR,964656000,D,20,20,False,9.0,8.0,,,4.0,4.0,4.0,7.0,3.0,,,90.0,33.0,5.4,8.0,0.0016445,2,,2.0,1.0,1.0,7.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,0.1338,,,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1549,M,825899,EUR,922406400,D,15,15,False,20.0,12.0,3.0,,8.0,10.0,4.0,10.0,1.0,,,64.0,32.0,5.4,9.0,0.00108437,0,,,,,1.0,3.0,1.0,,,,,5.0,1.0,3.0,2.0,,1.0,,,True,1.0,1.0,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,Jack Robinson,,,jack-robinson,J. Robinson,D,6,180,148,M,98454,EUR,746841600,D,19,19,False,27.0,18.0,7.0,2.0,13.0,16.0,5.0,11.0,2.0,,,90.0,42.0,6.9,11.0,0.00222068,0,,,,1.0,,3.0,,,,,,5.0,3.0,2.0,2.0,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,
11352560,home,Sheffield United,Auston Trusty,,,auston-trusty,A. Trusty,D,6,188,817,M,822459,EUR,902880000,D,5,5,False,18.0,11.0,6.0,2.0,11.0,16.0,,2.0,3.0,,,90.0,32.0,5.9,9.0,2.391e-05,0,,,,,2.0,,2.0,,,,,7.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,James McAtee,,,james-mcatee,J. McAtee,M,24,180,10550,M,1003334,EUR,1034899200,M,28,28,False,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,45.0,8.0,6.3,2.0,0.00180092,1,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,0.0424,,,,,,jamesmcatee_,1.0,1.0,,,,,,,,,,,,
11352560,home,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180,223,M,100637,EUR,671414400,M,16,16,False,3.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,17.0,6.0,6.4,2.0,3.8e-07,0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,Vinícius Souza,,,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,21,21,False,19.0,15.0,2.0,2.0,7.0,9.0,8.0,10.0,6.0,,,90.0,32.0,6.4,6.0,0.0026563,0,,,,1.0,5.0,5.0,2.0,1.0,,,,4.0,1.0,4.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,Tom Davies,,,tom-davies,T. Davies,M,22,179,349,M,795058,EUR,899164800,M,22,22,False,8.0,5.0,,,4.0,6.0,1.0,2.0,4.0,,,45.0,13.0,6.1,3.0,0.00064296,0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11352560,home,Sheffield United,Gustavo Hamer,,,gustavo-hamer,G. Hamer,M,8,169,1011,M,837495,EUR,867110400,M,8,8,False,22.0,16.0,2.0,,11.0,13.0,5.0,9.0,5.0,,,90.0,28.0,5.9,8.0,0.0134901,0,,,2.0,,5.0,,1.0,,1.0,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,
11352560,home,Sheffield United,Oliver McBurnie,,,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,367228,EUR,833846400,F,9,9,False,9.0,6.0,,,3.0,3.0,3.0,6.0,,,,45.0,11.0,6.4,4.0,0.0023437,0,,,5.0,2.0,7.0,3.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,
11352560,home,Sheffield United,Ben Osborn,Ben,Osborn,ben-osborn,B. Osborn,M,23,176,72,M,282665,EUR,776044800,M,23,23,True,23.0,17.0,5.0,2.0,11.0,12.0,6.0,11.0,4.0,,,73.0,25.0,6.2,6.0,0.00261871,0,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,George Baldock,,,george-baldock,G. Baldock,D,,175,359,M,112928,EUR,731635200,D,2,2,True,8.0,6.0,,,4.0,4.0,2.0,5.0,,,,45.0,12.0,6.5,3.0,0.0407351,0,,1.0,,,2.0,2.0,,,1.0,,,1.0,,,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
11352560,home,Sheffield United,Andre Brooks,,,andre-brooks,A. Brooks,M,11,180,245,M,1396445,EUR,1061337600,M,35,35,True,6.0,3.0,1.0,,2.0,4.0,1.0,2.0,3.0,,,45.0,15.0,6.4,5.0,0.0116271,0,,,,1.0,2.0,2.0,1.0,,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,32,32,True,3.0,2.0,,,2.0,2.0,,1.0,3.0,,,45.0,10.0,6.5,4.0,1.251e-05,1,,,2.0,1.0,5.0,1.0,,,1.0,1.0,,1.0,1.0,,,,2.0,2.0,0.0627,,,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,Oliver Arblaster,Oliver Arblaster,,oliver-arblaster,O. Arblaster,M,4,180,217,M,1191153,EUR,1073520000,M,24,24,True,8.0,8.0,,,5.0,5.0,3.0,3.0,,,,26.0,9.0,6.7,,0.00171538,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11352560,home,Sheffield United,Wesley Foderingham,,,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352560,home,Sheffield United,Yasser Larouci,Yasser,Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,larouci.yasseroff,,,,,,,,,,,,,,
11352560,home,Sheffield United,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,867583,EUR,924393600,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,ben.brereton,,,,,,,,,,,,,,
11352560,home,Sheffield United,Sydie Peck,,,sydie-peck,S. Peck,M,42,173,279,M,1391824,EUR,1095033600,M,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352560,away,Arsenal,David Raya,,,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,22,22,False,26.0,21.0,6.0,1.0,19.0,22.0,2.0,4.0,4.0,,,90.0,27.0,6.7,5.0,0.00028132,0,,,,,,,,,,,,,,,,,,,,,,,,,d_raya1,,,,,2.0,2.0,,,,,,,,
11352560,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,846036,EUR,876268800,D,4,4,False,48.0,43.0,2.0,1.0,10.0,10.0,33.0,39.0,2.0,,,65.0,60.0,7.9,9.0,0.0508921,1,,1.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,0.0402,,,,,,benwhite,,1.0,,1.0,,,1.0,1.0,1.0,0.4365,,,,
11352560,away,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,2,2,False,172.0,167.0,4.0,2.0,76.0,77.0,91.0,95.0,9.0,,,90.0,178.0,7.6,6.0,0.0722364,0,,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,WSaliba4,,1.0,,,,,,,,,,,,
11352560,away,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,145.0,139.0,3.0,2.0,56.0,56.0,83.0,89.0,5.0,,,90.0,150.0,7.6,6.0,0.0570551,0,,,2.0,3.0,2.0,5.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,GabrielMagalhães,,1.0,,,,,,,,,,,,
11352560,away,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,15,15,False,80.0,73.0,1.0,1.0,21.0,23.0,52.0,59.0,4.0,,,90.0,97.0,8.0,11.0,0.098212,2,,2.0,1.0,3.0,2.0,5.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,0.045,,1.0,,,,j_kiwior,,,,1.0,,,,,,,1.0,1.0,,
