match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_possessionLostCtrl,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock
10385554,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,7.0,6.0,,,1.0,1.0,5.0,6.0,1.0,1.0,,,84.0,16.0,9.3,1.4134,1.5779,0.00702807,7,,,,,1.0,4.0,,,,3.0,,,,4.0,,,,,1.0,,3.0,,,2.0,3.0,,3.0,1.0,,,,,,
10385554,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,8,8,True,21.0,21.0,,,4.0,4.0,17.0,17.0,1.0,1.0,,,29.0,22.0,7.1,0.1013,0.1301,0.045076,1,,,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
10385554,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,20.0,20.0,1.0,1.0,4.0,4.0,16.0,17.0,4.0,1.0,2.0,,29.0,27.0,6.8,0.0,0.0,0.051624,0,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10385554,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,9.0,8.0,,,4.0,5.0,4.0,4.0,,,,,10.0,12.0,6.5,0.1012,0.0,0.00296242,1,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
10385554,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,80,80,True,7.0,6.0,,,1.0,1.0,5.0,6.0,1.0,,,,1.0,9.0,,0.0,0.0,0.0146469,0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385554,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,home,Manchester City,Josh Wilson-Esbrand,josh-wilson-esbrand,J. Wilson-Esbrand,D,3,176,3125,M,,1017915,EUR,1040860800,D,97,97,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,0.0,,0,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,home,Manchester City,Claudio Gomes,claudio-gomes,C. Gomes,M,6,171,302,M,,864731,EUR,964310400,M,81,81,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,home,Manchester City,Ben Knight,ben-knight,B. Knight,F,14,170,238,M,,1010870,EUR,1024012800,M,96,96,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,away,Crystal Palace,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,,32023,EUR,537235200,G,13,13,False,30.0,18.0,19.0,7.0,15.0,19.0,3.0,11.0,,10.0,,1.0,90.0,42.0,5.6,0.0,0.0,0.00098907,0,-2.2257,,,,,,,,,12.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,
10385554,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,False,18.0,10.0,4.0,,8.0,11.0,2.0,7.0,1.0,2.0,,,74.0,29.0,6.0,0.0,0.0,0.00080294,0,,,,,,,,,,10.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
10385554,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,False,32.0,21.0,11.0,2.0,19.0,20.0,2.0,13.0,4.0,5.0,1.0,,90.0,44.0,6.0,0.0,0.0,0.00068498,0,,,,1.0,2.0,3.0,1.0,,,13.0,,,,,4.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,True,,,,,
10385554,away,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,16,16,False,40.0,31.0,14.0,6.0,27.0,30.0,4.0,10.0,5.0,2.0,3.0,,90.0,56.0,6.8,0.0861,0.1947,0.00209845,1,,,,,1.0,4.0,1.0,2.0,1.0,11.0,,,,,8.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,
10385554,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,31.0,26.0,4.0,1.0,23.0,27.0,3.0,4.0,4.0,4.0,1.0,,90.0,45.0,6.3,0.0,0.0,0.00121222,0,,,,,1.0,1.0,,,,5.0,,,,,5.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
10385554,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,D,3,3,False,11.0,7.0,2.0,,3.0,5.0,4.0,6.0,,3.0,,,57.0,15.0,6.1,0.0,0.0,0.00387263,0,,,,,,2.0,2.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10385554,away,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,M,9,9,False,8.0,7.0,,,3.0,4.0,4.0,5.0,8.0,4.0,5.0,,74.0,30.0,6.2,0.0,0.0,0.00125699,0,,,,1.0,1.0,11.0,,,,9.0,,,,,1.0,2.0,2.0,,7.0,,2.0,,2.0,4.0,,,,,,,,,,
10385554,away,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,,906047,EUR,947289600,M,28,28,False,20.0,18.0,2.0,2.0,12.0,13.0,6.0,7.0,2.0,2.0,,,90.0,30.0,6.5,0.0314,0.1294,0.00168404,1,,,,,1.0,3.0,1.0,,,5.0,,,,,3.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,1.0
10385554,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,False,16.0,10.0,3.0,,5.0,7.0,5.0,9.0,1.0,4.0,,,90.0,23.0,6.4,0.0,0.0,0.00206254,0,,,,,,3.0,1.0,,,7.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,2.0
10385554,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,M,10,10,False,16.0,13.0,1.0,,6.0,8.0,8.0,10.0,4.0,4.0,2.0,,90.0,32.0,6.5,0.0,0.0,0.041564,0,,,,2.0,,7.0,2.0,4.0,2.0,10.0,2.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,
10385554,away,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,,795228,EUR,884908800,F,22,22,False,20.0,17.0,,,10.0,11.0,7.0,9.0,2.0,6.0,,,67.0,27.0,6.4,0.0,0.0,0.00934027,0,,,,,1.0,5.0,,3.0,1.0,6.0,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,
10385554,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,True,13.0,9.0,,,6.0,9.0,3.0,4.0,,,,,33.0,18.0,5.9,0.0,0.0,0.00198905,0,,,,,,1.0,1.0,,,5.0,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,
10385554,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,True,7.0,6.0,,,3.0,4.0,3.0,3.0,1.0,,1.0,,23.0,11.0,6.4,0.0,0.0,0.00065313,0,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0
10385554,away,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,MOlise,978838,EUR,1008115200,M,7,7,True,,,,,,,,1.0,1.0,,,,16.0,3.0,6.5,0.0,0.0,0.0,0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385554,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,True,3.0,3.0,,,1.0,1.0,2.0,2.0,2.0,,1.0,,16.0,7.0,6.6,0.0,0.0,0.00053455,0,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
10385554,away,Crystal Palace,Joe Whitworth,joe-whitworth,J. Whitworth,G,1,179,177,M,,1134718,EUR,1078012800,G,41,41,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,away,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,away,Crystal Palace,Luka Milivojević,luka-milivojevic,L. Milivojević,M,19,183,512,M,,50294,EUR,670982400,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,away,Crystal Palace,Kaden Rodney,kaden-rodney,K. Rodney,M,8,189,227,M,,1185603,EUR,1097107200,M,78,78,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385554,away,Crystal Palace,Malcolm Ebiowei,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,,1176104,EUR,1062633600,M,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
