match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_challengeLost,stat_wonContest,stat_totalOffside
12356168,home,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,,1167069,EUR,1031529600,M,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Jhon Jhon,,,,,,,,,,,,,,,,,,,
12356168,home,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,25.0,18.0,18.0,11.0,0.0,7.0,7.0,11.0,18.0,5.0,1.0,1.0,4.0,90.0,33.0,7.4,7.0,0.00306982,0,-0.402,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,False,12.0,7.0,3.0,2.0,0.0,2.0,3.0,6.0,11.0,1.0,,,,82.0,29.0,6.6,12.0,0.0199729,1,,,2.0,1.0,1.0,4.0,,1.0,1.0,,1.0,,2.0,,4.0,,,,0.0155,,,1.0,,,,,,2.0,,,
12356168,away,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,,874964,EUR,830822400,D,32,32,False,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,,,,,37.0,5.0,6.3,1.0,0.00176122,0,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,False,31.0,25.0,7.0,3.0,0.0,15.0,18.0,10.0,15.0,2.0,,,,90.0,53.0,7.5,9.0,0.00602059,0,,,2.0,,3.0,9.0,1.0,,,,,,5.0,3.0,5.0,,,,,,,,6.0,,,,,,,,
12356168,away,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,28.0,22.0,9.0,5.0,0.0,11.0,14.0,11.0,14.0,3.0,,,,90.0,43.0,7.0,6.0,0.00476296,0,,True,,,3.0,7.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
12356168,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,24.0,18.0,3.0,1.0,0.0,7.0,7.0,12.0,23.0,3.0,,,,82.0,56.0,6.6,19.0,0.032954,0,,,6.0,1.0,10.0,2.0,,4.0,3.0,1.0,1.0,,,3.0,10.0,,2.0,4.0,,,,,1.0,4.0,,,,2.0,2.0,2.0,
12356168,away,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,,243425,EUR,735436800,M,31,31,False,4.0,2.0,,,0.0,,,3.0,11.0,,,,,58.0,19.0,6.9,9.0,0.0329072,1,,,7.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,,3.0,,4.0,,1.0,1.0,0.023,,,1.0,,,,,,,,,
12356168,away,Vasco da Gama,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,,386230,EUR,851904000,M,27,27,False,26.0,20.0,5.0,2.0,0.0,9.0,11.0,11.0,17.0,3.0,,,,90.0,42.0,6.5,11.0,0.00673644,0,,,2.0,,4.0,4.0,1.0,3.0,1.0,1.0,,,,,2.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,
12356168,away,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,M,23,23,False,28.0,22.0,1.0,,0.0,12.0,12.0,10.0,16.0,4.0,,,,88.0,43.0,7.0,9.0,0.00438517,0,,,,,7.0,3.0,1.0,2.0,2.0,1.0,,,1.0,1.0,4.0,,2.0,1.0,,,,,1.0,3.0,,,,1.0,1.0,3.0,
12356168,away,Vasco da Gama,David,david,David,M,7,179,2160,M,,840291,EUR,813888000,M,7,7,False,10.0,8.0,,,0.0,3.0,3.0,5.0,8.0,1.0,,,,45.0,15.0,6.3,6.0,0.0189064,1,,,1.0,,1.0,,,,,,,,,1.0,3.0,1.0,1.0,1.0,0.0356,,,,,,,,,2.0,,,
12356168,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,26.0,12.0,2.0,2.0,0.0,6.0,7.0,6.0,21.0,1.0,,,,90.0,45.0,7.6,21.0,0.00884758,5,,,2.0,,15.0,1.0,,,,5.0,1.0,,8.0,11.0,10.0,,4.0,2.0,0.1552,,,3.0,,,,2.0,,1.0,,,1.0
12356168,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,,1003013,EUR,1013644800,M,20,20,True,38.0,32.0,4.0,4.0,0.0,17.0,21.0,15.0,18.0,3.0,,,,53.0,49.0,6.5,10.0,0.00950447,0,,,1.0,,2.0,,3.0,,,1.0,,,1.0,1.0,6.0,,2.0,3.0,,,,,,,,,,1.0,1.0,,
12356168,away,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,,1105970,EUR,970790400,M,28,28,True,24.0,21.0,,,0.0,10.0,11.0,12.0,15.0,4.0,,,,45.0,34.0,7.1,5.0,0.0963841,1,,,2.0,1.0,4.0,1.0,,2.0,2.0,,1.0,Adson,3.0,,3.0,,1.0,,0.0133,,,1.0,,2.0,,,,,,2.0,
12356168,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,,,,32.0,5.0,6.5,2.0,0.00207075,0,,,,,1.0,,,,,,,Rayan,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,True,3.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,,,,8.0,9.0,7.0,2.0,8.095e-05,0,,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,
12356168,away,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,,8.0,6.0,6.6,,0.030423,0,,,,,,,,,,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,True,4.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,,8.0,4.0,6.5,1.0,0.00024901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Pablo,pablo,Pablo,G,37,188,557,M,,1652393,EUR,1044921600,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Pablo,,,,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Lyncon,lyncon,Lyncon,D,14,186,452,M,,1463561,EUR,1115424000,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Lyncon,,,,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Luiz Gustavo,gustavo-luiz,L. Gustavo,D,44,188,882,M,,1634148,EUR,1144800000,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Luiz Gustavo Marinho Ribeiro dos Santos,,,,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Serginho,serginho,Serginho,M,70,180,332,M,,849301,EUR,797126400,M,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,JP,joao-pedro,JP,M,98,182,1248,M,,1641124,EUR,1113868800,M,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,
12356168,away,Vasco da Gama,Clayton,clayton,Clayton,F,19,184,1625,M,,1017023,EUR,916012800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
