match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_wonTackle,stat_lastManTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_goals,player_sofascoreId,stat_errorLeadToAShot
12499727,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,False,24.0,11.0,22.0,9.0,0.0,1.0,2.0,10.0,22.0,2.0,2.0,3.0,6.0,1.0,2.0,3.0,1.0,3.0,3.0,90.0,33.0,7.2,13.0,0.0570784,0,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499727,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,D,11,11,False,11.0,7.0,1.0,,1.0,2.0,3.0,5.0,11.0,1.0,6.0,2.0,3.0,2.0,,,,,,75.0,37.0,7.2,9.0,0.00856662,1,,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0413,2.0,,,,,,,,,,,,,,,,,,,,
12499727,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,12.0,9.0,2.0,1.0,0.0,6.0,7.0,3.0,5.0,1.0,2.0,3.0,4.0,1.0,,,,,,82.0,23.0,6.4,5.0,0.00104571,1,,,4.0,1.0,,,1.0,2.0,,1.0,0.0249,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12499727,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,13.0,8.0,6.0,4.0,0.0,3.0,3.0,5.0,10.0,4.0,6.0,3.0,3.0,,,,,,,90.0,29.0,7.0,8.0,0.0284765,1,,,5.0,1.0,,,1.0,2.0,2.0,3.0,0.0253,,,,,1.0,1.0,True,1.0,2.0,,,,,,,,,,,,
12499727,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,19.0,15.0,2.0,1.0,0.0,7.0,8.0,8.0,11.0,2.0,6.0,5.0,5.0,2.0,,,,,,90.0,30.0,7.2,4.0,0.0500977,0,,,,,,,,,2.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,
12499727,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,D,13,13,False,26.0,20.0,6.0,3.0,0.0,5.0,5.0,15.0,21.0,2.0,3.0,4.0,3.0,,,,,,,90.0,43.0,6.8,10.0,0.055681,0,,,3.0,,1.0,,,1.0,1.0,2.0,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,
12499727,home,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,15.0,13.0,2.0,2.0,0.0,7.0,7.0,6.0,8.0,,4.0,,4.0,1.0,,,,,,82.0,34.0,7.1,8.0,0.0219059,2,,,9.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,0.1727,1.0,,,,2.0,2.0,,,1.0,,1.0,1.0,0.0335,,,,,,,,
12499727,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,27.0,16.0,2.0,1.0,0.0,7.0,9.0,9.0,20.0,1.0,5.0,1.0,5.0,1.0,,,,,,90.0,46.0,7.1,17.0,0.0471275,1,,2.0,7.0,3.0,3.0,1.0,,2.0,2.0,1.0,0.0354,,,,,1.0,1.0,,,1.0,,,1.0,0.0205,,,,,,,,
12499727,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,29.0,24.0,2.0,2.0,0.0,9.0,10.0,15.0,19.0,,2.0,3.0,6.0,,,,,,,90.0,45.0,6.2,12.0,0.0336701,1,,,6.0,1.0,3.0,,1.0,,2.0,1.0,0.008,1.0,,,1.0,,4.0,,1.0,1.0,,,,,1.0,,,,,,,
12499727,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,18.0,9.0,,,0.0,1.0,1.0,8.0,17.0,3.0,3.0,1.0,,,,,,,,75.0,24.0,6.0,13.0,0.0252193,1,,,4.0,,1.0,,,,,,0.0579,,,,2.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,
12499727,home,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,11.0,9.0,2.0,2.0,0.0,4.0,4.0,6.0,8.0,,5.0,,3.0,1.0,,,,,,82.0,30.0,8.9,7.0,0.027139,3,,1.0,2.0,,3.0,1.0,1.0,2.0,3.0,,0.154,2.0,,,,,3.0,,,1.0,,,2.0,0.6722,,,,,1.0,2.0,,
12499727,home,FC Augsburg,Henri Koudossou,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,6.0,4.0,1.0,,0.0,2.0,4.0,2.0,2.0,,3.0,1.0,,,,,,,,15.0,13.0,6.7,3.0,0.0013433,0,,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,
12499727,home,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,True,4.0,4.0,,,0.0,,,4.0,4.0,2.0,2.0,,,,,,,,,15.0,11.0,6.5,4.0,0.0225625,0,,,6.0,,,,,,,1.0,,1.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,essende.s,
