match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_wasFouled,captain,stat_totalCross,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goals
11391446,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,38.0,20.0,24.0,6.0,16.0,17.0,4.0,21.0,12.0,2.0,3.0,4.0,1.0,1.0,90.0,49.0,7.2,18.0,0.00095852,0,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391446,home,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,17,17,False,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,5.0,5.0,3.0,2.0,2.095e-05,0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391446,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,False,24.0,20.0,1.0,,15.0,17.0,5.0,7.0,1.0,,,,,,85.0,39.0,6.8,6.0,0.00267579,0,,4.0,,7.0,,,,,chriswooh,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11391446,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,51.0,47.0,3.0,1.0,37.0,39.0,10.0,12.0,4.0,,,,,,90.0,66.0,6.9,5.0,0.00299465,2,,2.0,1.0,9.0,1.0,1.0,,,,,1.0,2.0,,1.0,1.0,1.0,,2.0,0.2015,,,,,,,,,,,,,,
11391446,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,20.0,16.0,2.0,1.0,10.0,11.0,6.0,9.0,1.0,,,,,,45.0,29.0,6.4,5.0,0.00259871,0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11391446,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,11,11,False,9.0,9.0,1.0,1.0,3.0,3.0,6.0,6.0,2.0,,,,,,73.0,16.0,6.4,2.0,0.00379432,0,,4.0,,,,,,,,2.0,,4.0,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,
11391446,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,33.0,25.0,3.0,1.0,16.0,19.0,9.0,17.0,4.0,,,,,,90.0,53.0,7.3,12.0,0.00759018,0,,,,3.0,,,,,,,,7.0,,2.0,5.0,4.0,,,,,2.0,True,3.0,,,,,,,,,,
11391446,home,Stade Rennais,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,21,21,False,63.0,54.0,4.0,2.0,27.0,30.0,27.0,33.0,5.0,,,,,,90.0,88.0,7.5,12.0,0.0602001,1,,5.0,1.0,2.0,1.0,1.0,,,Mati,3.0,1.0,9.0,1.0,4.0,,,1.0,1.0,0.0081,3.0,5.0,,,3.0,1.0,,,,,,,,
11391446,home,Stade Rennais,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,51.0,45.0,3.0,3.0,19.0,19.0,28.0,36.0,5.0,,,,,,90.0,76.0,7.7,12.0,0.129621,1,,7.0,2.0,,2.0,,,,,3.0,,13.0,1.0,2.0,7.0,3.0,2.0,,0.0754,4.0,3.0,,4.0,3.0,,2.0,1.0,,,,,,
11391446,home,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,False,20.0,14.0,1.0,,8.0,10.0,6.0,10.0,4.0,,,,,,45.0,34.0,6.6,13.0,0.00708849,1,,3.0,,1.0,4.0,,,,,1.0,1.0,3.0,1.0,2.0,,,,,0.0573,2.0,1.0,,,1.0,,,1.0,,,,,,
