match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalCross,stat_wasFouled,captain,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside
10411462,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,39.0,27.0,21.0,10.0,20.0,25.0,7.0,14.0,2.0,1.0,1.0,7.0,1.0,6.0,6.0,1.0,1.0,90.0,52.0,6.8,13.0,0.0,0.0,0.00173013,0,0.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411462,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,55,55,False,63.0,53.0,8.0,5.0,43.0,50.0,10.0,13.0,9.0,1.0,,7.0,,,,,,90.0,70.0,6.5,10.0,0.0,0.0,0.00471348,0,,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
10411462,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,3,3,False,48.0,40.0,10.0,7.0,29.0,34.0,11.0,14.0,9.0,1.0,2.0,4.0,,,,,,90.0,64.0,7.5,11.0,0.0,0.0,0.0239612,0,,5.0,10.0,,,7.0,1.0,2.0,3.0,3.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,
10411462,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,False,53.0,48.0,7.0,4.0,32.0,35.0,16.0,18.0,2.0,,,5.0,,,,,,86.0,66.0,7.9,6.0,0.0552,0.1035,0.0122692,1,,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
10411462,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,M,84,84,False,37.0,32.0,2.0,,16.0,18.0,16.0,20.0,4.0,1.0,,5.0,,,,,,90.0,51.0,6.7,7.0,0.0,0.0,0.0869444,0,,2.0,7.0,4.0,4.0,1.0,,,,,1.0,,,1.0,,,,1.0,3.0,,,,,,,,,
10411462,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,M,32,32,False,76.0,64.0,8.0,6.0,46.0,52.0,18.0,26.0,8.0,3.0,,11.0,,,,,,90.0,87.0,6.9,15.0,0.0,0.0,0.0561171,0,,2.0,8.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,3.0,,1.0,1.0,,,2.0,2.0,True,,,,,,,,
10411462,home,Monza,Nicolò Rovella,,,nicolo-rovella,N. Rovella,M,6,179,2966,M,,937324,EUR,1007424000,M,6,6,False,41.0,40.0,5.0,5.0,22.0,22.0,19.0,21.0,4.0,,,6.0,,,,,,65.0,47.0,7.3,2.0,0.0,0.0,0.0392644,0,,2.0,2.0,,,,,2.0,1.0,,2.0,,,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,
10411462,home,Monza,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,33.0,28.0,5.0,4.0,14.0,16.0,14.0,17.0,5.0,1.0,2.0,4.0,,,,,,90.0,65.0,7.5,10.0,0.2799,0.3968,0.0111138,4,,1.0,10.0,4.0,4.0,,,1.0,3.0,1.0,1.0,3.0,,3.0,,2.0,,,,,,,2.0,,,,,
10411462,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,F,28,28,False,20.0,11.0,3.0,1.0,2.0,6.0,10.0,16.0,2.0,,,2.0,,,,,,45.0,33.0,6.7,12.0,0.0,0.0,0.0391371,0,,,7.0,4.0,3.0,,,,,,1.0,1.0,,,1.0,,,2.0,3.0,,,1.0,,,,,,
10411462,home,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170,457,M,,148458,EUR,743990400,F,17,17,False,21.0,17.0,,,2.0,4.0,15.0,20.0,3.0,,1.0,1.0,,,,,,66.0,31.0,6.6,8.0,0.0385,0.0,0.0172288,1,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,3.0,2.0,,,,,1.0,,,,
