match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,captain,stat_goals,stat_totalOffside,stat_clearanceOffLine
12117247,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,28.0,21.0,12.0,5.0,0.0,20.0,23.0,1.0,5.0,1.0,6.0,1.0,1.0,90.0,34.0,6.9,7.0,0.00025728,0,0.1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117247,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,58.0,52.0,1.0,1.0,1.0,18.0,19.0,36.0,46.0,,4.0,,,90.0,110.0,7.2,25.0,0.113885,3,,7.0,2.0,1.0,2.0,16.0,8.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,0.1422,0.1056,2.0,,,,,,,
12117247,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,False,55.0,52.0,4.0,3.0,0.0,27.0,28.0,25.0,28.0,2.0,3.0,,,75.0,65.0,7.0,5.0,0.076646,2,,1.0,,1.0,1.0,5.0,2.0,,,1.0,,,2.0,1.0,1.0,,,,1.0,3.0,0.0782,,1.0,,,,,,,
12117247,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,78.0,72.0,5.0,5.0,0.0,30.0,32.0,43.0,47.0,5.0,8.0,,,90.0,92.0,7.5,6.0,0.0414164,2,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,0.1145,,,,,,,,,
12117247,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,44.0,42.0,1.0,,0.0,17.0,18.0,25.0,28.0,1.0,6.0,,,61.0,65.0,6.4,13.0,0.0169041,2,,2.0,,2.0,,8.0,1.0,,3.0,4.0,1.0,,1.0,,,,,3.0,,,0.048,,,,,1.0,,,,
12117247,home,Flamengo,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,_alcaraz22,1017392,EUR,1038614400,M,37,37,False,57.0,51.0,4.0,3.0,0.0,17.0,18.0,35.0,41.0,,3.0,,,61.0,62.0,7.2,7.0,0.058619,0,,2.0,1.0,,,2.0,2.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,
12117247,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,70.0,69.0,3.0,3.0,0.0,20.0,21.0,49.0,49.0,3.0,3.0,,,90.0,86.0,7.2,4.0,0.0457796,0,,,,1.0,3.0,7.0,6.0,,3.0,,,,,,1.0,3.0,2.0,,,3.0,,,1.0,,,,,,,
12117247,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,M,20,20,False,58.0,48.0,4.0,4.0,0.0,12.0,13.0,37.0,49.0,,4.0,,,75.0,75.0,7.8,15.0,0.119495,1,,4.0,1.0,2.0,,4.0,6.0,1.0,1.0,3.0,3.0,,1.0,,1.0,1.0,,,2.0,,0.0355,,4.0,Matheus Gonçalves,,,,,,
12117247,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,False,87.0,77.0,1.0,1.0,0.0,20.0,22.0,57.0,65.0,,6.0,,,90.0,115.0,8.2,20.0,0.107453,3,,,,,,5.0,8.0,,1.0,5.0,1.0,2.0,,,,6.0,5.0,4.0,1.0,,0.1375,0.5586,1.0,,,1.0,True,1.0,1.0,
12117247,home,Flamengo,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20442,M,gonzaloplata,937937,EUR,973036800,M,45,45,False,28.0,20.0,,,0.0,2.0,3.0,18.0,25.0,,1.0,,,61.0,38.0,6.9,12.0,0.0597781,0,,,,2.0,,4.0,2.0,,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,
12117247,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,99,99,False,31.0,31.0,,,0.0,6.0,6.0,25.0,25.0,,,,,90.0,34.0,6.9,,0.0350493,2,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,0.0979,0.0552,,,,1.0,,,1.0,
12117247,home,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,alxsndro12,84854,EUR,664848000,D,26,26,True,30.0,30.0,1.0,1.0,0.0,10.0,10.0,20.0,20.0,2.0,3.0,,,29.0,35.0,7.1,,0.268362,0,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,2.0,,,,,,,
12117247,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,True,26.0,24.0,,,0.0,4.0,4.0,20.0,25.0,,1.0,,,29.0,34.0,6.7,6.0,0.0413502,1,,3.0,,1.0,,4.0,3.0,3.0,,1.0,1.0,,1.0,,,,,1.0,2.0,,0.0146,,,,,,,,,
12117247,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,True,13.0,10.0,,,0.0,3.0,4.0,7.0,9.0,1.0,1.0,,,29.0,24.0,6.3,8.0,0.00371451,1,,,,,,5.0,3.0,2.0,1.0,1.0,,,1.0,,,1.0,,2.0,2.0,1.0,0.035,,,,,,,,,
12117247,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,True,19.0,18.0,2.0,1.0,0.0,7.0,7.0,11.0,12.0,,2.0,,,15.0,23.0,6.7,2.0,0.0132397,0,,,,1.0,,3.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12117247,home,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,nicodelacruz10,877513,EUR,865123200,M,18,18,True,24.0,22.0,1.0,1.0,0.0,5.0,5.0,17.0,19.0,,1.0,,,15.0,29.0,6.7,3.0,0.0188674,0,,,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12117247,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,
12117247,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117247,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117247,home,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117247,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117247,home,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,lorranlucas10,1459764,EUR,1151971200,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117247,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117247,away,Athletico,Mycael,mycael,Mycael,G,1,191,790,M,,1128850,EUR,1079049600,G,41,41,False,22.0,13.0,15.0,7.0,0.0,8.0,9.0,5.0,13.0,,1.0,,3.0,90.0,25.0,6.7,9.0,0.0008005,0,-0.2807,,,,,,,,,,,,,,,,,,,,,,,Mycael,,,,,,
12117247,away,Athletico,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,456,M,,963990,EUR,983318400,D,4,4,False,27.0,24.0,3.0,2.0,0.0,16.0,17.0,8.0,10.0,7.0,3.0,,,90.0,42.0,7.4,3.0,0.00197812,1,,,,,1.0,,3.0,,,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,0.0206,,,,,1.0,,,,
12117247,away,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,,33106,EUR,590457600,D,44,44,False,16.0,14.0,4.0,2.0,0.0,9.0,9.0,5.0,7.0,3.0,1.0,,,90.0,28.0,7.5,2.0,0.00093318,0,,,,,1.0,,2.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,True,,,1.0
12117247,away,Athletico,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,,1085451,EUR,972000000,D,15,15,False,27.0,16.0,6.0,,0.0,12.0,15.0,4.0,12.0,7.0,1.0,,,90.0,47.0,7.0,12.0,0.00135046,0,,,,1.0,3.0,2.0,5.0,,,,,,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,
12117247,away,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,,871273,EUR,952214400,M,28,28,False,35.0,25.0,7.0,3.0,0.0,10.0,12.0,15.0,26.0,2.0,6.0,,,86.0,67.0,7.3,19.0,0.0608826,1,,3.0,,,1.0,5.0,7.0,1.0,2.0,1.0,,,1.0,1.0,1.0,6.0,5.0,1.0,,1.0,0.0596,,2.0,,,,,,,
12117247,away,Athletico,Christian,christian,Christian,M,88,178,1761,M,,981733,EUR,977184000,M,88,88,False,30.0,26.0,1.0,,0.0,20.0,20.0,6.0,10.0,1.0,6.0,,,90.0,43.0,6.9,5.0,0.00424853,0,,,,,,5.0,7.0,2.0,,1.0,1.0,,,,3.0,5.0,2.0,1.0,1.0,3.0,,,,,,,,,,
