match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,injury,length,from,playerName,reason,rescinded
11453158,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453158,,,,,90,17.0,,1,,,varDecision,False,True,25217.0,goalNotAwarded,1138857.0,Ali Albulayhi,,,,,,
11453158,,3.0,1.0,,90,15.0,,1,,,goal,,True,181559310.0,regular,1138857.0,Ali Albulayhi,,,,,,
11453158,,,,,90,10.0,,1,,,substitution,,False,122630173.0,regular,,,False,,,,,
11453158,,,,,90,0.0,,1,,,injuryTime,,,,,,,,12.0,,,,
11453158,,,,,88,,,3,,,substitution,,True,122630147.0,regular,,,False,,,,,
11453158,,,,,84,,,7,,,substitution,,False,122630148.0,regular,,,False,,,,,
11453158,,,,,75,,,16,,,substitution,,False,122630125.0,regular,,,False,,,,,
11453158,,2.0,1.0,,74,,,17,,,goal,,True,181557947.0,penalty,280955.0,Rúben Neves,,,penalty,,,
11453158,,,,,73,,,18,,,card,,False,121291363.0,yellow,249061.0,Lucas Zelarayán,,,,Lucas Zelarayán,Argument,False
11453158,,,,,72,,,19,,,card,,False,121291362.0,yellow,114157.0,Cristian Tello,,,,Cristian Tello,Argument,False
11453158,,,,,71,,,20,,,varDecision,False,True,25215.0,penaltyNotAwarded,1134261.0,Mohammed Al-Qahtani,,,,,,
11453158,,,,,68,,,23,,,substitution,,True,122630115.0,regular,,,False,,,,,
11453158,,,,,63,,,28,,,substitution,,True,122630083.0,regular,,,False,,,,,
11453158,,,,,63,,,28,,,substitution,,True,122630082.0,regular,,,False,,,,,
11453158,,,,,62,,,29,,,substitution,,True,122630084.0,regular,,,False,,,,,
11453158,,1.0,1.0,,58,,,33,,,goal,,True,181557329.0,regular,878084.0,Michael,,,,,,
11453158,,0.0,1.0,,57,,,34,,,goal,,False,181557316.0,regular,249061.0,Lucas Zelarayán,,,,,,
11453158,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453158,,,,,45,0.0,,1,,,injuryTime,,,,,,,,1.0,,,,
11453158,,,,,38,,,8,,,card,,False,121291290.0,yellow,1521953.0,Saeed Baattia,,,,Saeed Baattia,Foul,False
11453158,,,,,36,,,10,,,card,,True,121291281.0,yellow,872607.0,Nasser Al-Dawsari,,,,Nasser Al-Dawsari,Foul,False
11453158,,,,,33,,,13,,,card,,True,121291276.0,yellow,878084.0,Michael,,,,Michael,,False
11453158,,,,,-5,,,6,,,card,,False,121291361.0,yellow,,,,,,Slaven Bilić,Argument,False
