match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_accurateCross,captain,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon
14083257,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,25.0,18.0,18.0,11.0,0.0,8.0,10.0,10.0,15.0,8.0,3.0,1.0,3.0,1.0,1.0,90.0,34.0,7.3,7.0,0.00501208,10.063411399719,1.0,8.4884388767755,0.4104,0,-0.0694,0.07,-0.01,-0.18,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083257,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,51.0,41.0,6.0,2.0,0.0,26.0,28.0,15.0,23.0,2.0,,,,,,90.0,80.0,6.3,17.0,0.00378852,113.03088949401,13.0,48.545593399212,,1,,0.21,0.14,-0.24,,2.0,4.0,3.0,7.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0725,8.6886214128485,8.6888701221735,1.0,-0.2,,,,,,,,,,,,,,,,,,,,,
14083257,home,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191.0,1959,M,879875,EUR,936489600,D,2,2,False,48.0,36.0,5.0,2.0,0.0,30.0,35.0,6.0,13.0,6.0,,,,,,90.0,67.0,6.4,15.0,0.00198246,70.230464622805,12.0,11.161412419925,,0,,0.0,0.02,-0.32,,,3.0,7.0,7.0,10.0,,,11.0,,,,3.0,,,,,,,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,
14083257,home,Deportivo Alavés,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184.0,537,M,934383,EUR,978912000,D,5,5,False,45.0,41.0,7.0,4.0,0.0,32.0,32.0,9.0,13.0,3.0,,,,,,90.0,57.0,6.4,5.0,0.00460283,92.444241261119,14.0,29.490241267003,,1,,0.19,0.04,-0.5,,,,3.0,5.0,5.0,,,4.0,1.0,1.0,1.0,3.0,,0.0474,,,,-0.11,1.0,1.0,,,,,1.0,1.0,1.0,0.0674,2.0,,,,,,,,,,
14083257,home,Deportivo Alavés,Jonny Otto,jonny-otto,J. Otto,D,17,175.0,572,M,235648,EUR,762652800,D,17,17,False,32.0,26.0,1.0,,0.0,17.0,19.0,9.0,13.0,2.0,,,,,,77.0,48.0,6.5,7.0,0.0153886,83.39673515355,11.0,34.519292348419,,0,,0.01,0.12,-0.37,,,,1.0,2.0,7.0,1.0,,1.0,,,2.0,2.0,1.0,,13.527387231778,20.166357033436,1.0,,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
14083257,home,Deportivo Alavés,Calebe Gonçalves,calebe,Calebe,M,20,173.0,643,M,1046796,EUR,957052800,M,20,20,False,21.0,18.0,,,0.0,6.0,6.0,12.0,15.0,5.0,,,,,,58.0,33.0,7.1,5.0,0.0128708,60.121762901986,6.0,28.691749175736,,0,,0.09,0.22,-0.02,,1.0,,,2.0,7.0,2.0,,,,,2.0,2.0,,,9.3000939401933,12.930081244911,1.0,,,3.0,2.0,1.0,Calebe,,,,,,1.0,2.0,,,,,,,,,
14083257,home,Deportivo Alavés,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179.0,350,M,1084381,EUR,883612800,M,19,19,False,17.0,11.0,1.0,,0.0,7.0,9.0,4.0,8.0,2.0,,,,,,59.0,35.0,6.2,16.0,0.0234811,62.077224193274,6.0,22.300025013169,,0,,-0.02,0.06,-0.06,,3.0,2.0,1.0,8.0,4.0,1.0,,,,,1.0,,,,,,,,,2.0,1.0,2.0,,,5.0,,,,,,1.0,,,,,,,,
14083257,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,57.0,41.0,10.0,5.0,0.0,26.0,32.0,15.0,25.0,8.0,,,,,,90.0,71.0,6.7,19.0,0.0226192,93.30995922901,11.0,60.339447650691,,0,,0.17,0.05,-0.1,,,1.0,2.0,6.0,6.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,2.0,3.0,3.0,2.0,,,1.0,,,,1.0,,,True,,,,,,,
14083257,home,Deportivo Alavés,Carles Aleñá,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,10,10,False,28.0,24.0,3.0,1.0,0.0,6.0,7.0,18.0,21.0,1.0,,,,,,77.0,44.0,6.7,12.0,0.269154,75.604406878305,11.0,38.91067912925,,0,,0.25,0.05,-0.15,,6.0,,1.0,5.0,3.0,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,3.0,,2.0,,1.0,,,,,,
14083257,home,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180.0,1253,M,831253,EUR,867628800,F,11,11,False,14.0,10.0,,,0.0,2.0,3.0,8.0,11.0,,,,,,,59.0,24.0,6.7,6.0,0.0105255,22.352152563183,3.0,8.7698467582969,,2,,0.05,0.34,0.17,,,5.0,6.0,5.0,7.0,,1.0,1.0,,,1.0,,,0.519,8.4675146836132,17.178247944812,2.0,-0.53,,,,2.0,,,,1.0,,0.2748,,,,,,1.0,,,,,
