match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,captain,stat_bigChanceMissed,player_sofascoreId,stat_ownGoals,stat_totalOffside
10385501,home,Leeds United,Illan Meslier,,,illan-meslier,I. Meslier,G,16,196,1694,M,906076,EUR,951955200,G,1,1,False,21.0,14.0,9.0,2.0,13.0,14.0,1.0,7.0,10.0,1.0,4.0,5.0,90.0,36.0,7.3,8.0,0.0,0.0,0.00017722,0,0.3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385501,home,Leeds United,Rasmus Kristensen,,,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,25,25,False,38.0,26.0,5.0,2.0,11.0,15.0,16.0,24.0,5.0,,,,90.0,52.0,6.9,14.0,0.0,0.0,0.0208763,0,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385501,home,Leeds United,Robin Koch,,,robin-koch,R. Koch,D,4,190,1826,M,581302,EUR,837561600,D,5,5,False,39.0,34.0,6.0,2.0,25.0,25.0,9.0,14.0,5.0,,,,90.0,52.0,7.0,5.0,0.0558,0.0,0.00221815,1,,,,,2.0,3.0,2.0,4.0,1.0,,3.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,
10385501,home,Leeds United,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,False,46.0,38.0,6.0,3.0,28.0,31.0,10.0,16.0,7.0,,,,90.0,59.0,7.1,10.0,0.0,0.0,0.00289803,0,,1.0,,2.0,2.0,6.0,1.0,4.0,2.0,,2.0,1.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
10385501,home,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,21,21,False,45.0,31.0,4.0,,18.0,20.0,13.0,25.0,7.0,,,,90.0,76.0,6.7,18.0,0.1046,0.0,0.00424011,1,,,,3.0,9.0,10.0,3.0,3.0,3.0,,5.0,3.0,,1.0,,4.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,
10385501,home,Leeds United,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,8,8,False,35.0,30.0,5.0,3.0,11.0,11.0,19.0,25.0,6.0,,,,73.0,45.0,6.9,7.0,0.0338,0.3462,0.0254579,1,,1.0,,,4.0,3.0,2.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,
10385501,home,Leeds United,Tyler Adams,,,tyler-adams,T. Adams,M,12,175,2918,M,800419,EUR,918950400,M,12,12,False,33.0,28.0,2.0,1.0,12.0,14.0,16.0,19.0,8.0,,,,90.0,50.0,6.8,7.0,0.0228,0.0,0.0120598,1,,,,,5.0,4.0,2.0,2.0,1.0,,4.0,2.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,
10385501,home,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,7,7,False,21.0,15.0,,,5.0,6.0,10.0,20.0,3.0,,,,85.0,40.0,6.1,15.0,0.0377,0.0,0.0141282,1,,5.0,,,7.0,4.0,4.0,,,,2.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,
10385501,home,Leeds United,Rodrigo,,,rodrigo,Rodrigo,M,19,181,2040,M,542472,EUR,668217600,M,19,19,False,18.0,11.0,4.0,2.0,4.0,4.0,7.0,16.0,2.0,,,,65.0,31.0,6.9,13.0,0.1345,0.1098,0.0046836,3,,2.0,,,4.0,,2.0,1.0,2.0,,,,,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
10385501,home,Leeds United,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,M,11,11,False,25.0,16.0,4.0,3.0,6.0,7.0,14.0,25.0,9.0,,,,90.0,53.0,7.8,21.0,0.0,0.0,0.342759,0,,7.0,4.0,,10.0,8.0,1.0,1.0,1.0,,2.0,1.0,7.0,,,4.0,2.0,2.0,2.0,1.0,4.0,4.0,,,,1.0,2.0,,,,,
