match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches
11396254,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,False,30.0,22.0,15.0,8.0,19.0,21.0,3.0,9.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,90.0,41.0,7.1,8.0,0.0136161,0,-0.3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,False,40.0,36.0,4.0,1.0,23.0,23.0,13.0,18.0,2.0,5.0,2.0,2.0,,,,,65.0,50.0,6.6,6.0,0.0138955,0,,Julian Malatini,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,51.0,50.0,6.0,5.0,20.0,21.0,30.0,30.0,3.0,6.0,,,,,,,84.0,57.0,6.7,1.0,0.0405052,0,,,,,3.0,,2.0,2.0,,True,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,80.0,74.0,6.0,3.0,27.0,28.0,47.0,53.0,4.0,1.0,2.0,1.0,,,,,90.0,89.0,7.0,7.0,0.0698536,0,,,,1.0,2.0,2.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,37.0,32.0,3.0,1.0,10.0,11.0,23.0,28.0,4.0,5.0,2.0,1.0,,,,,90.0,60.0,6.9,11.0,0.173019,5,,,,2.0,7.0,,,,,,,1.0,,,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,0.3748,0.1437,,,,,,,,
11396254,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,40.0,33.0,2.0,2.0,13.0,15.0,20.0,27.0,3.0,7.0,1.0,1.0,,,,,84.0,58.0,7.4,17.0,0.357957,1,,,,2.0,8.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,3.0,,1.0,2.0,3.0,,1.0,,,0.0194,,1.0,2.0,,,,,,
11396254,home,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,49.0,45.0,2.0,2.0,15.0,16.0,30.0,33.0,9.0,10.0,8.0,3.0,,,,,90.0,70.0,7.0,8.0,0.0342951,0,,,,,8.0,3.0,2.0,1.0,1.0,,,,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,25.0,19.0,3.0,1.0,6.0,6.0,13.0,21.0,1.0,3.0,,,,,,,65.0,32.0,6.3,10.0,0.00916001,0,,,,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,M,27,27,False,28.0,25.0,,,10.0,11.0,15.0,22.0,4.0,1.0,3.0,1.0,,,,,79.0,48.0,6.9,9.0,0.0210361,0,,,,5.0,2.0,,,,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,37.0,28.0,4.0,2.0,8.0,9.0,24.0,40.0,1.0,3.0,,,,,,,90.0,56.0,7.6,17.0,0.366484,4,,,,12.0,1.0,,,1.0,,,,1.0,,,4.0,4.0,1.0,,,,1.0,2.0,1.0,0.7017,0.6528,,,1.0,,,,,
11396254,home,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,17,17,False,18.0,16.0,2.0,2.0,3.0,3.0,13.0,16.0,4.0,3.0,,,,,,,90.0,35.0,7.6,11.0,0.0231548,3,,,,1.0,3.0,,,,5.0,,1.0,,,,,,2.0,,4.0,3.0,2.0,1.0,,0.5258,0.6255,,,,1.0,,,,
11396254,home,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,True,19.0,18.0,2.0,2.0,8.0,8.0,11.0,13.0,,2.0,,,,,,,25.0,22.0,6.9,2.0,0.13857,0,,,,2.0,2.0,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Dawid Kownacki,dawid-kownacki,D. Kownacki,F,9,186,2579,M,286103,EUR,858297600,F,9,9,True,1.0,1.0,,,,,1.0,2.0,2.0,1.0,,,,,,,25.0,6.0,6.8,2.0,0.00374995,2,,,,1.0,2.0,,,,,,1.0,1.0,,,,,2.0,,,,1.0,,1.0,0.1775,,,,,,1.0,,,
11396254,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,9.0,9.0,,,2.0,2.0,7.0,8.0,,1.0,,,,,,,11.0,13.0,6.5,2.0,0.0117306,1,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,0.0175,,,,,,,,,
11396254,home,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,13.0,11.0,1.0,,2.0,3.0,9.0,10.0,1.0,2.0,,,,,,,12.0,14.0,6.6,2.0,0.016831,0,,Skelly Alvero,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Nick Woltemade,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,29,29,True,5.0,2.0,,,1.0,2.0,1.0,3.0,5.0,1.0,1.0,,,,,,12.0,7.0,6.8,3.0,0.00116486,0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
11396254,home,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Christian Groß,christian-gross,C. Groß,D,,182,27,M,40323,EUR,602899200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396254,home,SV Werder Bremen,Naby Keïta,naby-keita,N. Keïta,M,5,172,16784,M,365772,EUR,792374400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keitanabydeco,,
11396254,home,SV Werder Bremen,Isak Hansen Aarøen,isak-hansen-aaroen,I. H. Aarøen,M,8,173,1169,M,1019011,EUR,1093132800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396254,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,42.0,32.0,16.0,7.0,30.0,32.0,2.0,10.0,,12.0,,,3.0,4.0,,,90.0,55.0,7.6,10.0,0.00026204,0,0.422,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,1.0,2.0
11396254,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,72.0,67.0,2.0,2.0,45.0,49.0,23.0,25.0,2.0,7.0,,,,,,,90.0,86.0,6.7,10.0,0.0636471,0,,,,2.0,5.0,2.0,1.0,,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
11396254,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,94.0,89.0,7.0,6.0,64.0,66.0,25.0,28.0,1.0,4.0,,,,,,,90.0,103.0,7.2,5.0,0.0122591,0,,,,,2.0,,5.0,,,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,NiklasSule,,
11396254,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,79.0,67.0,15.0,8.0,45.0,53.0,22.0,26.0,6.0,6.0,4.0,3.0,,,,,90.0,95.0,7.4,13.0,0.185361,0,,,,,3.0,,1.0,2.0,,,1.0,,2.0,1.0,1.0,,,,2.0,1.0,,,,,,,1.0,,,,nico.schlotterbeck,,
11396254,away,Borussia Dortmund,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5460,M,976263,EUR,1015718400,D,22,22,False,83.0,75.0,15.0,11.0,42.0,48.0,33.0,37.0,3.0,6.0,3.0,2.0,,,,,84.0,100.0,7.2,12.0,0.0530101,0,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,maatsen_,,
11396254,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,34.0,28.0,4.0,4.0,14.0,16.0,14.0,18.0,2.0,2.0,2.0,2.0,,,,,46.0,40.0,5.8,8.0,0.0211558,1,,,,,3.0,,,,,,,,1.0,,,,,,2.0,,,,1.0,0.0477,,,,,,,marcel7sabitzer,,
