match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,stat_goodHighClaim,stat_punches
12436488,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,23.0,17.0,8.0,2.0,0.0,14.0,14.0,3.0,9.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,90.0,34.0,7.1,7.0,0.00053105,0,0.3807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436488,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180.0,1712,M,,10589,EUR,489715200,D,18,18,False,51.0,46.0,6.0,2.0,0.0,11.0,12.0,38.0,50.0,1.0,,,,,,,90.0,72.0,7.7,13.0,0.231408,0,,11.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12436488,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185.0,2558,M,,145188,EUR,722131200,D,6,6,False,55.0,50.0,4.0,3.0,0.0,21.0,21.0,29.0,34.0,6.0,3.0,,,,,,90.0,68.0,8.2,5.0,0.107199,0,,,,1.0,2.0,,8.0,,,,1.0,3.0,True,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,
12436488,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195.0,2591,M,,979563,EUR,1025136000,D,32,32,False,52.0,48.0,5.0,3.0,0.0,24.0,24.0,24.0,29.0,2.0,5.0,,,,,,90.0,64.0,7.3,7.0,0.018042,1,,1.0,,3.0,4.0,,5.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,0.0345,,,,,,,,,,
12436488,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180.0,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,40.0,33.0,4.0,2.0,0.0,8.0,10.0,26.0,37.0,8.0,1.0,1.0,,,,,90.0,72.0,7.8,15.0,0.0470706,3,,7.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,,2.0,,4.0,1.0,1.0,,1.0,1.0,,0.1726,1.0,2.0,,,,,,,,
12436488,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1269,M,,96535,EUR,725846400,M,16,16,False,33.0,28.0,3.0,2.0,0.0,13.0,15.0,15.0,18.0,2.0,2.0,,,,,,72.0,40.0,6.6,9.0,0.0308824,0,,,,1.0,4.0,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,2.0,,,,,,,,,
12436488,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174.0,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,74.0,63.0,10.0,9.0,0.0,14.0,15.0,50.0,60.0,9.0,6.0,3.0,,,,,90.0,95.0,8.2,15.0,0.155008,4,,1.0,1.0,2.0,5.0,,,,5.0,1.0,1.0,4.0,,,1.0,1.0,,,2.0,2.0,0.0594,2.0,1.0,1.0,0.2661,,,,,,
12436488,home,Everton,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182.0,2672,M,,947929,EUR,951782400,M,29,29,False,21.0,18.0,,,0.0,1.0,1.0,17.0,25.0,2.0,2.0,,,,,,72.0,40.0,6.6,12.0,0.0349327,2,,5.0,,,7.0,,2.0,,2.0,,2.0,2.0,,,1.0,,,2.0,1.0,1.0,0.0619,2.0,1.0,,,1.0,,,,,
12436488,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183.0,1973,M,,935543,EUR,943228800,M,7,7,False,45.0,43.0,3.0,3.0,0.0,7.0,7.0,43.0,54.0,2.0,12.0,,,,,,90.0,80.0,7.4,19.0,0.172243,5,,16.0,7.0,2.0,9.0,,,,,,,3.0,,,5.0,2.0,,1.0,3.0,2.0,0.1609,3.0,1.0,1.0,0.1972,,Dwight,McNeil,,,
12436488,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180.0,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,38.0,33.0,2.0,1.0,0.0,2.0,3.0,32.0,37.0,6.0,4.0,2.0,,,,,90.0,58.0,7.8,9.0,0.228316,3,,2.0,1.0,,,,,,,,,4.0,,,4.0,4.0,,,,3.0,0.1426,,3.0,,,,,,,,
